,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202504020307,2025/08/02,新潟,晴,07,柳都S,3勝クラス,14,8,15,6.6,3.0,13,菅原明良,55.0,ダート,1800,良,0:1:54.2,2.7,2-3-3-3,40.0,488,タクシンイメル
1,202506030410,2025/04/06,中山,晴,10,アリエスS,3勝クラス,16,6,11,4.9,2.0,5,北村宏司,56.0,ダート,1800,稍重,0:1:53.0,1.1,3-3-2-1,38.8,492,マンマリアーレ
2,202508010111,2025/02/01,京都,曇,11,舞鶴S,3勝クラス,12,2,2,8.7,4.0,3,川田将雅,55.0,ダート,1800,良,0:1:52.8,0.6,4-3-3-3,37.3,484,ダブルハートボンド
3,202404040211,2024/10/06,新潟,晴,11,トルマリンS,3勝クラス,13,8,12,2.2,1.0,2,丹内祐次,54.0,ダート,1800,良,0:1:52.0,0.2,3-3-3-3,37.7,476,ピースオブザライフ
4,202407020409,2024/08/18,中京,晴,09,濃尾特別,2勝クラス,16,4,8,2.2,1.0,1,西村淳也,53.0,ダート,1800,良,0:1:52.9,-0.1,2-2-2-2,38.0,468,(アコークロー)
5,202408040106,2024/06/01,京都,晴,06,3歳以上1勝クラス,1勝クラス,13,5,7,4.1,2.0,1,角田大河,52.0,ダート,1800,稍重,0:1:51.7,-0.6,1-1-1-1,37.9,466,(バスタードサフラン)
6,202408030606,2024/05/05,京都,晴,06,3歳1勝クラス,1勝クラス,16,8,16,7.5,4.0,4,角田大河,54.0,ダート,1800,良,0:1:53.7,0.8,3-3-3-2,38.0,460,アンデスビエント
7,202407010401,2024/03/17,中京,曇,01,3歳未勝利,未勝利,15,6,11,57.7,9.0,1,角田大河,54.0,ダート,1800,良,0:1:53.9,-0.5,2-2-2-2,37.9,464,(ネバーモア)
8,202308020202,2023/10/08,京都,曇,02,,未勝利,12,8,12,58.1,9.0,11,武豊,55.0,芝,1600,良,0:1:36.5,1.7,11-12,37.0,460,スウィープフィート
9,202307030406,2023/07/09,中京,小雨,06,,新馬,10,5,5,9.3,5.0,8,坂井瑠星,55.0,芝,1600,稍重,0:1:39.6,1.7,2-3-3,36.5,446,ショウナンマヌエラ
