race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2022/03/11,大井,晴,9,B3四,,16,4,7,10.7,5,7,笹川翼,56,ダート,1400,良,1:28.2,0.8,11-10-10,37.7,510,アムールショコラ
202006040706,2020/09/27,中山,曇,6,3歳以上1勝クラス,1勝クラス,14,7,11,8.2,2,9,横山典弘,54,ダート,1800,重,1:55.9,1.8,3-3-5-7,40.4,508,リッターシュラーク
202001020704,2020/09/05,札幌,晴,4,3歳未勝利,未勝利,14,6,10,11.4,5,4,横山和生,56,ダート,1700,良,1:47.3,0.9,3-3-3-3,38.9,506,トライハード
202001020606,2020/08/30,札幌,小雨,6,3歳未勝利,未勝利,14,7,12,4.0,1,5,横山和生,56,ダート,1700,不,1:46.1,1.0,6-7-5-6,39.0,506,アースライザー
202003020402,2020/07/12,福島,曇,2,3歳未勝利,未勝利,15,1,1,2.6,1,3,横山典弘,56,ダート,1700,不,1:46.5,0.2,4-5-5-6,38.4,510,マーキュリーセブン
202005020503,2020/05/09,東京,晴,3,3歳未勝利,未勝利,13,2,2,2.6,1,10,横山典弘,56,ダート,1600,良,1:40.8,1.9,1-1,39.6,508,ライフレッスンズ
202006030804,2020/04/19,中山,晴,4,3歳未勝利,未勝利,14,8,13,2.9,2,2,横山典弘,56,ダート,1800,重,1:53.9,0.4,2-2-2-2,39.3,512,ロードスラッシュ
202006020903,2020/03/22,中山,晴,3,3歳未勝利,未勝利,16,1,1,4.5,3,3,横山典弘,56,ダート,1800,良,1:56.4,0.2,5-5-6-6,38.1,506,シンクロゲイザー
202006020203,2020/03/01,中山,晴,3,3歳未勝利,未勝利,15,4,6,17.3,5,3,横山典弘,56,ダート,1800,良,1:56.9,0.7,6-6-6-7,39.0,506,ルナエクリプス
201905040803,2019/10/26,東京,晴,3,2歳未勝利,未勝利,15,6,11,9.2,6,5,横山典弘,55,ダート,1600,重,1:37.9,1.0,9-9,36.4,490,ベイサイドブルー
201906040901,2019/09/29,中山,曇,1,2歳未勝利,未勝利,16,7,13,14.5,5,8,横山典弘,54,ダート,1800,良,1:58.4,1.9,16-16-16-16,37.8,492,ケイツーキナ
201901020505,2019/08/31,札幌,晴,5,2歳新馬,新馬,13,6,9,106.8,9,10,古川吉洋,54,芝,1500,稍,1:35.6,0.9,9-9-8,36.0,494,アイスシェルフ
