,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202604010810,2026/05/24,新潟,曇,10,火打山特別,2勝クラス,15,6,10,14.2,6,2,長岡禎仁,58,ダート,1200,稍重,0:1:11.6,0.3,2-2,36.6,430,テセラリアン
1,202608030310,2026/05/02,京都,晴,10,京極特別,2勝クラス,12,7,10,19.6,6,3,長岡禎仁,58,ダート,1200,稍重,0:1:11.8,0.3,3-3,35.6,436,クアトロジャック
2,202609010412,2026/03/01,阪神,晴,12,4歳以上2勝クラス,2勝クラス,16,4,8,34.7,10,8,長岡禎仁,58,ダート,1200,良,0:1:12.2,0.5,7-7,36.8,438,ボディブロー
3,202507050102,2025/12/06,中京,晴,02,3歳以上1勝クラス,1勝クラス,13,5,6,12.6,5,1,長岡禎仁,57,ダート,1200,良,0:1:11.9,-0.3,3-2,36.5,438,(スプランドゥール)
4,202508030512,2025/10/13,京都,晴,12,3歳以上1勝クラス,1勝クラス,16,8,16,50.4,12,9,長岡禎仁,57,ダート,1200,良,0:1:12.6,1.2,7-10,36.7,434,セールヴォラン
5,202510020512,2025/07/12,小倉,晴,12,3歳以上1勝クラス,1勝クラス,17,6,11,27.4,10.0,14,長岡禎仁,55.0,芝,1200,良,0:1:09.7,1.2,12-11,35.8,416,シュブロンレーヴル
6,202509010805,2025/03/23,阪神,晴,05,3歳1勝クラス,1勝クラス,13,4,5,61.5,12.0,13,長岡禎仁,57.0,芝,1200,良,0:1:09.2,1.0,2-2,35.6,432,レイピア
7,202510010609,2025/02/09,小倉,晴,09,かささぎ賞,1勝クラス,16,8,15,19.9,7.0,12,菊沢一樹,57.0,芝,1200,稍重,0:1:11.1,1.1,11-12,35.9,432,ドゥアムール
8,202510010109,2025/01/25,小倉,晴,09,萌黄賞,1勝クラス,12,4,4,15.8,7.0,5,丹内祐次,57.0,芝,1200,良,0:1:09.3,0.4,12-10,34.3,432,アブキールベイ
9,202408060509,2024/11/16,京都,小雨,09,秋明菊賞,1勝クラス,9,7,7,15.0,6.0,4,シュタル,56.0,芝,1400,良,0:1:23.5,0.5,4-4,34.0,428,キャッスルレイク
10,202408050408,2024/10/13,京都,晴,08,もみじS,オープン,6,1,1,9.2,5.0,5,坂井瑠星,56.0,芝,1400,良,0:1:22.6,1.4,2-5,36.1,430,リリーフィールド
11,202404020301,2024/08/03,新潟,晴,01,2歳未勝利,未勝利,9,4,4,2.0,1.0,1,坂井瑠星,55.0,芝,1200,良,0:1:08.8,-0.2,1-1,34.7,422,(オニマル)
12,202410030305,2024/07/06,小倉,晴,05,2歳新馬,新馬,6,1,1,5.4,3.0,2,西村淳也,55.0,芝,1200,良,0:1:09.3,0.1,2-2,34.9,424,タマモティーカップ
