,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202610010212,2026/01/25,小倉,晴,12,4歳以上1勝クラス,1勝クラス,14,3,3,3.7,2,11,川又賢治,56,芝,2000,良,0:2:01.2,1.2,10-11-12-9,34.3,496,ヤコブセン
1,202507050508,2025/12/20,中京,小雨,08,ヤングJSFR中京第1戦,1勝クラス,16,3,5,5.0,1,8,大久保友,56,芝,2000,稍重,0:2:00.8,0.7,6-6-8-9,35.4,506,モアリジット
2,202507050108,2025/12/06,中京,晴,08,3歳以上1勝クラス,1勝クラス,18,4,7,14.0,7,11,川又賢治,56,芝,2000,良,0:1:59.9,0.9,14-15-14-15,33.9,510,アオイタケル
3,202503030412,2025/11/16,福島,晴,12,3歳以上1勝クラス,1勝クラス,16,3,5,14.0,7,3,川又賢治,56,芝,2000,良,0:2:01.3,0.2,16-16-10-6,34.5,498,ファイナルヒート
4,202502011007,2025/07/13,函館,晴,07,3歳以上1勝クラス,1勝クラス,14,5,7,8.3,4.0,6,川又賢治,56.0,芝,1800,良,0:1:47.2,0.6,12-12-13-11,33.8,504,ロートホルン
5,202502010507,2025/06/28,函館,晴,07,3歳以上1勝クラス,1勝クラス,16,6,12,26.3,10.0,2,川又賢治,56.0,芝,1800,稍重,0:1:47.1,0.3,15-15-15-11,34.9,500,マイスターヴェルク
6,202502010109,2025/06/14,函館,晴,09,奥尻特別,1勝クラス,11,7,10,10.0,5.0,8,川又賢治,56.0,芝,2000,良,0:2:00.9,0.7,3-3-4-4,34.9,504,ロードリベラシオン
7,202508020808,2025/05/18,京都,曇,08,4歳以上1勝クラス,1勝クラス,10,3,3,6.5,4.0,4,川又賢治,56.0,芝,1800,稍重,0:1:47.8,0.3,7-6,33.9,496,ジーティームソウ
8,202510011007,2025/02/23,小倉,曇,07,4歳以上1勝クラス,1勝クラス,12,8,11,6.1,3.0,3,角田大和,56.0,芝,2000,良,0:2:00.8,0.7,9-9-10-5,35.3,492,ラビットアイ
9,202510010407,2025/02/02,小倉,晴,07,4歳以上1勝クラス,1勝クラス,18,3,5,9.8,5.0,2,角田大和,56.0,芝,2000,重,0:2:02.2,0.1,11-11-10-10,36.5,498,ファミリーツリー
10,202507010712,2025/01/19,中京,晴,12,4歳以上1勝クラス,1勝クラス,16,4,7,8.7,5.0,5,菱田裕二,56.0,芝,1600,良,0:1:34.8,0.6,7-6-5,35.1,496,オトコギアンパン
11,202402011209,2024/07/14,函館,晴,09,臥牛山特別,1勝クラス,13,6,9,1.9,1.0,中,菱田裕二,56.0,芝,1800,良,,,10-11-6-13,,500,ノレッジビューティ
12,202402010509,2024/06/22,函館,曇,09,恵山特別,1勝クラス,11,8,10,4.3,2.0,2,菱田裕二,56.0,芝,1800,良,0:1:47.6,0.1,8-8-5-2,35.1,498,ワンブランチ
13,202402010209,2024/06/09,函館,小雨,09,遊楽部特別,1勝クラス,9,1,1,13.1,5.0,2,菱田裕二,56.0,芝,1800,良,0:1:48.4,0.5,7-7-7-7,34.2,498,エラトー
14,202408031008,2024/05/19,京都,小雨,08,4歳以上1勝クラス,1勝クラス,17,5,10,10.0,4.0,4,和田竜二,56.0,芝,1600,良,0:1:33.6,0.4,10-9,34.7,494,サクセスアイ
15,202407010507,2024/03/23,中京,雨,07,4歳以上1勝クラス,1勝クラス,14,3,3,7.6,2.0,6,富田暁,56.0,芝,1600,重,0:1:37.1,0.5,3-3-3,36.1,484,ビターグラッセ
16,202301020608,2023/08/27,札幌,雨,08,,1勝クラス,14,8,14,10.6,5.0,3,岩田望来,53.0,芝,1500,重,0:1:31.5,0.5,7-6-4,37.1,496,セーヌドゥレーヴ
17,202302020408,2023/07/09,函館,晴,08,,1勝クラス,11,6,6,10.0,5.0,6,富田暁,53.0,芝,2000,良,0:2:01.8,0.3,2-2-2-2,35.2,490,イトカワサクラ
18,202302010406,2023/06/18,函館,晴,06,,未勝利,13,8,13,6.1,3.0,1,富田暁,54.0,芝,2000,良,0:2:01.1,-0.3,8-9-3-2,35.4,488,(プラニスフェリオ)
19,202302010204,2023/06/11,函館,曇,04,,未勝利,16,3,5,29.0,7.0,10,富田暁,54.0,芝,1800,良,0:1:49.8,1.0,13-12-13-14,35.7,486,ノレッジビューティ
20,202308011004,2023/05/21,京都,晴,04,,未勝利,18,8,17,75.8,13.0,4,和田竜二,54.0,芝,1600,良,0:1:34.6,0.7,9-9,35.0,482,セーヌドゥレーヴ
21,202209050202,2022/11/06,阪神,晴,02,,未勝利,12,8,12,12.1,5.0,12,吉田隼人,54.0,ダート,1400,良,0:1:28.7,3.0,10-9,39.7,476,アームズレイン
22,202209040504,2022/10/16,阪神,晴,04,,新馬,12,1,1,14.1,6.0,4,吉田隼人,54.0,ダート,1400,良,0:1:27.2,0.8,6-5,38.0,472,ダンテバローズ
