race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202009040201,2020/07/05,阪神,晴,1,障害3歳以上未勝利,未勝利,10,7,8,11.5,7,8,熊沢重文,60,障,2970,稍,3:31.4,5.5,3-3-2-3,14.2,508,ガッツィーソート
202005030301,2020/06/13,東京,雨,1,障害3歳以上未勝利,未勝利,14,8,13,20.2,6,6,熊沢重文,60,障,3000,重,3:35.1,4.6,4-4-4-4,14.3,504,ザメイダン
202004010501,2020/05/23,新潟,晴,1,障害4歳以上未勝利,未勝利,14,2,2,25.7,8,12,熊沢重文,60,障,2890,良,3:16.3,7.6,8-7-9-10,13.6,496,マスラオ
201908040808,2019/10/26,京都,曇,8,3歳以上2勝クラス,2勝クラス,13,2,2,56.9,11,12,亀田温心,54,ダート,1900,重,1:58.4,1.2,4-7-12-12,37.4,494,アノ
201908040209,2019/10/06,京都,晴,9,清滝特別,2勝クラス,8,4,4,64.7,6,8,大野拓弥,53,芝,1800,良,1:49.1,1.8,4-4,36.0,496,カリボール
201909040812,2019/09/28,阪神,晴,12,3歳以上2勝クラス,2勝クラス,14,7,11,162.7,13,11,団野大成,54,ダート,1800,良,1:53.6,1.0,10-11-12-12,36.5,492,サザンブリーズ
201909010208,2019/02/24,阪神,晴,8,4歳以上1000万下,,8,3,3,31.3,6,5,松山弘平,57,ダート,1800,良,1:53.6,1.0,7-7-7-7,37.6,512,ノーウェイ
201908020312,2019/02/02,京都,晴,12,4歳以上1000万下,,12,8,11,17.7,7,12,松山弘平,57,ダート,1800,稍,1:54.4,2.1,8-8-3-3,39.4,510,ミスズフリオーソ
201908010608,2019/01/19,京都,晴,8,4歳以上1000万下,,9,2,2,58.7,7,3,松山弘平,57,ダート,1800,良,1:52.7,0.4,7-7-7-6,36.3,508,リテラルフォース
201809050808,2018/12/23,阪神,曇,8,3歳以上1000万下,,16,4,8,105.0,12,12,城戸義政,57,ダート,1800,稍,1:52.8,1.9,10-12-13-13,36.7,500,エイシンセラード
201807040406,2018/12/09,中京,晴,6,3歳以上500万下,,11,8,11,9.5,6,1,城戸義政,57,ダート,1800,良,1:55.3,0.0,11-11-7-4,38.0,494,(アルゴセイコウ)
201807040105,2018/12/01,中京,曇,5,3歳以上500万下,,16,5,10,20.7,8,6,城戸義政,57,ダート,1800,良,1:54.9,1.2,4-5-4-4,37.6,492,マイアフェクション
201803030403,2018/11/11,福島,晴,3,3歳以上500万下,,15,7,12,27.9,7,7,城戸義政,57,ダート,1700,良,1:48.3,1.2,5-5-5-7,38.5,488,キクノウェスター
201804030606,2018/10/28,新潟,小雨,6,3歳以上500万下,,12,8,12,12.4,4,11,城戸義政,57,ダート,1800,重,1:53.1,1.9,10-10-8-6,38.9,486,ギラーミン
201809010512,2018/03/10,阪神,晴,12,4歳以上1000万下,,12,2,2,18.6,5,6,城戸義政,57,ダート,1800,稍,1:53.1,1.1,3-3-4-4,37.4,484,フォンターナリーリ
201810010507,2018/02/24,小倉,晴,7,4歳以上500万下,,14,5,8,2.5,1,1,城戸義政,55,ダート,1700,良,1:45.9,0.0,7-8-2-2,37.8,480,(フュージョンロック)
201810010112,2018/02/10,小倉,雨,12,4歳以上500万下,,16,3,5,20.0,9,2,城戸義政,55,ダート,1700,稍,1:45.4,0.1,5-5-4-3,36.9,484,レッドウィズダム
201807010306,2018/01/20,中京,晴,6,4歳以上500万下,,16,5,9,21.4,9,2,城戸義政,55,ダート,1800,稍,1:55.0,0.5,9-10-10-9,39.4,488,プエルタデルソル
201707040608,2017/12/17,中京,晴,8,3歳以上500万下,,16,8,15,25.1,11,9,木幡巧也,55,ダート,1800,良,1:55.2,1.5,6-6-3-2,39.5,482,カネノイロ
201707040207,2017/12/03,中京,晴,7,3歳以上500万下,,16,6,11,233.8,14,3,内田博幸,56,ダート,1800,良,1:53.8,0.3,7-7-7-7,38.0,482,ディスカバー
201703030502,2017/11/18,福島,曇,2,3歳以上500万下,,15,2,3,51.5,10,7,江田照男,55,ダート,1700,良,1:47.6,0.7,8-8-6-6,38.5,480,イェドプリオル
,2017/10/18,園田,曇,7,C2一,,10,7,8,1.5,1,1,下原理,57,ダート,1400,不,1:29.5,-0.6,4-4-3-2,38.4,480,(レジスタンス)
201710020907,2017/08/26,小倉,曇,7,3歳未勝利,未勝利,18,6,11,95.9,13,16,義英真,55,芝,2000,稍,2:03.2,1.7,2-2-2-2,38.0,486,ライトオブピース
201710020403,2017/08/06,小倉,晴,3,3歳未勝利,未勝利,16,1,1,16.2,6,12,義英真,55,ダート,1700,良,1:50.3,3.7,12-13-13-13,40.4,492,タピゾー
201707030506,2017/07/15,中京,晴,6,3歳未勝利,未勝利,16,7,13,32.3,9,4,義英真,55,ダート,1800,良,1:54.9,1.1,10-10-6-4,39.7,488,メトロポリス
201709030703,2017/06/24,阪神,晴,3,3歳未勝利,未勝利,16,6,11,6.1,4,10,荻野極,54,ダート,1400,稍,1:27.1,2.2,13-12,37.7,492,メイショウヴォルガ
201709030302,2017/06/10,阪神,晴,2,3歳未勝利,未勝利,16,3,5,7.5,6,2,荻野極,54,ダート,1400,稍,1:26.8,0.3,12-8,38.6,494,スズカチャレンジ
201708031201,2017/05/28,京都,晴,1,3歳未勝利,未勝利,16,5,10,19.6,7,3,荻野極,54,ダート,1400,良,1:26.1,0.7,9-8,37.5,494,メンターモード
201708020703,2017/02/18,京都,曇,3,3歳未勝利,未勝利,16,6,12,29.0,8,10,武幸四郎,56,ダート,1400,稍,1:26.8,0.9,8-9,38.1,488,ハクサンベル
201708020303,2017/02/04,京都,晴,3,3歳未勝利,未勝利,16,6,12,11.7,3,9,武幸四郎,56,ダート,1400,稍,1:27.8,2.8,10-12,39.1,490,スマートレイチェル
201708010603,2017/01/21,京都,晴,3,3歳未勝利,未勝利,13,3,3,6.7,3,2,武幸四郎,56,ダート,1400,重,1:27.6,0.0,9-8,37.6,490,シゲルカモシカ
201708010201,2017/01/07,京都,晴,1,3歳未勝利,未勝利,16,2,4,25.6,9,5,武幸四郎,56,ダート,1800,良,1:55.6,1.4,3-3-4-5,40.1,490,アルムチャレンジ
201609050502,2016/12/17,阪神,晴,2,2歳未勝利,未勝利,12,6,7,6.4,3,5,池添謙一,55,ダート,1800,稍,1:55.9,3.6,3-3-4-4,40.6,492,ブルベアラクーン
201609050202,2016/12/04,阪神,曇,2,2歳未勝利,未勝利,12,4,4,80.5,8,4,酒井学,55,ダート,1800,良,1:54.8,0.3,11-11-11-10,37.8,490,ワイドコマンダー
201608050505,2016/11/19,京都,曇,5,2歳新馬,新馬,15,5,9,166.2,11,15,川島信二,55,芝,1800,稍,1:53.3,2.4,10-10,36.6,494,ウォータービルド
