race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
201907020404,2019/03/17,中京,曇,4,障害4歳以上未勝利,未勝利,14,3,4,69.3,10,10,熊沢重文,59,障,3000,良,3:23.7,4.2,10-10-9-9,13.6,482,ダンツペンダント
201809050507,2018/12/15,阪神,晴,7,3歳以上500万下,,16,8,15,789.6,16,16,森裕太朗,54,ダート,1400,良,1:29.1,4.9,16-16,40.6,486,ジャスパープリンス
201807040203,2018/12/02,中京,晴,3,3歳以上500万下,,16,2,3,359.9,16,15,西村淳也,53,ダート,1400,良,1:28.1,3.3,10-12,39.7,482,ラブリーイレブン
201804020804,2018/08/19,新潟,晴,4,障害3歳以上未勝利,未勝利,14,6,9,104.6,13,13,熊沢重文,58,障,2850,良,3:09.2,5.1,12-12-13-13,13.3,468,トーヨーピース
201804020204,2018/07/29,新潟,晴,4,障害3歳以上未勝利,未勝利,13,8,12,59.6,9,10,熊沢重文,58,障,2850,良,3:10.0,7.0,4-5-8-9,13.3,470,アヴニールマルシェ
,2018/06/26,金沢,曇,9,金沢城賞,,9,6,6,29.8,7,7,藤田弘治,55,ダート,1500,良,1:38.1,3.4,8-8-7-7,41.2,470,ゴーフォワード
201809020505,2018/04/07,阪神,晴,5,3歳500万下,,15,5,9,398.7,15,15,荻野極,55,ダート,1400,重,1:28.3,4.8,12-13,40.8,460,シヴァージ
201709050203,2017/12/03,阪神,晴,3,2歳未勝利,未勝利,16,1,2,455.2,16,11,太宰啓介,55,ダート,1400,良,1:28.5,1.3,15-15,38.8,462,イチネンプリンス
201708050303,2017/11/11,京都,晴,3,2歳未勝利,未勝利,12,6,8,523.8,12,12,松山弘平,55,芝,1600,稍,1:38.0,3.5,8-10,38.5,462,パクスアメリカーナ
201708040405,2017/10/14,京都,雨,5,2歳新馬,新馬,13,8,12,81.1,10,13,松山弘平,55,芝,1200,良,1:12.4,2.4,10-12,36.2,462,ロンロネオ
