race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202407040502,2024/12/14,中京,晴,02,3歳以上1勝クラス,1勝クラス,16,5,10,12.1,4.0,12,荻野極,56.0,ダート,1800,良,0:1:55.6,2.7,3-3-1-1,40.9,484,サイモンブーケ
202407040202,2024/12/01,中京,晴,02,3歳以上1勝クラス,1勝クラス,16,2,3,8.3,5.0,6,横山武史,56.0,ダート,1400,良,0:1:25.9,0.7,4-3,37.6,480,ディクレアブルーム
202401020212,2024/08/11,札幌,晴,12,3歳以上1勝クラス,1勝クラス,12,3,3,18.6,7,4,長浜鴻緒,53,ダート,1700,良,1:47.3,1.4,2-2-2-3,40.5,474,タイセイミッション
202401010607,2024/08/04,札幌,曇,7,3歳以上1勝クラス,1勝クラス,13,1,1,10.3,6,4,佐々木大,56,ダート,1700,稍,1:47.5,0.9,4-3-4-3,39.4,476,タマモプルメリア
202401010108,2024/07/20,札幌,晴,8,3歳以上1勝クラス,1勝クラス,9,6,6,3.5,2,3,佐々木大,56,ダート,1700,良,1:46.9,0.4,4-4-4-4,39.4,474,リフレクトザムーン
202402011007,2024/07/07,函館,曇,7,3歳以上1勝クラス,1勝クラス,9,3,3,18.3,5,4,小林勝太,53,ダート,1700,重,1:43.9,0.6,1-1-1-1,37.6,474,エクリプスルバン
202408040212,2024/06/02,京都,雨,12,3歳以上1勝クラス,1勝クラス,16,1,2,14.3,7,9,荻野極,56,芝,1400,稍,1:24.3,1.6,4-4,36.8,476,メイショウコギク
202408030808,2024/05/12,京都,曇,8,4歳以上1勝クラス,1勝クラス,12,5,6,4.4,2,5,幸英明,56,ダート,1200,良,1:13.1,0.7,4-3,37.5,476,ノットファウンド
202405020606,2024/05/05,東京,晴,6,4歳以上1勝クラス,1勝クラス,13,6,8,5.1,4,3,モレイラ,56,ダート,1600,良,1:38.1,0.9,2-2,38.6,484,ゲットアップ
202410020612,2024/02/25,小倉,晴,12,4歳以上1勝クラス,1勝クラス,10,6,6,3.1,1,7,丹内祐次,55,芝,1800,稍,1:51.7,0.4,8-8-6-5,34.7,468,ユイ
202410020308,2024/02/17,小倉,晴,8,4歳以上1勝クラス,1勝クラス,12,2,2,12.1,6,3,北村友一,55,芝,1800,良,1:48.2,0.1,1-1-1-2,35.9,472,ポルカリズム
202301020307,2023/08/19,札幌,曇,7,3歳未勝利,未勝利,16,5,9,2.2,1,16,モレイラ,54,芝,2000,良,2:04.3,1.9,8-8-8-12,37.2,474,マテンロウカノン
202305030304,2023/06/10,東京,曇,4,3歳未勝利,未勝利,18,1,2,1.5,1,2,レーン,54,芝,1800,良,1:47.4,0.0,5-5-5,34.2,466,ネッロランパンテ
202305020705,2023/05/13,東京,曇,5,3歳未勝利,未勝利,18,6,12,3.4,2,2,レーン,54,芝,1600,良,1:33.5,0.3,8-7,34.8,464,マルディランダ
202305020104,2023/04/22,東京,曇,4,3歳未勝利,未勝利,15,5,8,3.3,2,3,レーン,54,芝,2000,良,2:02.0,0.0,8-10-13,33.7,468,クインズカムイ
202305010605,2023/02/12,東京,晴,5,3歳未勝利,未勝利,16,5,9,3.2,2,6,吉田隼人,54,芝,1800,良,1:48.8,1.0,10-11-10,35.2,460,オールマイデイズ
202205050802,2022/11/27,東京,晴,2,2歳未勝利,未勝利,17,8,17,4.6,3,3,武豊,54,芝,1600,良,1:35.1,0.6,11-10,34.5,448,イコノスタシス
202205050202,2022/11/06,東京,晴,2,2歳未勝利,未勝利,15,4,7,3.8,1,2,武豊,54,芝,1600,良,1:34.6,0.1,12-13,34.0,446,エバーハピネス
202201010501,2022/08/06,札幌,曇,1,2歳未勝利,未勝利,10,4,4,1.8,1,3,武豊,54,芝,1800,良,1:50.2,1.1,4-3-3-3,35.5,440,ドゥーラ
202202011005,2022/07/10,函館,晴,5,2歳新馬,新馬,6,3,3,6.1,2,2,武豊,54,芝,1800,良,1:50.9,0.0,4-4-4-4,35.0,440,ブラストウェーブ
