,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202604010310,2026/05/09,新潟,晴,10,粟島特別,1勝クラス,13,1,1,13.8,6,7,菊沢一樹,58,芝,1800,良,0:1:49.2,1.3,3-2,36.8,462,スピンザブラッド
1,202603010406,2026/04/19,福島,晴,06,4歳以上1勝クラス,1勝クラス,13,2,2,22.1,9,3,菊沢一樹,58,芝,1800,良,0:1:46.0,0.2,10-9-9-8,34.6,460,タンテドヴィーヴル
2,202610010712,2026/02/14,小倉,雨,12,4歳以上1勝クラス,1勝クラス,15,8,14,19.5,6,8,今村聖奈,56,芝,1800,良,0:1:49.0,0.6,11-11-12-10,35.0,470,シンゼンカガ
3,202610010408,2026/02/01,小倉,曇,08,4歳以上1勝クラス,1勝クラス,13,8,12,62.4,10,7,今村聖奈,56,芝,1800,良,0:1:47.0,1.1,10-11-12-10,34.2,476,クラヴァンス
4,202507050312,2025/12/13,中京,晴,12,3歳以上1勝クラス,1勝クラス,18,3,5,155.5,15,8,丸山元気,58,芝,1200,良,0:1:08.7,0.4,10-9,33.1,468,クイーンズデイ
5,202501020608,2025/09/07,札幌,晴,08,3歳以上1勝クラス,1勝クラス,16,8,16,61.5,11.0,12,原田和真,58.0,芝,1200,稍重,0:1:11.7,1.7,9-10,36.5,454,ブルーアイドガール
6,202501010512,2025/08/09,札幌,晴,12,厚岸特別,1勝クラス,11,7,8,66.3,9.0,7,鮫島克駿,58.0,芝,1500,良,0:1:29.9,0.8,9-10-8,35.2,456,ヒシアマン
7,202501010107,2025/07/26,札幌,曇,07,3歳以上1勝クラス,1勝クラス,8,7,7,8.0,4.0,3,松岡正海,58.0,芝,1200,良,0:1:09.0,0.3,3-2,34.5,452,ラセーヌシュメール
8,202502010708,2025/07/05,函館,晴,08,3歳以上1勝クラス,1勝クラス,9,8,8,15.4,6.0,5,松岡正海,58.0,芝,1200,稍重,0:1:10.4,1.0,7-6,34.7,456,ベビーズブレス
9,202505030308,2025/06/14,東京,小雨,08,3歳以上1勝クラス,1勝クラス,18,8,18,189.5,16.0,9,原優介,58.0,芝,1400,良,0:1:22.5,0.6,14-15,34.5,454,イブニングタイド
10,202503010312,2025/04/19,福島,晴,12,4歳以上1勝クラス,1勝クラス,16,6,12,9.4,4.0,9,丹内祐次,58.0,芝,1200,良,0:1:09.0,0.5,6-7,34.5,458,エクセルゴールド
11,202510010909,2025/02/22,小倉,晴,09,秋吉台特別,1勝クラス,18,2,4,12.0,7.0,11,菊沢一樹,58.0,芝,1200,良,0:1:09.1,0.8,11-11,33.9,462,レッドエヴァンス
12,202510010612,2025/02/09,小倉,晴,12,4歳以上1勝クラス,1勝クラス,17,4,8,10.2,6.0,2,菊沢一樹,58.0,芝,1200,稍重,0:1:10.4,0.0,7-6,35.0,462,ダイヤモンドフジ
13,202506010512,2025/01/13,中山,晴,12,4歳以上1勝クラス,1勝クラス,16,1,1,18.9,9.0,12,石橋脩,57.0,芝,1600,良,0:1:35.2,1.3,12-12-11,35.5,456,ボーモンド
14,202404040110,2024/10/05,新潟,晴,10,聖籠特別,1勝クラス,18,6,11,29.6,9.0,12,小沢大仁,56.0,芝,1600,良,0:1:34.9,0.8,13-13,34.0,454,エコロマーズ
15,202406040707,2024/09/22,中山,曇,07,3歳以上1勝クラス,1勝クラス,16,2,4,7.3,4.0,9,戸崎圭太,56.0,芝,1600,良,0:1:33.1,0.5,14-15-15,33.7,454,マンウォル
