race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
,2024/03/09,佐賀,晴,1,C2ー7組,,10,6,6,15.8,4,9,吉本隆記,56,ダート,1400,重,1:36.0,3.5,9-9-9-8,42.2,474,ニシノカナン
202305021103,2023/05/27,東京,晴,3,3歳未勝利,未勝利,15,4,6,504.7,13,11,菅原隆一,56,芝,2000,良,2:01.2,1.6,1-1-1,37.0,444,オクタヴィアヌス
202305020903,2023/05/20,東京,曇,3,3歳未勝利,未勝利,16,1,1,658.2,16,15,岩部純二,56,ダート,2100,稍,2:17.1,5.7,1-1-1-2,42.8,448,ワイルドハンター
202305020502,2023/05/06,東京,晴,2,3歳未勝利,未勝利,16,7,14,469.2,12,9,岩部純二,56,ダート,1300,良,1:21.7,2.8,14-14,38.0,446,ハヤブサジェット
202306030704,2023/04/15,中山,雨,4,3歳未勝利,未勝利,13,4,5,322.1,13,8,岩部純二,56,ダート,1800,稍,1:56.3,1.3,5-4-5-5,39.6,444,ニシノファンフェア
202306030504,2023/04/08,中山,曇,4,3歳未勝利,未勝利,16,3,6,421.2,14,11,荻野極,56,ダート,1200,稍,1:13.7,1.9,15-15,37.7,444,ワールズコライド
202307020302,2023/03/18,中京,小雨,2,3歳未勝利,未勝利,16,8,16,732.8,16,8,鷲頭虎太,53,ダート,1200,重,1:13.4,2.0,13-9,36.2,444,アスクエピソード
202305010801,2023/02/19,東京,曇,1,3歳未勝利,未勝利,16,5,9,699.2,16,15,秋山稔樹,55,ダート,1400,稍,1:28.9,3.7,8-11,39.2,448,ホウオウドラッカー
202204040502,2022/10/29,新潟,曇,2,2歳未勝利,未勝利,11,5,6,405.3,11,11,小林脩斗,53,ダート,1800,稍,2:01.1,4.0,4-4-5-5,44.1,446,シリンガバルガリス
202209040501,2022/10/16,阪神,晴,1,2歳未勝利,未勝利,10,3,3,161.8,10,9,水口優也,55,ダート,1200,良,1:16.9,3.3,8-10,39.3,446,ゴッドセンド
