race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202405030611,2024/06/16,東京,晴,11,スレイプニルS(OP),オープン,16,3,6,16.1,6,5,内田博幸,58.0,ダート,2100,良,2:10.1,0.6,5-5-5-5,37.6,460,メイプルリッジ
202405020410,2024/04/28,東京,晴,10,ブリリアントS(L),,16,1,1,4.8,2,7,佐々木大,57.5,ダート,2100,良,2:11.4,1.1,12-12-13-12,35.5,472,メイショウフンジン
202305040711,2023/10/22,東京,晴,11,ブラジルC(L),,16,7,13,3.5,1,2,佐々木大,57.0,ダート,2100,良,2:10.1,0.2,10-11-10-10,36.3,466,テンカハル
202305030511,2023/06/17,東京,晴,11,スレイプニルS(OP),オープン,16,1,2,4.4,2,1,ルメール,57.0,ダート,2100,良,2:09.3,-0.1,7-7-7-6,35.9,464,(ヘラルドバローズ)
202305020410,2023/04/30,東京,小雨,10,ブリリアントS(L),,16,4,7,5.2,3,2,田辺裕信,55.0,ダート,2100,良,2:10.0,0.0,16-15-14-12,36.0,466,ディクテオン
202305010710,2023/02/18,東京,晴,10,金蹄S,3勝クラス,16,1,1,4.4,3,1,モレイラ,58.0,ダート,2100,稍,2:09.1,0.0,11-10-9-9,35.4,472,(テンカハル)
202205050509,2022/11/19,東京,晴,9,晩秋S,3勝クラス,16,3,5,6.1,3,2,ムーア,56.0,ダート,2100,良,2:11.0,0.0,15-14-13-10,35.8,472,ディクテオン
202205010710,2022/02/19,東京,曇,10,金蹄S,3勝クラス,16,1,2,4.4,2,5,石橋脩,57.0,ダート,2100,稍,2:11.3,0.7,14-14-13-10,36.0,474,バイシュラバナ
202205010108,2022/01/29,東京,晴,8,4歳以上2勝クラス,2勝クラス,16,5,9,1.4,1,1,ルメール,57.0,ダート,2100,良,2:11.8,-0.7,4-3-2-2,36.6,472,(グレートバローズ)
202106050510,2021/12/18,中山,晴,10,香取特別,2勝クラス,16,8,15,2.2,1,2,ルメール,57.0,ダート,2400,稍,2:34.3,0.0,4-4-2-2,38.4,466,グロリアムンディ
202105050608,2021/11/21,東京,曇,8,3歳以上2勝クラス,2勝クラス,14,4,6,1.8,1,2,石橋脩,57.0,ダート,2100,良,2:11.8,0.0,9-9-9-9,36.2,468,メイショウフンジン
202105040208,2021/10/10,東京,晴,8,3歳以上2勝クラス,2勝クラス,12,2,2,1.5,1,4,石橋脩,57.0,ダート,2100,良,2:14.0,0.1,3-3-3-3,36.0,464,スーパーフェイバー
202106040408,2021/09/19,中山,晴,8,3歳以上1勝クラス,1勝クラス,13,5,7,3.2,2,1,石橋脩,57.0,ダート,2400,稍,2:32.1,-1.3,8-6-2-2,38.1,456,(ヤマノマタカ)
202105030707,2021/06/26,東京,曇,7,3歳以上1勝クラス,1勝クラス,14,5,8,24.0,6,3,石橋脩,57.0,ダート,2100,良,2:11.0,0.0,14-14-11-10,35.6,462,タマモブトウカイ
202005030108,2020/06/06,東京,曇,8,3歳以上1勝クラス,1勝クラス,13,8,14,6.3,3,3,レーン,57.0,芝,2300,良,2:19.8,0.8,4-4-4-4,34.2,464,キタサンバルカン
201905050707,2019/11/23,東京,雨,7,3歳以上1勝クラス,1勝クラス,11,6,6,5.3,3,4,ムーア,55.0,芝,2400,不,2:32.7,1.2,5-4-4-4,37.6,472,シュブリーム
201905040508,2019/10/14,東京,雨,8,3歳以上1勝クラス,1勝クラス,7,6,6,1.6,1,4,石橋脩,54.0,芝,2400,稍,2:28.6,0.7,2-2-2-2,35.7,470,レッドボヌール
201905021106,2019/05/25,東京,晴,6,3歳500万下,,9,8,9,2.2,1,3,レーン,56.0,芝,2400,良,2:25.8,0.3,6-6-6-4,33.7,468,ラクローチェ
201906010511,2019/01/14,中山,晴,11,京成杯(GIII),オープン,12,8,12,4.5,3,12,Ｍ．デム,56.0,芝,2000,良,2:02.2,1.0,8-8-2-4,36.2,472,ラストドラフト
201805050511,2018/11/17,東京,晴,11,東京スポーツ杯2歳S(GIII),オープン,16,5,9,18.7,6,5,モレイラ,55.0,芝,1800,良,1:46.9,0.3,14-14-14,33.9,472,ニシノデイジー
201805040205,2018/10/07,東京,晴,5,2歳新馬,新馬,16,2,4,3.1,2,1,モレイラ,55.0,芝,2000,良,2:03.4,-0.2,5-5-4,33.6,474,(シャドウディーヴァ)
