race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
202009030409,2020/06/14,阪神,曇,9,洲本特別,2勝クラス,15,2,4,77.4,12,9,鮫島克駿,57,ダート,1400,重,1:24.9,1.8,12-11,36.9,430,ウルトラマリン
202009020608,2020/04/12,阪神,雨,8,天王寺特別,2勝クラス,16,4,8,83.0,14,15,池添謙一,54,ダート,1400,稍,1:27.0,2.6,13-14,38.4,444,レシプロケイト
202009010312,2020/03/07,阪神,曇,12,4歳以上2勝クラス,2勝クラス,16,1,1,24.6,9,11,池添謙一,57,ダート,1400,稍,1:26.0,1.1,13-14,37.3,446,ヒラソール
202008020208,2020/02/02,京都,晴,8,4歳以上1勝クラス,1勝クラス,16,4,8,10.7,5,1,池添謙一,57,ダート,1400,良,1:25.8,-0.3,12-8,36.2,446,(グラデュエイト)
202008010407,2020/01/12,京都,曇,7,4歳以上1勝クラス,1勝クラス,16,5,9,33.9,11,4,池添謙一,57,ダート,1400,稍,1:25.5,0.3,11-10,37.5,450,アルベニス
,2019/11/19,川崎,晴,10,ノベンバースター賞,,14,6,9,20.6,5,6,菅原明良,54,ダート,1600,稍,1:43.6,1.8,9-8-9-7,40.3,437,ドリームポリーニ
201909040906,2019/09/29,阪神,晴,6,3歳以上1勝クラス,1勝クラス,16,8,15,10.5,6,9,池添謙一,57,ダート,1200,良,1:13.0,0.5,9-7,36.9,434,ホープフルスター
201909040206,2019/09/08,阪神,晴,6,3歳以上1勝クラス,1勝クラス,14,4,5,17.7,7,4,池添謙一,57,ダート,1400,良,1:24.9,1.0,6-3,36.9,438,メイショウダブル
201907030512,2019/07/13,中京,小雨,12,3歳以上1勝クラス,1勝クラス,16,6,12,42.9,11,6,松若風馬,57,ダート,1400,重,1:24.5,1.0,14-13,37.2,440,ダイシンクローバー
201908031108,2019/05/25,京都,晴,8,4歳以上500万下,,16,8,16,21.9,10,11,アヴドゥ,57,ダート,1400,良,1:26.6,1.0,11-10,37.6,444,サンライズフルメン
201908030807,2019/05/12,京都,晴,7,4歳以上500万下,,15,3,5,12.7,7,4,池添謙一,57,ダート,1400,良,1:25.4,0.8,7-6,37.3,436,メイショウヴォルガ
201909020307,2019/03/30,阪神,雨,7,4歳以上500万下,,16,5,9,21.7,7,8,池添謙一,57,ダート,1400,良,1:25.8,0.8,4-3,38.3,446,タガノプレトリア
201909010708,2019/03/16,阪神,曇,8,4歳以上500万下,,16,8,16,20.7,6,3,松若風馬,57,ダート,1400,稍,1:25.3,0.1,7-5,37.7,444,カミノコ
201910010112,2019/02/09,小倉,曇,12,巌流島特別(500万下),,18,2,3,42.9,12,13,藤岡康太,57,芝,1200,稍,1:10.7,1.2,16-16,35.2,450,コンパウンダー
201809050312,2018/12/08,阪神,晴,12,3歳以上500万下,,15,5,9,10.3,3,10,池添謙一,56,ダート,1400,良,1:26.0,1.4,7-6,38.5,444,トップラン
201808040706,2018/10/21,京都,晴,6,3歳以上500万下,,16,4,7,16.1,6,8,池添謙一,55,ダート,1400,良,1:25.8,0.6,5-6,37.6,448,バレーロ
201808040312,2018/10/08,京都,晴,12,3歳以上500万下,,13,5,7,13.4,6,3,池添謙一,55,ダート,1400,良,1:25.6,1.3,9-10,37.1,444,ユメノトビラ
201810020908,2018/08/25,小倉,晴,8,3歳以上500万下,,16,2,4,22.3,6,13,松山弘平,54,ダート,1700,良,1:47.2,2.5,9-7-8-13,39.4,436,トワイライトタイム
201805021106,2018/05/26,東京,曇,6,3歳500万下,,16,3,6,13.6,5,6,坂井瑠星,55,ダート,1400,良,1:26.1,0.8,12-12,37.0,438,ジャスパーウィン
201809020102,2018/03/24,阪神,晴,2,3歳未勝利,未勝利,16,5,10,3.1,2,1,池添謙一,56,ダート,1400,稍,1:25.4,-0.3,5-5,37.1,442,(メイショウツバキ)
201809010302,2018/03/03,阪神,晴,2,3歳未勝利,未勝利,16,7,13,13.1,6,2,池添謙一,56,ダート,1400,良,1:26.0,0.1,5-3,37.2,440,クリスエステソーロ
201808020703,2018/02/17,京都,曇,3,3歳未勝利,未勝利,16,4,8,29.4,6,3,池添謙一,56,ダート,1400,稍,1:27.0,2.0,10-7,37.8,446,アカツキジョー
201808010403,2018/01/13,京都,晴,3,3歳未勝利,未勝利,16,6,12,73.8,10,6,鮫島良太,56,ダート,1400,稍,1:28.4,0.6,14-14,37.9,446,ニシノトランザム
201709050803,2017/12/24,阪神,曇,3,2歳未勝利,未勝利,18,1,1,63.4,11,9,鮫島克駿,54,芝,1400,良,1:23.1,0.9,10-11,35.3,448,ウィズ
201708050103,2017/11/03,京都,晴,3,2歳未勝利,未勝利,12,3,3,11.0,4,6,シュタル,55,芝,1200,良,1:10.5,1.0,6-5,35.8,444,ミトノレインボー
201708040405,2017/10/14,京都,雨,5,2歳新馬,新馬,13,3,3,38.6,7,4,藤岡康太,55,芝,1200,良,1:10.5,0.5,8-8,34.7,438,ロンロネオ
