,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202608030111,2026/04/25,京都,晴,11,天王山S,オープン,12,2,2,105.7,11,1,国分優作,55,ダート,1200,稍重,0:1:10.4,-0.0,11-9,35.3,506,(ドンアミティエ)
1,202606030810,2026/04/19,中山,晴,10,京葉S,オープン,15,3,4,126.3,15,12,原優介,55,ダート,1200,良,0:1:10.7,1.0,13-12,35.9,502,ナムラフランク
2,202609020310,2026/04/04,阪神,雨,10,ポラリスS,オープン,16,1,1,142.9,14,13,西塚洸二,53,ダート,1400,稍重,0:1:23.7,1.5,7-9,37.4,514,キタノズエッジ
3,202606010710,2026/01/18,中山,晴,10,ジャニュアリーS,オープン,16,3,5,49.1,13,9,津村明秀,55,ダート,1200,良,0:1:11.6,1.0,9-9,37.5,508,モンドプリューム
4,202508030111,2025/10/04,京都,曇,11,オパールS,オープン,18,1,2,18.4,8.0,12,小沢大仁,54.0,芝,1200,重,0:1:08.4,0.7,11-13,33.9,514,メイショウソラフネ
5,202504020807,2025/08/17,新潟,晴,07,NST賞,オープン,15,8,14,15.2,8.0,4,石橋脩,54.0,ダート,1200,良,0:1:10.9,0.4,9-9,36.6,512,クロジシジョー
6,202504010211,2025/05/04,新潟,晴,11,越後S,オープン,15,6,10,5.2,3.0,8,斎藤新,56.0,ダート,1200,稍重,0:1:11.7,0.7,10-8,37.3,498,ブシン
7,202506030810,2025/04/20,中山,曇,10,京葉S,オープン,16,6,12,31.5,7.0,5,北村友一,55.0,ダート,1200,良,0:1:11.5,0.4,5-5,35.9,500,インビンシブルパパ
8,202506020811,2025/03/23,中山,晴,11,千葉S,オープン,16,1,1,24.3,9.0,6,横山武史,54.0,ダート,1200,良,0:1:10.3,0.3,5-5,36.5,506,ボナンザ
9,202506010710,2025/01/19,中山,曇,10,ジャニュアリーS,オープン,16,8,15,21.5,7.0,5,三浦皇成,55.0,ダート,1200,良,0:1:10.8,0.6,5-4,36.9,516,ジャスパーゴールド
10,202408050511,2024/10/19,京都,小雨,11,オータムリーフS,オープン,14,7,12,6.0,3.0,5,西村淳也,56.0,ダート,1400,稍重,0:1:24.6,0.8,5-4,36.2,502,ライツフォル
11,202406040611,2024/09/21,中山,曇,11,ながつきS,オープン,14,6,11,6.9,3.0,2,津村明秀,55.0,ダート,1200,良,0:1:11.0,0.4,10-11,36.0,504,サンライズアムール
12,202404030310,2024/08/17,新潟,晴,10,上越S,3勝クラス,15,2,2,7.9,5.0,1,津村明秀,56.0,ダート,1200,良,0:1:11.2,-0.2,7-7,36.4,512,(エランティス)
13,202408030412,2024/04/28,京都,晴,12,東大路S,3勝クラス,16,6,12,5.8,3.0,5,岩田望来,56.0,ダート,1200,良,0:1:11.8,0.5,4-4,36.2,494,ステラフィオーレ
14,202409020412,2024/03/31,阪神,曇,12,陽春S,3勝クラス,16,4,7,4.3,1.0,3,西村淳也,54.0,ダート,1200,良,0:1:12.0,0.4,8-6,36.2,500,ナムラフランク
15,202408010108,2024/01/06,京都,曇,08,4歳以上2勝クラス,2勝クラス,16,2,4,6.5,4.0,1,西村淳也,56.0,ダート,1200,良,0:1:11.9,-0.1,8-8,36.3,494,(ディアサクセサー)
16,202307040603,2023/12/17,中京,晴,03,,1勝クラス,16,7,13,5.7,3.0,1,西村淳也,55.0,ダート,1400,稍重,0:1:24.9,-0.2,3-3,38.0,492,(キャンデセント)
17,202309050107,2023/12/02,阪神,晴,07,,1勝クラス,13,1,1,3.2,2.0,中,岩田望来,55.0,ダート,1200,良,,,,,494,ラブリアージェ
18,202209060201,2022/12/04,阪神,曇,01,,未勝利,13,7,10,1.2,1.0,1,岩田望来,54.0,ダート,1400,稍重,0:1:26.1,-0.6,2-1,38.3,488,(アナベルヒマワリ)
19,202209050601,2022/11/20,阪神,曇,01,,未勝利,12,5,5,3.6,2.0,2,古川吉洋,54.0,ダート,1400,稍重,0:1:26.0,0.2,3-3,37.2,488,ハンベルジャイト
20,202207050501,2022/09/19,中京,曇,01,,未勝利,10,6,6,1.7,1.0,2,古川吉洋,54.0,ダート,1200,稍重,0:1:12.4,0.3,3-4,37.1,466,マルカラピッド
21,202210040405,2022/08/21,小倉,曇,05,,新馬,8,4,4,21.8,6.0,2,富田暁,54.0,芝,1200,重,0:1:08.5,0.2,1-1,35.1,472,メイショウヒュウガ
