,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202609010811,2026/03/15,阪神,晴,11,米子城S,オープン,16,7,14,46.0,13,2,田山旺佑,57,芝,1200,良,0:1:07.9,0.2,10-8,33.3,498,タマモブラックタイ
1,202610010811,2026/02/15,小倉,晴,11,北九州短距離S,オープン,18,1,1,63.6,17,3,田山旺佑,59,芝,1200,稍重,0:1:08.7,0.3,9-9,34.2,496,ジョーメッドヴィン
2,202608010411,2026/01/11,京都,晴,11,淀短距離S,オープン,16,7,14,84.1,14,7,岩田康誠,59,芝,1200,良,0:1:09.2,0.3,3-3,34.4,494,ヤブサメ
3,202504040411,2025/10/26,新潟,雨,11,ルミエールAD,オープン,17,7,14,19.4,6.0,15,中井裕二,57.0,芝,1000,稍重,0:0:56.7,1.4,4,34.3,490,イコサン
4,202508030111,2025/10/04,京都,曇,11,オパールS,オープン,18,2,4,34.9,12.0,8,富田暁,57.0,芝,1200,重,0:1:08.3,0.6,9-8,34.1,494,メイショウソラフネ
5,202501020211,2025/08/24,札幌,晴,11,キーンランドC,オープン,16,6,11,80.4,14.0,8,ティータ,57.0,芝,1200,良,0:1:08.7,0.5,10-10,34.2,496,パンジャタワー
6,202501010611,2025/08/10,札幌,曇,11,UHB賞,オープン,16,7,13,55.1,14.0,7,浜中俊,59.0,芝,1200,良,0:1:09.3,0.1,3-3,34.3,498,フィオライア
7,202502010511,2025/06/28,函館,晴,11,青函S,オープン,16,6,11,39.4,13.0,11,岩田康誠,57.0,芝,1200,良,0:1:09.0,0.9,2-2,35.4,498,エーティーマクフィ
8,202502010111,2025/06/14,函館,曇,11,函館スプリントS,オープン,16,7,13,234.2,16.0,10,岩田康誠,57.0,芝,1200,良,0:1:07.3,0.7,12-11,33.5,490,カピリナ
9,202503010611,2025/04/27,福島,晴,11,モルガナイトS,オープン,16,2,3,36.1,11.0,7,小沢大仁,59.0,芝,1200,良,0:1:09.0,0.5,10-8,34.2,494,ジャスティンスカイ
10,202506020111,2025/03/01,中山,晴,11,オーシャンS,オープン,15,5,9,90.4,12.0,14,菅原明良,57.0,芝,1200,良,0:1:08.6,1.5,11-11,33.6,492,ママコチャ
