,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202510010404,2025/02/02,小倉,晴,04,4歳以上障害未勝利,未勝利,12,2,2,6.0,3.0,10,小野寺祐,60.0,障害,2860,重,0:3:17.2,5.8,9-9-11-11,13.8,492,コンテナワールド
1,202403030504,2024/11/16,福島,晴,04,3歳以上障害未勝利,未勝利,14,2,2,7.3,3.0,4,小野寺祐,60.0,障害,2770,良,0:3:03.5,1.4,4-4-4-3,13.2,488,マイネルエール
2,202404040704,2024/10/26,新潟,晴,04,3歳以上障害未勝利,未勝利,8,6,6,5.8,2.0,2,中村将之,60.0,障害,2850,良,0:3:08.7,2.0,3-4-3-3,13.2,488,トーセンアウローラ
3,202404030201,2024/08/11,新潟,曇,01,3歳以上障害未勝利,未勝利,11,6,6,4.1,3.0,7,小野寺祐,60.0,障害,2850,良,0:3:09.0,3.8,4-4-4-4,13.3,490,ヴァトレニ
4,202408040401,2024/06/09,京都,曇,01,3歳以上障害未勝利,未勝利,10,1,1,8.7,3.0,6,小野寺祐,60.0,障害,2910,稍重,0:3:19.4,2.7,6-6-6-6,13.7,488,スマイルスルー
5,202404010804,2024/05/19,新潟,晴,04,4歳以上障害未勝利,未勝利,14,2,2,16.5,7.0,2,小野寺祐,59.0,障害,2890,良,0:3:11.3,0.6,7-7-4-4,13.2,488,スピアヘッド
6,202404010204,2024/04/28,新潟,晴,04,4歳以上障害未勝利,未勝利,10,4,4,26.0,8.0,4,小野寺祐,59.0,障害,2890,良,0:3:11.6,1.9,3-3-4-3,13.3,490,ケンアンビシャス
7,202410020504,2024/02/24,小倉,晴,04,4歳以上障害未勝利,未勝利,10,6,6,122.6,10.0,9,黒岩悠,59.0,障害,2860,重,0:3:18.8,5.3,6-6-9-9,13.9,510,イフティファール
8,202410010204,2024/01/14,小倉,晴,04,4歳以上障害未勝利,未勝利,12,7,10,36.0,8.0,8,黒岩悠,59.0,障害,2860,良,0:3:16.3,8.1,9-9-8-7,13.7,510,パーカッション
9,202308030306,2023/11/11,京都,晴,06,,1勝クラス,9,4,4,66.0,7.0,6,松若風馬,56.0,ダート,1800,重,0:1:56.6,2.3,2-2-5-5,41.3,508,ロードアヴニール
10,202303020408,2023/07/09,福島,曇,08,,1勝クラス,16,4,8,39.3,10.0,13,永野猛蔵,54.0,芝,1800,良,0:1:49.8,1.5,14-15-14-13,35.8,476,フィールザオーラ
11,202305030408,2023/06/11,東京,小雨,08,,1勝クラス,9,3,3,52.1,7.0,9,松岡正海,55.0,芝,2000,稍重,0:2:03.6,3.0,5-5-5,37.3,480,マイネルビジョン
12,202206040402,2022/09/18,中山,曇,02,,未勝利,14,6,10,15.4,6.0,1,丹内祐次,54.0,芝,2000,良,0:2:02.5,-0.1,5-5-4-4,35.6,462,(シルバーニース)
13,202201020501,2022/08/27,札幌,曇,01,,未勝利,7,2,2,12.0,3.0,3,イーガン,54.0,芝,1800,良,0:1:53.0,0.5,2-3-3-3,35.2,464,キングズレイン
14,202201020305,2022/08/20,札幌,曇,05,,新馬,12,3,3,83.9,10.0,8,秋山稔樹,53.0,芝,1500,稍重,0:1:33.8,1.6,10-11-10,35.4,464,ドルチェモア
