,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202607010611,2026/03/29,中京,晴,11,高松宮記念,オープン,18,7,14,19.8,8,5,丸山元気,58,芝,1200,良,0:1:07.0,0.7,7-7,33.4,516,サトノレーヴ
1,202606020111,2026/02/28,中山,晴,11,オーシャンS,オープン,16,1,2,14.5,5,2,戸崎圭太,57,芝,1200,良,0:1:07.0,0.0,11-10,33.8,510,ペアポルックス
2,202608020211,2026/02/01,京都,曇,11,シルクロードS,オープン,18,8,17,12.9,6,2,佐々木大,57,芝,1200,良,0:1:08.1,0.1,7-6,33.2,516,フィオライア
3,202508040812,2025/11/30,京都,晴,12,京阪杯,オープン,18,3,6,11.4,6,4,鮫島克駿,56,芝,1200,良,0:1:07.7,0.3,10-9,33.6,506,エーティーマクフィ
4,202503030211,2025/11/09,福島,小雨,11,みちのくS,オープン,32,3,6,4.0,1,1,丸山元気,56,芝,1200,良,0:1:08.3,-0.2,1-1,34.8,502,(バースクライ)
5,202501020211,2025/08/24,札幌,晴,11,キーンランドC,オープン,16,2,3,9.7,6.0,11,北村友一,55.0,芝,1200,良,0:1:09.0,0.8,10-10,34.5,510,パンジャタワー
6,202503020510,2025/07/12,福島,曇,10,会津S,3勝クラス,9,8,8,1.3,1.0,1,戸崎圭太,55.0,芝,1200,良,0:1:10.6,-0.2,5-3,34.0,502,(トーセンエスクード)
7,202509030409,2025/06/15,阪神,晴,09,武庫川特別,2勝クラス,15,7,12,2.1,1.0,1,北村友一,55.0,芝,1200,稍重,0:1:09.5,-0.5,6-5,35.2,502,(ソングオブライフ)
8,202508021111,2025/05/31,京都,曇,11,葵S,オープン,16,6,12,13.8,8.0,3,柴田裕一,57.0,芝,1200,良,0:1:08.5,0.2,8-8,33.6,500,アブキールベイ
9,202509010805,2025/03/23,阪神,晴,05,3歳1勝クラス,1勝クラス,13,7,10,3.1,1.0,1,柴田裕一,54.0,芝,1200,良,0:1:08.2,-0.2,3-2,34.4,500,(ジャスパーディビネ)
10,202510011209,2025/03/02,小倉,曇,09,あざみ賞,1勝クラス,18,3,6,1.9,1.0,2,鮫島克駿,57.0,芝,1200,重,0:1:10.5,0.0,3-3,36.1,498,ベイビーキッス
11,202510010109,2025/01/25,小倉,晴,09,萌黄賞,1勝クラス,12,8,12,1.9,1.0,2,鮫島克駿,57.0,芝,1200,良,0:1:09.0,0.1,2-3,35.2,488,アブキールベイ
12,202406050309,2024/12/07,中山,晴,09,黒松賞,1勝クラス,13,7,11,3.0,1.0,5,戸崎圭太,56.0,芝,1200,良,0:1:07.9,0.2,1-2,35.0,484,サウスバンク
13,202403030409,2024/11/10,福島,晴,09,福島2歳S,オープン,16,1,2,3.6,1.0,3,ドイル,56.0,芝,1200,良,0:1:11.0,0.3,1-1,37.0,484,ポッドベイダー
14,202406040609,2024/09/21,中山,曇,09,カンナS,オープン,8,7,7,3.3,2.0,3,佐々木大,55.0,芝,1200,良,0:1:07.8,0.6,2-2,35.1,484,エコロジーク
15,202407020811,2024/09/01,中京,曇,11,小倉2歳S,オープン,13,4,4,4.8,3.0,4,松山弘平,55.0,芝,1200,重,0:1:09.4,0.4,1-1,34.9,486,エイシンワンド
16,202410030101,2024/06/29,小倉,曇,01,2歳未勝利,未勝利,7,6,6,1.4,1.0,1,松山弘平,55.0,芝,1200,良,0:1:08.2,-0.4,1-1,34.8,474,(テーオーシュターデ)
17,202408040205,2024/06/02,京都,曇,05,2歳新馬,新馬,13,3,3,2.7,1.0,2,松山弘平,55.0,芝,1400,良,0:1:23.4,0.2,4-4,35.1,476,キトンインザスカイ
