,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202608030711,2026/05/16,京都,晴,11,鞍馬S,オープン,16,4,7,139.4,15,6,角田大和,59,芝,1200,良,0:1:07.0,0.6,3-3,33.6,504,フリッカージャブ
1,202606020111,2026/02/28,中山,晴,11,オーシャンS,オープン,16,6,12,423.3,16,14,大野拓弥,57,芝,1200,良,0:1:07.7,0.7,12-12,34.3,494,ペアポルックス
2,202608020211,2026/02/01,京都,曇,11,シルクロードS,オープン,18,4,7,112.3,17,16,幸英明,57,芝,1200,良,0:1:08.7,0.7,7-8,33.7,502,フィオライア
3,202508040812,2025/11/30,京都,晴,12,京阪杯,オープン,18,7,15,216.5,18,14,荻野琢真,57,芝,1200,良,0:1:08.8,1.4,13-14,34.4,502,エーティーマクフィ
4,202510020411,2025/07/06,小倉,晴,11,北九州記念,オープン,18,7,13,29.2,14.0,18,幸英明,57.5,芝,1200,良,0:1:12.5,4.7,9-10,39.6,500,ヤマニンアルリフラ
5,202508020711,2025/05/17,京都,晴,11,鞍馬S,オープン,11,8,10,32.7,8.0,1,幸英明,58.0,芝,1200,重,0:1:08.7,-0.1,3-2,33.9,490,(キタノエクスプレス)
6,202506030810,2025/04/20,中山,曇,10,京葉S,オープン,16,5,9,110.1,14.0,16,丹内祐次,58.0,ダート,1200,良,0:1:14.5,3.4,16-16,37.4,492,インビンシブルパパ
7,202509010611,2025/03/16,阪神,雨,11,米子城S,オープン,16,3,6,50.4,12.0,15,古川吉洋,57.0,芝,1200,重,0:1:10.6,1.9,8-8,36.0,494,カルチャーデイ
8,202401020611,2024/08/25,札幌,晴,11,キーンランドC,オープン,16,8,15,91.7,13.0,15,松山弘平,57.0,芝,1200,良,0:1:09.3,1.4,5-5,35.2,500,サトノレーヴ
9,202402010211,2024/06/09,函館,小雨,11,函館スプリントS,オープン,16,3,5,69.9,13.0,5,角田大河,57.0,芝,1200,良,0:1:08.7,0.3,6-6,34.8,490,サトノレーヴ
10,202406020311,2024/03/02,中山,曇,11,オーシャンS,オープン,16,7,14,40.3,14.0,12,石川裕紀,57.0,芝,1200,稍重,0:1:08.8,0.8,2-2,35.4,490,トウシンマカオ
11,202408020211,2024/01/28,京都,曇,11,シルクロードS,オープン,18,8,17,11.4,5.0,16,松山弘平,57.0,芝,1200,良,0:1:09.4,1.7,8-8,35.1,494,ルガル
12,202306050211,2023/12/03,中山,晴,11,,オープン,11,7,8,6.2,3.0,1,戸崎圭太,57.0,芝,1200,良,0:1:07.8,-0.1,4-3,33.6,490,(カンティーユ)
13,202304040311,2023/10/21,新潟,小雨,11,,3勝クラス,18,1,1,6.7,3.0,1,石橋脩,58.0,芝,1200,重,0:1:09.4,-0.0,6-5,35.5,494,(エイシンエイト)
14,202310030311,2023/08/19,小倉,晴,11,,3勝クラス,11,2,2,3.7,2.0,4,幸英明,58.0,芝,1200,良,0:1:07.6,0.5,3-3,34.6,494,メイショウゲンセン
15,202303020511,2023/07/15,福島,曇,11,,3勝クラス,11,8,10,5.7,4.0,2,北村宏司,58.0,芝,1200,稍重,0:1:10.7,0.5,3-3,36.1,492,デュガ
16,202309030311,2023/06/10,阪神,曇,11,,3勝クラス,16,7,13,5.2,2.0,16,幸英明,58.0,芝,1200,良,0:1:09.3,1.8,6-6,35.7,500,スリーパーダ
17,202202010111,2022/06/11,函館,晴,11,,2勝クラス,14,4,5,2.3,1.0,1,横山武史,54.0,芝,1200,良,0:1:08.0,-0.3,2-2,34.7,480,(モンファボリ)
18,202205020611,2022/05/08,東京,曇,11,,オープン,18,7,15,87.0,15.0,16,横山和生,57.0,芝,1600,良,0:1:34.0,1.7,2-2,36.4,480,ダノンスコーピオン
19,202207020311,2022/03/19,中京,曇,11,,オープン,18,7,14,10.3,6.0,3,幸英明,56.0,芝,1400,稍重,0:1:21.3,0.4,11-11,36.0,470,プルパレイ
20,202109060611,2021/12/19,阪神,晴,11,,オープン,15,4,6,24.1,7.0,12,幸英明,55.0,芝,1600,良,0:1:35.0,1.5,5-5,36.2,456,ドウデュース
21,202109050609,2021/11/21,阪神,晴,09,,1勝クラス,11,2,2,2.0,1.0,1,幸英明,55.0,芝,1400,良,0:1:21.7,-0.3,1-1,35.1,462,(ブレスレスリー)
22,202105040606,2021/10/24,東京,晴,06,,1勝クラス,8,5,5,1.9,1.0,2,石橋脩,55.0,芝,1400,良,0:1:21.9,0.0,1-1,34.7,470,キミワクイーン
23,202104040611,2021/08/29,新潟,晴,11,,オープン,12,5,6,4.0,2.0,3,幸英明,54.0,芝,1600,良,0:1:34.1,0.3,1-1,33.9,464,セリフォス
24,202104030105,2021/07/24,新潟,晴,05,,新馬,18,2,3,15.5,5.0,1,幸英明,54.0,芝,1600,良,0:1:34.6,-0.7,1-1,33.5,468,(コリエンテス)
