,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,フクスケ,牡3,57.0,木幡初,杉浦,,美浦,2023102281,01153,タリスマニック,ヴァンドゥーズ,アドマイヤムーン,-1.7553341764534858,7
1,2,2,ウィングブルー,牝3,55.0,三浦,斎藤誠,,美浦,2023105317,01122,アドマイヤマーズ,パーリーアヴェニュー,Anabaa,-1.9679381790588981,9
2,3,3,ルージュブリッツ,牝3,55.0,横山和,古賀慎,,美浦,2023101558,01140,エイシンフラッシュ,ブランシェール,ディープインパクト,-0.29886963789050414,4
3,4,4,ヘクセンハウス,牝3,55.0,津村,吉田,,栗東,2023106478,01092,ウインブライト,マイネデセール,マイネルラヴ,-1.5602009489124744,6
4,5,5,サマースプラッシュ,牝3,55.0,丸田,石栗,,美浦,2023106163,01117,アポロケンタッキー,アポロユッキー,アポロキングダム,-1.4884409625308141,5
5,6,6,ブレイブキトゥン,牝3,55.0,小林凌,尾形,,美浦,2023103078,01177,シルバーステート,エンチャンティングキトゥン,Kitten's Joy,0.2727522593159212,2
6,7,7,マーゴットブロー,牡3,57.0,武豊,伊坂,,美浦,2023105356,00666,Twirling Candy,タフイルマ,Stormy Atlantic,-1.9525658203189649,8
7,7,8,フレンドモナコ,牡3,53.0,★谷原,加藤和,,美浦,2023106197,01219,ビーチパトロール,フレンドパリ,アグネスデジタル,0.09840118869229351,3
8,8,9,グリオンヴール,牡3,57.0,ルメール,宮田,,美浦,2023106883,05339,エピファネイア,イーデンキー,No Nay Never,-3.158175533958217,10
9,8,10,ヘイマー,牡3,57.0,松岡,伊藤伸,,美浦,2023105553,01085,アドマイヤムーン,ヴァレリカ,Dynaformer,0.5185803810723677,1
