,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ゴールデンボート,セ3,57.0,江田照,矢野,,美浦,2023100862,00689,ゴールドシップ,ハイマーク,マヤノトップガン,-2.809870236521878,11
1,2,2,トゥルージョワ,牡3,57.0,西塚,福永,,栗東,2023102586,01200,ロードカナロア,ディヴァインラヴ,エピファネイア,-3.9658009993372936,15
2,2,3,サトノワーグナー,牡3,57.0,斎藤,斎藤誠,,美浦,2023100925,01178,ロードカナロア,サトノワルキューレ,ディープインパクト,-1.0638993157143006,4
3,3,4,ヒケヤイワフネ,牡3,57.0,木幡育,高橋文,,美浦,2023100425,01167,アルアイン,ミスクリスエス,シンボリクリスエス,-2.548148040198406,10
4,3,5,アスクハッピーマン,牡3,55.0,◇古川奈,矢作,,栗東,2023103190,01190,サートゥルナーリア,トレノエンジェル,タイキシャトル,-1.9261514777158526,8
5,4,6,ジーゲスツーク,牡3,55.0,△鷲頭,井上,,栗東,2023104410,01202,レイデオロ,ペルフィカ,ゼンノロブロイ,-3.6563936313400602,12
6,4,7,マルシュボヌール,牝3,53.0,△舟山,柴田,,栗東,2023107245,01221,ドレフォン,マルシュロレーヌ,オルフェーヴル,-0.8663339685378975,2
7,5,8,タイガーゲイト,牡3,57.0,菊沢,大和田,,美浦,2023102964,01161,リオンディーズ,ロイヤルヴォルト,ディープインパクト,-0.16967838568450547,1
8,5,9,アドフランマム,牡3,57.0,横山典,本田,,栗東,2023105187,00660,パイロ,フィアマロッサ,アイルハヴアナザー,-1.0348967481747828,3
9,6,10,アラクラン,牡3,54.0,▲小林美,田村,,美浦,2023107086,01206,リアルスティール,セルキス,Monsun,-2.1342454970142657,9
10,6,11,アイビーチーキー,牡3,54.0,▲上里,加藤士,,美浦,2023106573,01217,フリオーソ,クールマジョリック,エンパイアメーカー,-1.0639425516675383,5
11,7,12,オーケーグリット,牡3,57.0,石川,相沢,,美浦,2023101880,01150,ハービンジャー,ヒアーズトウショウ,フジキセキ,-3.658726897532308,13
12,7,13,グランドタルマエ,牡3,57.0,横山琉,相沢,,美浦,2023105076,01192,ホッコータルマエ,ニシノヘレンド,Oasis Dream,-3.888517595173793,14
13,8,14,エッジランナー,牡3,57.0,武藤,戸田,,美浦,2023106686,01169,サンダースノー,アスールダリア,エスポワールシチー,-1.2067044367215456,6
14,8,15,ストリートクイーン,牝3,55.0,藤懸,高橋一,,栗東,2023101091,01138,ルヴァンスレーヴ,ストリートキャット,アドマイヤムーン,-1.2948735857898328,7
