,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エコロドゥネス,牡5,58.0,津村,加藤征,美浦,2020102731,01092,ヘニーヒューズ Henny Hughes(米) ,レディシャツィ ,Privately Held ,-3.5957685316325767,14
1,1,2,アグラード,牡4,58.0,戸崎圭,高柳瑞,美浦,2021105429,05386,サトノダイヤモンド ,エリモフェザー ,シニスターミニスター Sinister Minister(米) ,-0.8443916805166112,4
2,2,3,モンドプリューム,牡5,58.0,横山武,水野,美浦,2020103876,01170,ドレフォン Drefong(米) ,メジャータイフーン ,ダイワメジャー ,-1.9147079660173705,8
3,2,4,クールソル,牝4,56.0,佐々木,斎藤誠,美浦,2021104325,01197,Invincible Spirit  (愛)  ,Easy Victory  ,Dubawi  ,-1.4395235857405133,6
4,3,5,スピリットガイド,セ4,58.0,田辺,手塚久,美浦,2021110021,01075,プリサイスエンド Precise End(米) ,オーミチェリッシュ ,キャプテンスティーヴ Captain Steve(米) ,-0.6843385104824384,3
5,3,6,キュムロンニンバス,牡7,58.0,内田博,南田,美浦,2018106597,00422,リーチザクラウン ,ニシノテンカラット ,オルフェーヴル ,-3.7956246110204965,15
6,4,7,スペシャルナンバー,牡6,58.0,ディー,西村,栗東,2019103825,05674,フリオーソ ,ネビュラ ,ネオユニヴァース ,2.2445315264486334,1
7,4,8,ニシノクラウン,セ4,58.0,田口,相沢,美浦,2021100187,01208,ダノンレジェンド ,ブライアンズイブ ,ブライアンズタイム Brian's Time(米) ,-3.0860861123029197,13
8,5,9,ダノンマカルー,セ4,58.0,原,田中博,美浦,2021105965,01184,スクリーンヒーロー ,バラベルサイユ ,アグネスデジタル ,-2.3427567630867925,11
9,5,10,アオカミ,セ6,58.0,原田和,松山,美浦,2019101753,01143,,,,-4.103811930690379,16
10,6,11,サフランヒーロー,牡4,58.0,三浦,森一,美浦,2021100895,01122,,,,-2.787382069445136,12
11,6,12,フクノブルジュ,牡5,58.0,松岡,竹内,美浦,2020101465,01085,,,,-1.8083918280723392,7
12,7,13,ケンキョ,牡5,58.0,丸田,高橋文,美浦,2020105949,01117,,,,1.4665027313981853,2
13,7,14,ピックアップライン,牡5,58.0,木幡巧,田中剛,美浦,2020103088,01162,,,,-2.2940883680681408,10
14,8,15,ゴールデンオスカー,牡4,58.0,石川,堀内,美浦,2021101235,01150,,,,-1.9235082648836004,9
15,8,16,テセラリアン,牝4,56.0,石橋脩,鈴木慎,美浦,2021100338,01077,,,,-1.4055266691605173,5
