,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,アラタ,牡8,58.0,大野,和田勇,美浦,2017104756,01096,ゴールドシップ ,サクセスストレイン ,ティッカネン Tikkanen(米) ,0.0,8
1,2,2,ウインエアフォルク,牡8,58.0,幸,根本,美浦,2017101436,00732,ハービンジャー Harbinger(英) ,モンローブロンド ,アドマイヤベガ ,0.0,8
2,2,3,ブローザホーン,牡6,58.0,菅原明,吉岡,栗東,2019105748,01179,レイデオロ ,シャンドランジュ ,マンハッタンカフェ ,0.0,8
3,3,4,ジャンカズマ,牡7,58.0,野中,西田,美浦,2018105308,01158,ゴールドシップ ,マイネテレジア ,ロージズインメイ Roses in May(米) ,0.0,8
4,3,5,サンライズアース,牡4,58.0,池添,石坂,栗東,2021105560,01032,ドレフォン Drefong(米) ,ディープラヴ ,ディープインパクト ,0.0,8
5,4,6,ヘデントール,牡4,58.0,レーン,木村,美浦,2021105521,05585,ディープインパクト ,パレスルーマー Palace Rumor(米) ,Royal Anthem ,0.0,8
6,4,7,プラダリア,牡6,58.0,松山,池添,栗東,2019100109,01126,,,,0.0,8
7,5,8,ショウナンラプンタ,牡4,58.0,武豊,高野,栗東,2021105195,00666,,,,0.0,8
8,5,9,シュヴァリエローズ,牡7,58.0,北村友,清水久,栗東,2018104942,01102,,,,0.0,8
9,6,10,リミットバスター,牡5,58.0,岩田康,杉山晴,栗東,2020101537,05203,,,,0.0,8
10,6,11,マイネルエンペラー,牡5,58.0,丹内,清水久,栗東,2020105786,01091,,,,0.0,8
11,7,12,ワープスピード,牡6,58.0,横山和,高木,美浦,2019105312,01140,,,,0.0,8
12,7,13,ジャスティンパレス,牡6,58.0,鮫島駿,杉山晴,栗東,2019105346,01157,,,,0.0,8
13,8,14,ビザンチンドリーム,牡4,58.0,シュタルケ,坂口,栗東,2021105587,05115,,,,0.0,8
14,8,15,ハヤテノフクノスケ,牡4,58.0,岩田望,中村,栗東,2021109070,01174,,,,0.0,8
