,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ナイトダンサー,牡3,57.0,水口,佐藤吉,美浦,2022101848,01133,カリフォルニアクローム California Chrome(米) ,シードオブハピネス ,ゼンノロブロイ ,-1.0786431518783615,12
1,1,2,イサチルカムカム,牡3,57.0,木幡初,竹内,美浦,2022102698,01153,Sottsass (仏) ,ボーントゥービーオネスト Born To Be Honest(愛) ,Born To Sea ,-2.235959989604522,14
2,2,3,ヴィラスターリ,牡3,57.0,内田博,矢野,美浦,2022103098,00422,Vino Rosso (米) ,Philadelphia Gold ,Touch Gold ,-0.6972189027896991,7
3,2,4,ノアヴィヴァーチェ,牡3,57.0,菅原隆,鈴木慎,美浦,2022102446,01129,マインドユアビスケッツ Mind Your Biscuits(米) ,アーキタイプ ,ディープインパクト ,-0.19343378491370852,3
4,3,5,オルロジェール,牝3,55.0,田口,池江,栗東,2022105820,01208,,,,-2.4722880574351027,15
5,3,6,ニシノイッキサス,牡3,57.0,松岡,村田,美浦,2022102221,01085,,,,-0.8456416886918625,9
6,4,7,アルカナエ,セ3,57.0,荻野極,上原佑,美浦,2022105767,01160,,,,-2.9029728846962115,16
7,4,8,サカイシューター,牡3,57.0,木幡育,松永康,美浦,2022110018,01167,,,,-0.9411689549675846,10
8,5,9,ラストヨンマル,牡3,54.0,▲遠藤,伊藤伸,美浦,2022106015,01218,,,,-0.677139474786823,6
9,5,10,サトミノエンジェル,牡3,57.0,横山典,鈴木伸,美浦,2022101389,00660,,,,-0.3195857986217552,4
10,6,11,キョウエイグッド,牡3,57.0,木幡巧,千葉,美浦,2022104362,01162,,,,-0.3225428289252821,5
11,6,12,キタノヴァルカン,牡3,57.0,佐々木,菊川,美浦,2022100029,01197,,,,-0.7594021936290586,8
12,7,13,ベルフォン,牝3,55.0,原,小手川,美浦,2022102405,01184,,,,0.23974058356264077,1
13,7,14,ブレイクバウンズ,牡3,57.0,伊藤,林,美浦,2022105592,01119,,,,-0.9739691623319298,11
14,8,15,ロンデシャッセ,牡3,57.0,ディー,加藤征,美浦,2022101662,05674,,,,-0.006185058134087269,2
15,8,16,クリノフローレンス,牝3,55.0,丸田,南田,美浦,2022101857,01117,,,,-1.2935782019747744,13
