,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レプレセンタル,牡3,57.0,西塚,池上,504(+8),美浦,2023103624,01200,ジャスタウェイ,サクレディーヴァ,クロフネ,-1.2857661644634826,8
1,1,2,ウィズアバウンス,牝3,52.0,▲上里,武藤,392(0),美浦,2023106822,01217,フィエールマン,アイルビーバウンド,タニノギムレット,-2.14918509335446,13
2,2,3,ゾネブルーム,牡3,57.0,丸山,矢嶋,504(+8),美浦,2023107195,01127,ヴァンゴッホ,ブリガアルタ,コンデュイット,-2.86415307842549,15
3,2,4,テンバコウクウ,牡3,57.0,丸田,柄崎,456(-4),美浦,2023104932,01117,ハッピースプリント,タカンナ,スピルバーグ,2.0556797566900964,1
4,3,5,パーヴォ,牡3,57.0,菊沢,吉田,446(+6),栗東,2023106440,01161,ゴールドシップ,コスモピーコック,Medicean,-1.563141998076422,9
5,3,6,ハナコトバ,牝3,53.0,◇今村,寺島,452(+4),栗東,2023102984,01193,ラブリーデイ,ブラックジュエリー,ディープインパクト,-2.65260698180199,14
6,4,7,ラヴズプレミアム,牡3,57.0,富田,矢作,428(-4),栗東,2023107292,01168,エピファネイア,ラヴズオンリーユー,ディープインパクト,-4.438126045182522,16
7,4,8,タビニュ,牡3,57.0,吉田隼,松尾,478(+4),美浦,2023101168,01095,バゴ,ミッドサマーコモン,ディープインパクト,-1.731606530576957,11
8,5,9,ベルトラッキ,牡3,57.0,ゴンサルベ,加藤士,472(+4),美浦,2023105552,05675,デクラレーションオブウォー,ロマンチックキス,ルーラーシップ,-1.6659369693497528,10
9,5,10,ヨーゼフ,牡3,57.0,武藤,戸田,510(0),美浦,2023107061,01169,レイデオロ,ジョディー,ダイワメジャー,0.7924151765682708,2
10,6,11,チェルヴァーラ,牡3,57.0,小沢,松下,506(+12),栗東,2023107106,01185,エピファネイア,チェッキーノ,キングカメハメハ,-1.7517790211158568,12
11,6,12,アデルバローズ,牝3,52.0,▲石神道,森一,354(-6),美浦,2023104943,01209,レイデオロ,キャンディバローズ,ディープインパクト,-0.6548451804117844,3
12,7,13,オーケーグリット,牡3,57.0,横山琉,相沢,466(-4),美浦,2023101880,01192,ハービンジャー,ヒアーズトウショウ,フジキセキ,-0.8144924970042448,5
13,7,14,フィールライクユー,牝3,53.0,△舟山,森田,394(-2),栗東,2023106157,01221,オルフェーヴル,ヘルムヴィーゲ,ジャスタウェイ,-0.8144924970042448,5
14,8,15,ノリマル,牡3,57.0,丹内,尾形,464(+12),美浦,2023106079,01091,ブリックスアンドモルタル,ガジュマル,ヴィクトワールピサ,-0.8144924970042448,5
15,8,16,ゴコウコイコイ,牝3,52.0,▲小林美,栗田,414(+4),美浦,2023104486,01206,ゴールドシップ,シュピールカルテ,ロージズインメイ,-0.8144924970042448,5
