,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ゲルチュタール,牡2,56.0,マーカンド,杉山晴,栗東,2022104736,05626,ブリックスアンドモルタル Bricks and Mortar(米) ,キラービューティ ,ゼンノロブロイ ,-0.3316353540214694,7
1,2,2,ヴィンセンシオ,牡2,56.0,ビュイック,森一,美浦,2022104832,05495,リアルスティール ,シーリア ,キングカメハメハ ,-0.5493982984933466,10
2,3,3,パッションリッチ,牡2,56.0,坂井,久保田,美浦,2022105390,01163,ドゥラメンテ ,セータコローナ ,Distorted Humor (米) ,-0.8107595892589106,11
3,4,4,ヤコブセン,牡2,56.0,西村淳,斎藤誠,美浦,2022103288,01171,エピファネイア ,スマッシュ ,キングカメハメハ ,-0.11152174403625742,3
4,5,5,シーソーゲーム,牡2,56.0,三浦,小笠,美浦,2022110145,01122,Daaher ,Bear Now ,Tiznow ,-0.9135858226812441,12
5,5,6,エンペラーズソード,セ2,56.0,菅原明,高木,美浦,2022106691,01179,ドレフォン Drefong(米) ,ルミナスソード ,Candy Ride ,-0.20679108125961498,6
6,6,7,リトルジャイアンツ,牡2,56.0,横山典,村田,美浦,2022106744,00660,トーセンラー ,コスモメリー ,アドマイヤジャパン ,1.3798004767096759,1
7,6,8,スタイラスメソッド,牡2,56.0,田辺,牧,美浦,2022100090,01075,ジャスタウェイ ,シャルマンスタイル ,タイキシャトル ,-0.5326438854742698,8
8,7,9,ゴーゴータカシ,牡2,56.0,横山武,武井,美浦,2022102135,01170,モーリス ,ビップベリンダ ,ハーツクライ ,-0.1794486792933752,5
9,7,10,マーズオデッセイ,牡2,56.0,戸崎圭,宗像,美浦,2022102399,05386,アドマイヤマーズ ,クイックリトルミス Quick Little Miss(米) ,Freud ,-0.11752030672406504,4
10,8,11,ショウナンサムデイ,牝2,55.0,池添,奥村武,美浦,2022105801,01032,サートゥルナーリア ,ショウナンパンドラ ,ディープインパクト ,-0.5433080602453062,9
11,8,12,エルムラント,牡2,56.0,荻野極,鹿戸,美浦,2022104678,01160,フィエールマン ,エクシードリミッツ ,Exceed And Excel ,0.45294051049679573,2
