,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ギャンブルルーム,牡4,58.0,北村友,大久保,栗東,2021105559,01102,キズナ ,シャンデリアハウス ,ヴァーミリアン ,1.8706004470662227,2
1,2,2,サウンドウォリアー,牡7,58.0,松若,高橋康,栗東,2018104591,01154,マジェスティックウォリアー Majestic Warrior(米) ,クインリーグレイス ,スペシャルウィーク ,-2.9648249801215036,11
2,3,3,シゲルバクハツ,牡7,58.0,田口,谷,栗東,2018103470,01208,アイルハヴアナザー I'll Have Another(米) ,アフロディシアス ,ジャングルポケット ,-4.0348421004119315,12
3,4,4,クロニクル,セ6,58.0,酒井,田中克,栗東,2019101864,01034,ハーツクライ ,アーキオロジー Archeology(米) ,Seeking the Gold ,-0.8425747382177589,6
4,5,5,ハギノサステナブル,牡5,58.0,鮫島駿,高野,栗東,2020105639,01157,サトノダイヤモンド ,ハギノエスカーダ ,タートルボウル Turtle Bowl(愛) ,-0.9874809809802312,7
5,5,6,サイモンザナドゥ,牡5,58.0,浜中,小林,栗東,2020104497,01115,アジアエクスプレス ,トゥルーロマンス ,アグネスデジタル ,0.5544410350729995,4
6,6,7,ペンナヴェローチェ,牡4,58.0,岩田望,須貝,栗東,2021104092,01174,キズナ ,エンパイアブレイク ,エンパイアメーカー Empire Maker(米) ,3.1482734751066466,1
7,6,8,ジンセイ,牡4,58.0,川田,庄野,栗東,2021104646,01088,ジャスタウェイ ,コマノレジェンド ,ストリートセンス Street Sense(米) ,-0.6251748801023075,5
8,7,9,パシアンジャン,牡4,58.0,幸,鈴木孝,栗東,2021104503,00732,シニスターミニスター Sinister Minister(米) ,カメリアテソーロ ,ゴールドアリュール ,1.7532295698453835,3
9,7,10,メイショウミカワ,牡7,58.0,武豊,千田,栗東,2018106458,00666,ミッキーアイル ,メイショウボナール ,ホワイトマズル White Muzzle(英) ,-1.5648990660473505,9
10,8,11,フームスムート,牡8,58.0,川須,水野,美浦,2017104238,01128,トゥザグローリー ,ディアジーローズ ,ワイルドラッシュ Wild Rush(米) ,-2.380410505090825,10
11,8,12,ショーモン,セ5,58.0,菱田,橋口,栗東,2020103279,01144,マインドユアビスケッツ Mind Your Biscuits(米) ,エポキシ ,ディープインパクト ,-1.2569925165377784,8
