,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,グランツベリー,牝5,53.0,国分恭,田中克,栗東,2020104087,01124,エイシンフラッシュ ,ラズベリータイム ,フジキセキ ,-1.5496763718150328,9
1,1,2,バシレウスシチー,牡6,57.0,角田和,岡田,栗東,2019101643,01186,ビッグアーサー ,ダッシャーレーヌ ,ディープインパクト ,-1.7336898757626489,12
2,2,3,アスティスプマンテ,牝4,54.0,小沢,杉山晴,栗東,2021105358,01185,ロードカナロア ,アッラサルーテ ,ダイワメジャー ,-1.8602009836531845,14
3,2,4,ワンダーキサラ,牝6,56.0,斎藤,石橋,栗東,2019102458,01178,ザファクター ,ブルーボンボヤージ ,Medaglia d'Oro ,-0.1861820746514828,2
4,3,5,アドマイヤジェイ,牡6,55.0,丹内,友道,栗東,2019105487,01091,ロードカナロア ,ライラプス ,フレンチデピュティ French Deputy(米) ,-0.9967253181936521,5
5,3,6,ビッグドリーム,牡4,55.0,丸山,西園正,栗東,2021100899,01127,ビッグアーサー ,アンナペレンナ ,Tale of Ekati ,-1.3367755041174731,6
6,4,7,トールキン,牡5,56.0,古川吉,西園正,栗東,2020103284,01015,ダイワメジャー ,エルビッシュ ,キングカメハメハ ,-1.8490344284795786,13
7,4,8,メイショウミリオレ,牝4,53.0,松本,藤岡,栗東,2021103278,01191,ルーラーシップ ,メイショウメイゲツ ,ディープインパクト ,-2.4183941801001003,16
8,5,9,イツモニコニコ,牝4,55.0,田中健,浜田,栗東,2021107063,01114,ビッグアーサー ,オルトリンデ ,ダンスインザダーク ,-1.6643989732463367,11
9,5,10,モズトキキ,牝4,54.0,永島,平田,栗東,2021102914,01187,グランプリボス ,モズジャカランダ ,Congrats (米) ,0.1757989621300586,1
10,6,11,プルスウルトラ,牡7,52.0,小林脩,高橋文,美浦,2018106613,01183,ディスクリートキャット Discreet Cat(米) ,ローブドヴルール ,サウスヴィグラス ,-1.544645804186623,8
11,6,12,ゴルトリッチ,牡5,55.0,菊沢,牧浦,栗東,2020101195,01161,ビッグアーサー ,グロッタアズーラ ,フジキセキ ,-0.21243750199660794,3
12,7,13,イグニション,牡5,55.0,荻野極,畑端,栗東,2020103898,01160,スノードラゴン ,シャルマンレーヌ ,ダンスインザダーク ,-1.513883092870907,7
13,7,14,アイノセンシ,牡5,56.0,吉田隼,牧,美浦,2020100632,01095,ドゥラメンテ ,スターズアラインド ,Sea The Stars Sea the Stars(愛) ,-0.6570434584607067,4
14,8,15,ジオパーククラウン,牡5,54.0,横山琉,長谷川,栗東,2020106131,01192,サトノクラウン ,ジオパーククイーン ,バトルプラン Battle Plan(米) ,-1.6269369224075445,10
15,8,16,スイミーユニバンス,牝5,53.0,藤懸,平田,栗東,2020103632,01138,ドゥラメンテ ,マンビア Mambia(英) ,アルデバランII Aldebaran(米) ,-2.121758122911666,15
