,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,フォーグッド,セ6,58.0,内田博,国枝,美浦,2019105076,00422,ディープインパクト ,ウィキッドリーパーフェクト Wickedly Perfect(米) ,Congrats (米) ,-2.409909996199337,11
1,2,2,マーゴットソラーレ,牡4,58.0,菊沢,伊坂,美浦,2021104831,01161,ノヴェリスト Novellist(愛) ,インクレセント ,アグネスタキオン ,2.866691216659255,1
2,3,3,マイネルモメンタム,牡4,58.0,横山琉,相沢,美浦,2021106811,01192,ゴールドシップ ,マイネアルデュール ,アドマイヤコジーン ,-2.2219672864225384,9
3,4,4,ヘザルフェン,牡4,58.0,古川吉,昆,栗東,2021110022,01015,Golden Horn (英) ,Entertainment ,Halling ,-0.4300912386199275,5
4,4,5,サングラデーション,牡5,58.0,杉原,千葉,美浦,2020102864,01135,ドゥラメンテ ,サンシャイン ,ハーツクライ ,0.827823076718349,3
5,5,6,アスクメークシェア,牡5,58.0,古川奈,前川,栗東,2020101029,01190,ロードカナロア ,ディープインアスク ,ディープインパクト ,-1.0322808243466848,8
6,5,7,コスモアバンサ,牡5,58.0,斎藤,清水英,美浦,2020101337,01178,リオンディーズ ,ヨウヨウ ,マヤノトップガン ,-3.7352561562041813,13
7,6,8,ミラキュラスドラマ,牡4,58.0,亀田,宮地,栗東,2021104923,01176,エピファネイア ,メルヴェイユドール ,フジキセキ ,-3.578699075031599,12
8,6,9,スコプルス,牝5,56.0,国分恭,天間,美浦,2020105808,01124,ゴールドシップ ,マイネグレヴィル ,ブライアンズタイム Brian's Time(米) ,0.5731670448076039,4
9,7,10,フリューゲルホルン,牡6,58.0,荻野極,和田郎,美浦,2019100722,01160,ラニ ,シアージュ ,Raven's Pass ,-2.4015089613688407,10
10,7,11,カリーニョ,牡4,58.0,小沢,杉山晴,栗東,2021105585,01185,ドゥラメンテ ,ジェラシー ,ハービンジャー Harbinger(英) ,-0.7218196436093667,6
11,8,12,コスモバラタ,牡5,58.0,丹内,武市,美浦,2020105746,01091,ダノンバラード ,クアルティエーレ ,ネオユニヴァース ,-0.7222842097229811,7
12,8,13,フォルテフィオーレ,牡4,58.0,吉田隼,上原佑,美浦,2021100165,01095,ドゥラメンテ ,ベルフィオーレ ,ディープインパクト ,1.2630732497962935,2
