,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ヨリナスウィート,牝3,55.0,川須,河嶋,栗東,2022102198,01128,シニスターミニスター Sinister Minister(米) ,サンチャゴボラーレ ,ヴィクトワールピサ ,-4.119309646341149,15
1,1,2,サントモナルカ,牡3,57.0,Ｍデムーロ,平田,栗東,2022105795,05212,イスラボニータ ,サンヴァンサン ,クロフネ ,-2.271633286957774,9
2,2,3,パーフェクト,牡3,56.0,☆吉村,松下,栗東,2022101504,01216,ヘニーヒューズ Henny Hughes(米) ,ラヴィアンフルール ,ステイゴールド ,-4.621792821683766,16
3,2,4,マスターライセンス,牡3,57.0,川田,石坂,栗東,2022104927,01088,サートゥルナーリア ,トップライセンス ,キンシャサノキセキ ,-1.782495956331407,7
4,3,5,メイショウライズ,牡3,57.0,和田竜,安達,栗東,2022101874,01018,カリフォルニアクローム California Chrome(米) ,メイショウナゴミ ,スズカマンボ ,-2.9863660679271318,13
5,3,6,ロックウイズユー,牡3,57.0,坂井,西園正,栗東,2022103143,01163,ダノンレジェンド ,エステーラブ ,マイネルラヴ ,-0.0339623367768251,2
6,4,7,モズノセイギ,牡3,57.0,団野,荒川,栗東,2022102648,01180,モズアスコット ,セイギハカツ ,Raven's Pass ,-2.5469702340948817,11
7,4,8,ハイクオリティ,牡3,57.0,松若,今野,栗東,2022106924,01154,リアルスティール ,フジミ ,ロードカナロア ,-1.6102308939881527,6
8,5,9,サンライズバレット,牡3,57.0,岩田望,茶木,栗東,2022102218,01174,リアルスティール ,フォローガーネット ,サンライズペガサス ,-2.021084422990953,8
9,5,10,ユナパール,牝3,55.0,菱田,岡田,栗東,2022104261,01144,デクラレーションオブウォー ,アサケゴマ ,クロフネ ,-2.724506868140683,12
10,6,11,ロードステイタス,牡3,57.0,藤岡佑,四位,栗東,2022100656,01093,ロードカナロア ,メイズオブオナー ,ハーツクライ ,0.10639287001552375,1
11,6,12,ナムラロビン,牡3,54.0,▲柴田裕,秋山,栗東,2022101130,01212,アルアイン ,ナムラシゲコ ,エンドスウィープ End Sweep(米) ,-2.496946310296603,10
12,7,13,レヴァンテシチー,牡3,54.0,▲田山,佐々木,栗東,2022104267,01220,ルヴァンスレーヴ ,ビヴァレッジクイーン ,Indygo Shiner ,-3.3051214070200294,14
13,7,14,メイショウゲキハ,牡3,57.0,幸,藤原,栗東,2022102563,00732,トランセンド ,エメラルドタワー ,アドマイヤマックス ,-1.1491814843025343,5
14,8,15,ルセルマンダムール,牡3,57.0,鮫島駿,松永幹,栗東,2022105726,01157,アドマイヤマーズ ,メダリアダムール Medaglia d'Amour(米) ,Medaglia d'Oro ,-0.6720986824363685,4
15,8,16,アスクガンバーレ,牡3,57.0,岩田康,福永,栗東,2022102300,05203,サートゥルナーリア ,ハニートリップ ,マンハッタンカフェ ,-0.1214838440575425,3
