,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,アスパラゴ,牝3,55.0,大野,田村,472(-4),美浦,2023100332,1096,カリフォルニアクローム,アルスノヴァ,ダンスインザダーク,0.05271900850003698,6,-0.2896165659744461,6,,
1,1,2,アスコットヴェール,牝3,55.0,横山武,竹内,478(+4),美浦,2023109067,1170,モズアスコット,アースグリーン,Street Cry,0.6415652379856314,3,0.02829540023181668,3,,
2,2,3,メイショウオタモイ,牝3,55.0,柴田大,高柳瑞,448(+2),美浦,2023101063,1009,リオンディーズ,メイショウサリー,ヨハネスブルグ,-1.0514631757455584,13,-0.8857530642077781,13,,
3,2,4,パレホ,牝3,55.0,吉田豊,中川,504(0),美浦,2023100985,733,スワーヴリチャード,スターライラック,シニスターミニスター,0.6005762690943354,5,0.006165881453403507,5,,
4,3,5,コウソクユノ,牝3,55.0,原,中舘,428(+2),美浦,2023106929,1184,ブリックスアンドモルタル,エルディアマンテ,キングカメハメハ,0.65876708190242,2,0.0375824971819608,2,,
5,3,6,ロット,牝3,55.0,嶋田,本間,420(-4),美浦,2023106586,1134,ダノンバラード,オクリモノ,ゴールドアリュール,-0.09247623966453376,7,-0.36800597311751115,7,,
6,4,7,バオシェテンシ,牝3,52.0,▲水沼,加藤和,430(+2),美浦,2023107456,1201,サンダースノー,ベルフロレゾン,クロフネ,-0.9439459150579628,10,-0.8277056113504085,10,,
7,4,8,ジェムシリカ,牝3,55.0,小林脩,千葉,450(0),美浦,2023106130,1183,ダンカーク,カブリオレ,Dansili,0.6357314437227721,4,0.02514579527269424,4,,
8,5,9,マイトリックスター,牝3,55.0,岩田康,和田勇,430(-2),美浦,2023101731,5203,ダノンレジェンド,トリンカファイブ,ステイゴールド,-1.061385393869632,14,-0.8911099667656959,14,,
9,5,10,ジーティーフクフク,牝3,52.0,▲上里,西田,452(+4),美浦,2023106330,1217,リオンディーズ,クイーンキセキ,フジキセキ,-0.948371412157042,11,-0.8300948912910093,11,,
10,6,11,キタノローズ,牝3,55.0,佐々木,室井,470(0),美浦,2023100693,1197,サンダースノー,アリュージョン,アドマイヤムーン,-1.3313872831953701,16,-1.036881183794523,16,,
11,6,12,カスターニエ,牝3,52.0,▲佐藤,伊藤圭,422(-2),美浦,2023101260,1207,オルフェーヴル,クリノリーソクツモ,プリサイスエンド,-0.29759343079692113,8,-0.4787466151906865,8,,
12,7,13,ライヴマルガリータ,牝3,55.0,石橋脩,牧,458(-4),美浦,2023101046,1077,モズアスコット,ライトフェアリー,サムライハート,-1.1367855504644884,15,-0.9318177285463414,15,,
13,7,14,グラスベリー,牝3,55.0,木幡巧,佐藤吉,458(-2),美浦,2023106349,1162,シニスターミニスター,グラスエトワール,ヴァーミリアン,-0.45556621406570724,9,-0.5640344808868432,9,,
14,8,15,ビーチイン,牝3,55.0,横山和,和田勇,420(-6),美浦,2023105830,1140,ダノンプレミアム,アグアアスール,ロードカナロア,2.3591449500156663,1,0.9555988557442434,1,,
15,8,16,モーリア,牝3,55.0,津村,伊藤大,462(+12),美浦,2023103602,1092,モーリス,レッドフィオナ,ステイゴールド,-0.9788744788176658,12,-0.8465631803142252,12,,
