,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アイデアユー,牡3,57.0,戸崎圭,鹿戸,476(+2),美浦,2023101124,5386,シニスターミニスター,サンレーン,Oasis Dream,1.782701787327009,1,0.6443831765395065,3,,1,53.9,81.8,76.3,1
1,2,2,ディープマウンテン,牝3,55.0,木幡初,深山,406(0),美浦,2023103475,1153,エイシンフラッシュ,テクニカルラン,アグネスタキオン,1.1937363891483506,3,0.3264068723930052,7,,4,49.5,49.8,50.2,6
2,3,3,ユイノスレチガイ,牡3,57.0,田辺,深山,434(-6),美浦,2023105973,1075,ダノンプレミアム,ハマギク,Lawman,-0.8637302356711101,11,-0.7843979988065986,4,,6,53.3,47.7,50.8,5
3,4,4,サルサブラヴァ,牡3,57.0,原,奥村武,508(-4),美浦,2023103778,1184,シニスターミニスター,サルサドゥーラ,ゴールドアリュール,0.472732806333202,4,-0.0628554768874896,9,,8,47.8,45.1,46.5,9
4,4,5,ネオシューマン,セ3,57.0,津村,鈴木伸,460(0),美浦,2023102220,1092,オルフェーヴル,ギンザボナンザ,ゼンノロブロイ,0.2691462739492931,6,-0.1727697321928586,10,,11,45.8,44.7,42.5,10
5,5,6,パワポケウォーズ,牡3,54.0,▲佐藤,大和田,428(-2),美浦,2023107440,1207,リアルスティール,レッドアクトレス,スクリーンヒーロー,-0.3269627094865902,8,-0.4946027838587765,12,,13,38.2,44.5,40.1,11
6,5,7,ロイヤルタイム,牡3,57.0,ディー,和田郎,432(+2),美浦,2023103932,5674,サトノクラウン,ラプチュア,バンブーエール,-0.402779743463027,9,-0.5355356134099347,5,,7,52.9,46.9,51.7,4
7,6,8,カンフーヒーロー,牡3,54.0,▲水沼,的場,482(0),美浦,2023101482,1201,ストロングリターン,ラインステッチ,Fusaichi Pegasus,-0.7883963695378373,10,-0.7437260265579692,13,,12,37.4,44.7,39.7,13
8,6,9,シンデレラカラー,牝3,55.0,岩田康,加藤和,456(0),美浦,2023101778,5203,ビーチパトロール,カンパニュラ,マンハッタンカフェ,-0.892646508856418,12,-0.8000095945057497,6,,5,49.7,49.6,46.6,8
9,7,10,アチーヴァー,牡3,57.0,佐々木,石坂,452(-6),栗東,2023103750,1197,ニューイヤーズデイ,アドラータ,オルフェーヴル,1.754298157678081,2,0.6290483517636501,2,,2,55.0,53.2,57.6,3
10,7,11,レイランディ,牡3,57.0,石橋脩,古賀慎,450(-4),美浦,2023103506,1077,ジャスタウェイ,パールサイド,Alhaarth,-0.1420474865305872,7,-0.3947689746777829,8,,10,49.2,44.9,50.0,7
11,8,12,シャインプレマ,牝3,55.0,木幡巧,中舘,422(+12),美浦,2023102714,1162,サトノアラジン,セブンシーミノル,エンパイアメーカー,-1.0951986536952285,13,-0.9093653947139896,11,,9,40.4,45.1,40.0,12
12,8,13,グスク,牡3,57.0,大野,辻,480(-2),美浦,2023101160,1096,ディスクリートキャット,プリンセスケイト,Hard Spun,0.3270861029174544,5,-0.1414886200338932,1,,3,76.9,51.8,58.0,2
