,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アートフォーム,牝5,53.0,▲和田陽,畑端,456(-6),栗東,2021102433,1223,シュヴァルグラン,ラテアート,サクラバクシンオー,-0.3710955054805555,10,-0.0095677076821335,8,,11,46.5,43.8,50.7,7
1,1,2,グランテレーズ,牝5,56.0,小沢,渡辺,458(+2),栗東,2021102401,1185,シュヴァルグラン,アドマイヤテレサ,エリシオ,0.494874366698358,7,-0.0041300848961758,3,,4,54.0,56.3,58.9,3
2,2,3,ホウオウドルーリー,牝5,53.0,▲森田,宮,482(+14),栗東,2021100362,1222,マインドユアビスケッツ,スタコラサッサ,ヴィクトワールピサ,-1.2029212433849166,15,-0.0147909316437176,6,,7,47.2,52.8,45.5,10
3,2,4,アーニャワクワク,牝5,56.0,国分恭,谷,406(-25),栗東,2021101048,1124,サトノクラウン,マヤノロシュニ,マンハッタンカフェ,2.1004831704027507,1,0.0059518998204397,7,,6,46.8,53.7,43.0,12
4,3,5,スウィートリワード,牝5,56.0,田口,宮本,460(+2),栗東,2021100415,1208,カリフォルニアクローム,レディハピネス,モンジュー,0.7306307300457513,4,-0.0026497167974026,9,,5,46.3,55.5,79.3,1
5,3,6,ミニマルデザイン,牝5,53.0,▲石田,岩戸,466(-2),美浦,2021101398,1203,ストロングリターン,サトノレーヌ,キングカメハメハ,0.7306307300457513,4,-0.0026497167974026,12,,14,45.3,41.4,43.2,11
6,4,7,ディクシーヴォーグ,牝4,54.0,△舟山,菊川,436(-10),美浦,2022102530,1221,デクラレーションオブウォー,レッドヴォーグ,シンボリクリスエス,0.8954552208948505,2,-0.0016147461408949,13,,16,44.8,39.3,46.5,9
7,4,8,ライツユーアップ,牝4,56.0,丹内,角田,452(+2),栗東,2022103527,1091,スワーヴリチャード,チェアユーアップ,エアジハード,-0.0926750738765545,9,-0.0078194421458778,1,,1,84.3,78.8,59.7,2
8,5,9,プリュノワール,牝5,56.0,杉原,浅利,446(-4),美浦,2021105747,1135,ロードカナロア,プチノワール,シングスピール,-1.069606241482357,13,-0.0139538162712955,14,,9,44.6,45.6,42.0,13
9,5,10,セイプリーズ,牝4,56.0,古川吉,宮,428(-8),栗東,2022105583,1015,ダイワメジャー,レディトゥプリーズ,More Than Ready,0.494874366698358,7,-0.0041300848961758,10,,2,45.4,57.9,52.0,5
10,6,11,マーシーラン,牝5,56.0,丸山,渡辺,454(-4),栗東,2021103901,1127,レッドファルクス,ラックアサイン,ハービンジャー,-1.2029212433849166,15,-0.0147909316437176,5,,12,50.6,43.5,51.2,6
11,6,12,レッドカメリア,牝6,53.0,▲遠藤,佐藤吉,464(-2),美浦,2020100084,1218,レーヴミストラル,インブルーム,シンボリクリスエス,0.7306307300457513,4,-0.0026497167974026,4,,10,51.4,45.4,49.5,8
12,7,13,サンポーニャ,牝6,54.0,◇今村,池江,448(-10),栗東,2020102050,1193,モーリス,テンダリーヴォイス,ディープインパクト,-1.069606241482357,13,-0.0139538162712955,15,,15,44.3,40.5,41.8,14
13,7,14,モルティフレーバー,牝4,56.0,亀田,清水久,472(-6),栗東,2022104901,1176,キタサンブラック,チャイマックス,Congrats,0.7306307300457513,4,-0.0026497167974026,11,,13,45.3,41.8,41.2,15
14,8,15,ルシェロアズーリ,牝4,53.0,▲小林美,鈴木伸,440(+2),美浦,2022105996,1206,ノーブルミッション,アドマイヤラック,アドマイヤムーン,-0.8297782543033074,11,-0.0124478815157204,2,,3,58.8,56.4,55.5,4
15,8,16,ウインイザナミ,牝4,56.0,石川,上原博,496(-8),美浦,2022106229,1150,モーリス,コスモネモシン,ゼンノロブロイ,-1.069606241482357,13,-0.0139538162712955,16,,8,44.3,47.4,40.0,16
