,0,1,2,3
202107010705,単勝,2,370,3
202107010705,複勝,2,110,2
202107010705,複勝,8,110,3
202107010705,枠連,2-8,460,3
202107010705,馬連,2-10,470,2
202107010705,ワイド,2-10,180,2
202107010705,ワイド,2-8,220,3
202107010705,ワイド,8-10,160,1
202107010705,馬単,2→10,950,4
202107010705,三連複,2-8-10,320,1
202107010705,三連単,2→10→8,2010,5
