,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父
0,1,1,メイショウアツイタ,牡7,60.0,難波,高橋忠,栗東,2018105731,01066,フェノーメノ ,ロジカルクィーン ,Deputy Minister 
1,2,2,ジューンベロシティ,牡7,61.0,森一,武英,栗東,2018103308,01139,ロードカナロア ,アドマイヤサブリナ ,シンボリクリスエス 
2,3,3,ネビーイーム,牡7,60.0,小牧加,佐々木,栗東,2018103677,01196,キズナ ,ヴェルヴェットクイーン Velvet Queen(英) ,シングスピール Singspiel(愛) 
3,4,4,マテンロウジョイ,牡5,60.0,西谷誠,四位,栗東,2020106836,01005,ハービンジャー Harbinger(英) ,パッショナルダンス ,サンデーサイレンス Sunday Silence(米) 
4,5,5,ヴェイルネビュラ,セ7,60.0,五十嵐,大竹,美浦,2018105349,01069,ロードカナロア ,リングネブラ ,ハーツクライ 
5,6,6,エコロデュエル,牡6,60.0,草野,岩戸,美浦,2019101614,01113,キタサンブラック ,クラリネット Clarinet(米) ,Giant's Causeway (米) 
6,7,7,クラップサンダー,牡6,60.0,黒岩,牧田,栗東,2019103278,01072,ジャスタウェイ ,ゲッコウ ,キングカメハメハ 
7,8,8,グルーヴビート,牡7,60.0,中村,中村,栗東,2018105021,01101,ディープブリランテ ,グルーヴァー ,シンボリクリスエス 
