,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ルナビス,牝5,56.0,松山,森田,栗東,2020106579,01126,ディーマジェスティ ,リトルジュン ,クロフネ ,-1.8273244621180618,9
1,2,2,タイセイミニスター,牡4,58.0,幸,大橋,栗東,2021104197,00732,シニスターミニスター Sinister Minister(米) ,フロイラインシチー ,フレンチデピュティ French Deputy(米) ,-0.16668640910658794,2
2,3,3,ヒデノレインボー,牡6,58.0,田口,梅田,栗東,2019102705,01208,シニスターミニスター Sinister Minister(米) ,カリビアンセレブ ,ゴールドアリュール ,-1.120109563851005,6
3,4,4,シャンデルナゴル,牡5,58.0,北村友,石坂,栗東,2020103193,01102,サトノダイヤモンド ,アガルタ ,キングカメハメハ ,-0.7632568399363125,5
4,5,5,トーアシオン,セ9,58.0,藤懸,辻,美浦,2016104152,01138,プリサイスエンド Precise End(米) ,トーアティアレ ,ゴールドアリュール ,-2.1208799893841244,10
5,6,6,メイショウシロガネ,牡7,58.0,浜中,笹田,栗東,2018106220,01115,ホッコータルマエ ,キンショーオトヒメ ,マーベラスサンデー ,-1.4900861727515031,8
6,7,7,トゥルブレンシア,セ8,58.0,団野,東田,栗東,2017103184,01180,フリオーソ ,エルシェロアスール ,アドマイヤジャパン ,-0.6117773962228,4
7,7,8,ブラックサウザー,牡6,55.0,▲鷲頭,大根田,栗東,2019105678,01202,ダノンレジェンド ,クインズキンバリー ,ゼンノロブロイ ,-1.2212128438885947,7
8,8,9,テーオーレガシー,牡5,57.0,☆高杉,宮,栗東,2020100604,01213,ダンカーク Dunkirk(米) ,ココモオレンジ ,キングカメハメハ ,-0.4360028819096339,3
9,8,10,ホルトバージ,牡4,58.0,武豊,寺島,栗東,2021102905,00666,キンシャサノキセキ ,プレインズウーマン Plainswoman(亜) ,Zensational ,1.3810090203287926,1
