,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,セイルロケット,牡3,54.0,▲川端,橋口,栗東,2022104858,01195,スワーヴリチャード ,スプリングゲイル ,キンシャサノキセキ ,-0.6841636613967214,5
1,1,2,フィアマドラータ,牡3,57.0,佐々木,池上,美浦,2022103566,01197,ゴールドドリーム ,ミスパイロ ,パイロ Pyro(米) ,-2.164520838158509,13
2,2,3,ノーブルオーク,牡3,53.0,★小林美,鈴木伸,美浦,2022101552,01206,リアルインパクト ,モンテミウ ,ボストンハーバー Boston Harbor(米) ,-1.670524337071384,9
3,2,4,サウンドモリアーナ,牝3,55.0,富田,武英,栗東,2022102057,01168,ミッキーアイル ,サウンドリアーナ ,ケイムホーム Came Home(米) ,-1.1830323994654686,7
4,3,5,チョウハクタカ,牝3,55.0,加藤,羽月,栗東,2022106215,01156,レッドファルクス ,ウインセレナード ,オルフェーヴル ,-3.3918304254039287,16
5,3,6,インディゴアスール,牡3,54.0,▲和田陽,鈴木孝,栗東,2022103440,01223,リオンディーズ ,エスピナアスール ,フジキセキ ,-0.5526277332360959,4
6,4,7,ベルトネ,牝3,55.0,シュタルケ,牧,美浦,2022101722,05115,パイロ Pyro(米) ,アールパシオン ,ゴールドアリュール ,1.4708217341272847,2
7,4,8,ジュエルハウス,牝3,54.0,☆西塚,西園翔,栗東,2022103150,01200,ヘニーヒューズ Henny Hughes(米) ,タイキグラミー ,フレンチデピュティ French Deputy(米) ,1.7247864218371496,1
8,5,9,コーリンフウガ,牡3,57.0,原田和,小野,美浦,2022106396,01143,ベストウォーリア ,コーリンスピカ ,トーセンダンス ,-2.5923407911254923,14
9,5,10,エムティエスターテ,牡3,57.0,鮫島駿,矢野,美浦,2022104234,01157,バンブーエール ,サマーフェアリー ,ゴールドアリュール ,-0.7860743861338985,6
10,6,11,ゼンブママノセイ,牝3,52.0,▲今村,深山,美浦,2022102857,01193,ミッキーアイル ,クリスタルアイ ,ルーラーシップ ,-1.4053075470916085,8
11,6,12,エイトビートレター,牝3,55.0,黛,佐藤吉,美浦,2022107018,01109,ダノンレジェンド ,ベストマティーニ ,ドリームジャーニー ,-2.8005579821759987,15
12,7,13,ルルーディ,牝3,55.0,城戸,宮地,栗東,2022100883,01147,ストロングリターン ,フラワーイレブン ,ディープスカイ ,-0.46611323054213155,3
13,7,14,コンパクトファイト,牡3,54.0,▲柴田裕,天間,美浦,2022104110,01212,ディスクリートキャット Discreet Cat(米) ,デストリアー ,ディープスカイ ,-2.1107688742128596,12
14,8,15,テイエムパイロット,牡3,57.0,川須,秋山,栗東,2022103775,01128,パイロ Pyro(米) ,ピンクドッグウッド ,サウスヴィグラス ,-1.9054139145043778,11
15,8,16,ロッキンミー,牝3,55.0,斎藤,杉浦,美浦,2022107050,01178,スクリーンヒーロー ,キセキノショウリ ,フジキセキ ,-1.897375404032888,10
