,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,コスモサンビタリア,牝3,55.0,丸山,西園翔,栗東,2022106765,01127,ゴールドシップ ,ヴァレディクトーリアン Valedictorian(米) ,Temple City ,-3.5369724609374775,16
1,1,2,サリーチェ,牝3,55.0,佐々木,池添,栗東,2022104794,01197,ドゥラメンテ ,サロミナ Salomina(独) ,Lomitas ,-0.31892173952566916,2
2,2,3,ウエスタンタマヤ,牝3,52.0,▲橋木,西園正,栗東,2022103465,01215,サンダースノー Thunder Snow(愛) ,プテリュクス ,スマートファルコン ,-0.8463164282678249,6
3,2,4,オーケーサイン,牝3,55.0,和田翼,谷,栗東,2022102872,01146,サングラス ,シンセツ ,ホワイトマズル White Muzzle(英) ,-0.9172648882603335,8
4,3,5,ホリゾンブルー,牝3,55.0,斎藤,吉田,栗東,2022106762,01178,ゴールドシップ ,アリスブルー ,マンハッタンカフェ ,-1.001827950772337,11
5,3,6,ローズゴジャール,牝3,55.0,城戸,荒川,栗東,2022103065,01147,ルヴァンスレーヴ ,ロザリウム ,キングカメハメハ ,-2.899785911764742,15
6,4,7,リュクスビスケッツ,牝3,52.0,▲上里,加藤士,美浦,2022105565,01217,マインドユアビスケッツ Mind Your Biscuits(米) ,レイクキャリー ,ダイワメジャー ,0.7692062737577777,1
7,4,8,マンノミューズ,牝3,55.0,角田和,角田,栗東,2022106518,01186,モズアスコット ,マンノアクトレス ,ハーツクライ ,-0.9210510918004612,9
8,5,9,インナモラート,牝3,54.0,☆西塚,千田,栗東,2022100636,01200,ジャスタウェイ ,ティアーモ ,キングカメハメハ ,-2.5135535632828208,14
9,5,10,デザフィアドール,牝3,52.0,▲川端,宮本,栗東,2022105172,01195,ミッキーアイル ,レンブランサ ,ヘニーヒューズ Henny Hughes(米) ,-0.6525989171341987,5
10,6,11,ロジステート,牝3,51.0,★小林美,尾形,美浦,2022103450,01206,シルバーステート ,ロジシエロ ,ロジユニヴァース ,-0.8668864930355824,7
11,6,12,キャッチーラン,牝3,52.0,▲舟山,浜田,栗東,2022102495,01221,サトノアラジン ,マツリダワルツ ,チーフベアハート Chief Bearhart(加) ,-0.9761002843630403,10
12,7,13,エリタージュソング,牝3,55.0,小沢,吉岡,栗東,2022103534,01185,ブリックスアンドモルタル Bricks and Mortar(米) ,デスティニーソング ,メイショウボーラー ,-1.5838924171261404,13
13,7,14,ヴォルクメア,牝3,52.0,▲田山,新谷,栗東,2022106628,01220,ラニ ,ガラッシアファータ ,Distorted Humor (米) ,-0.3880226054846123,4
14,8,15,ゴールドドロップ,牝3,52.0,▲今村,寺島,栗東,2022103585,01193,ゴールドシップ ,レアドロップ ,キンシャサノキセキ ,-0.37142996219658203,3
15,8,16,ミッシングユー,牝3,55.0,鮫島駿,橋口,栗東,2022103269,01157,エピファネイア ,ラヴアンドフェイス Love and Faith(米) ,Corinthian (米) ,-1.440180269031895,12
