,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,コルテオソレイユ,牡3,57.0,浜中,佐藤悠,458(0),栗東,2023105084,1115,ウインブライト,ファンシャン,トーセンラー,-0.1638230378018123,6,-0.3657246542214267,2,,2,56.1,53.3,58.4,2
1,2,2,ピエドゥラパン,牝3,55.0,横山武,千葉,464(+2),美浦,2023103487,1170,エピファネイア,トロワゼトワル,ロードカナロア,1.678599865105453,1,0.0883250903052641,3,,4,55.6,51.6,48.9,4
2,3,3,チュウワカーネギー,牡3,57.0,西村淳,大久保,514(-8),栗東,2023103895,1171,モーリス,デックドアウト,Street Boss,-1.473181209080522,9,-0.6884050454741169,1,,5,73.7,48.6,50.0,3
3,4,4,ネッタイヤライ,牡3,57.0,富田,矢作,436(-6),栗東,2023104690,1168,コントレイル,サンライズシェル,キンシャサノキセキ,0.471197336415716,5,-0.2092291839210203,5,,9,48.1,41.8,48.3,5
4,5,5,リピ,牝3,55.0,西塚,西園翔,438(-6),栗東,2023101313,1200,ロードカナロア,イースターアイランド,Giant's Causeway,1.2504712670835425,3,-0.0171836288111107,9,,10,40.3,40.6,42.3,9
5,6,6,アイガーリー,牡3,57.0,古川吉,秋山,440(-4),栗東,2023103474,1015,モズアスコット,チョコレートバイン,ディープインパクト,-1.2683214929266922,8,-0.6379190785244655,7,,3,45.1,53.0,44.9,8
6,7,7,リアライズブラーヴ,牡3,57.0,吉村,杉山晴,472(-2),栗東,2023103678,1216,エピファネイア,イルーシヴキャット,キングカメハメハ,-1.7894020248626246,10,-0.7663350258240801,4,,1,50.5,75.3,75.0,1
7,7,8,テーオーアルアイン,牡3,57.0,団野,奥村豊,482(-4),栗東,2023105241,1180,アルアイン,シードラゴン,Siyouni,1.326676014911312,2,0.0015963951607586,6,,7,45.7,43.9,45.3,6
8,8,9,ワタシイノッテマス,牡3,57.0,丸野勝,地方角田輝,452(0), ,2023101930,5053,ガルボ,グッドチョイス,フレンチデピュティ,0.5285822728070662,4,-0.1950871453765264,10,,8,39.8,43.7,41.9,10
9,8,10,ブルースカイブルー,牡3,57.0,幸,平田,532(-2),栗東,2023106921,732,ハービンジャー,エマノン,ハーツクライ,-0.4800603798875546,7,-0.4436587073409663,8,,6,45.0,48.1,44.9,7
