,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アドマイヤテラ,牡5,58.0,武豊,友道,504(+6),栗東,2021105369,666,レイデオロ,アドマイヤミヤビ,ハーツクライ,-1.047443165442197,9,-0.0360119860152801,1,,10,76.1,44.4,58.6,2
1,2,2,シュヴァリエローズ,牡8,57.0,北村友,清水久,466(+2),栗東,2018104942,1102,ディープインパクト,ヴィアンローズ,Sevres Rose,1.2980397381680062,2,0.0291760056627295,4,,7,47.0,45.1,45.0,7
2,3,3,ファミリータイム,牡5,57.0,松山,石坂,482(+2),栗東,2021100651,1126,リアルスティール,プリオバーン,Galileo,0.0689258848344536,4,-0.0049847479795617,7,,1,44.9,77.0,75.0,1
3,4,4,アクアヴァーナル,牝5,55.0,坂井,四位,478(+6),栗東,2021105433,1163,エピファネイア,エイプリルミスト,ディープインパクト,0.0689258848344536,4,-0.0049847479795617,6,,2,45.5,53.9,43.6,8
4,5,5,ダノンシーマ,牡4,56.0,川田,中内田,492(-2),栗東,2022104645,1088,キタサンブラック,インクルードベティ,Include,1.2980397381680062,2,0.0291760056627295,2,,9,55.4,44.5,49.1,4
5,6,6,レッドバンデ,牡4,56.0,佐々木,大竹,480(-12),美浦,2022105466,1197,キズナ,フィオドラ,Lord of England,1.3429316612587867,1,0.0304236866005642,3,,3,53.1,51.3,49.7,3
6,7,7,マイネルエンペラー,牡6,58.0,丹内,清水久,490(-4),栗東,2020105786,1091,ゴールドシップ,マイネテレジア,ロージズインメイ,-0.2561615519452849,6,-0.0140199010778019,5,,6,46.4,45.3,48.0,5
7,7,8,メイショウブレゲ,牡7,57.0,酒井,本田,476(-6),栗東,2019104091,1034,ゴールドシップ,メイショウスイヅキ,パイロ,-1.047443165442197,9,-0.0360119860152801,9,,5,43.9,45.7,42.7,9
8,8,9,サンライズソレイユ,牡5,57.0,岩田望,矢作,530(+8),栗東,2021105104,1174,キズナ,ソラリア,Scat Daddy,-1.047443165442197,9,-0.0360119860152801,8,,4,44.4,47.8,46.0,6
9,8,10,ダンディズム,セ10,57.0,松本,野中,478(-2),栗東,2016102175,1191,マンハッタンカフェ,ビューティーコンテスト,シングスピール,-0.6783718589918306,7,-0.0257543895022352,10,,8,43.4,45.0,42.2,10
