,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,マピュース,牝4,56.0,田辺,和田勇,494(-2),美浦,2022105467,1075,マインドユアビスケッツ,フィルムフランセ,シンボリクリスエス,0.5394617607046946,5,-0.16340341265195155,5,,
1,1,2,レディマリオン,牝5,55.0,吉村,長谷川,462(+14),栗東,2021105752,1216,ハービンジャー,プリンセスカメリア,サンデーサイレンス,-1.4365635750397379,17,-0.6170968237446152,17,,
2,2,3,モリノドリーム,牝7,55.0,小林美,鈴木伸,492(0),美浦,2019102273,1206,モーリス,グロリエッテ,アドマイヤムーン,-0.36184981747205636,14,-0.37034363602022585,14,,
3,2,4,カンパニョーラ,牝7,55.0,嶋田,伊坂,470(+4),美浦,2019104385,1134,ジャスタウェイ,エミレーツガール,Lizard Island,0.3837987272628375,8,-0.1991434871063418,8,,
4,3,5,ウイントワイライト,牝4,55.0,横山典,西園翔,450(0),栗東,2022106232,660,レイデオロ,ダイワベスパー,ダイワメジャー,0.8120693393508807,2,-0.10081298933680445,2,,
5,3,6,ナムラクララ,牝4,55.0,浜中,長谷川,472(-12),栗東,2022102887,1115,アドマイヤマーズ,サンクイーン,Storm Cat,1.8602768330684447,1,0.13985438711586276,1,,
6,4,7,チェルビアット,牝4,55.0,西村淳,高野,492(-2),栗東,2022105778,1171,ロードカナロア,キューティゴールド,フレンチデピュティ,0.2718797235383137,10,-0.22483997674509557,10,,
7,4,8,ソルトクィーン,牝5,55.0,富田,武英,444(-2),栗東,2021102013,1168,シルバーステート,ソルトドリーム,ストロングリターン,-0.7059809575481405,15,-0.4493557964313709,15,,
8,5,9,マサノカナリア,牝5,55.0,古川吉,藤野,464(-2),栗東,2021100019,1015,シルバーステート,マサノジュエリー,メイショウボーラー,0.7424159529202745,3,-0.1168053361515035,3,,
9,5,10,セフィロ,牝6,55.0,吉田隼,菊沢,470(+2),美浦,2020102836,1095,イスラボニータ,クリスプウインド,ハーツクライ,0.44218566142812393,7,-0.18573790629443787,7,,
10,6,11,スリールミニョン,牝4,55.0,丸山,高橋康,458(+2),栗東,2022105755,1127,ミスターメロディ,ルミノハレブタイ,クロフネ,0.33862608068682276,9,-0.20951508090244791,9,,
11,6,12,カルプスペルシュ,牝4,55.0,横山武,石坂,474(+4),栗東,2022104960,1170,シュヴァルグラン,パロネラ,ロードカナロア,0.01845356835506378,11,-0.28302636470548653,11,,
12,7,13,アブキールベイ,牝4,56.0,小崎,坂口,440(-4),栗東,2022101623,1152,ファインニードル,アゴベイ,ハーツクライ,0.5357521468259124,6,-0.16425513623264507,6,,
13,7,14,シンバーシア,牝5,55.0,団野,萩原,458(-4),美浦,2021105599,1180,ロードカナロア,スウィートリーズン,ストリートセンス,-0.21979376154629343,13,-0.3377277097901863,13,,
14,7,15,ワイドラトゥール,牝5,56.0,西塚,藤原,442(+12),栗東,2021104434,1200,カリフォルニアクローム,ワイドサファイア,アグネスタキオン,-0.05794659714035414,12,-0.3005677651443639,12,,
15,8,16,ドロップオブライト,牝7,56.0,松若,福永,440(0),栗東,2019105806,1154,トーセンラー,プレシャスドロップ,フレンチデピュティ,0.5468982509052696,4,-0.16169600205117352,4,,
16,8,17,リラボニート,牝5,55.0,田山,須貝,466(0),栗東,2021103519,1220,スクリーンヒーロー,ネイティヴコード,アグネスデジタル,-1.0504080195968348,16,-0.5284359002270173,16,,
17,8,18,アイサンサン,牝4,55.0,幸,橋田,458(-4),栗東,2022103875,732,キズナ,ウアジェト,シンボリクリスエス,-2.659275316703223,18,-0.8978301983748403,18,,
