,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ヒミノエトワール,牝4,56.0,鮫島駿,宮地,474(+4),27.8,9,栗東,2022102388,1157,パイロ,ヒミノプリンセス,マンハッタンカフェ,-0.2638726313287419,8,-0.1611448975551609,13,-0.2279648136439308,3,0.1279962070424655,4,0.0857499714376335,0.0283775141599784
1,2,2,ユウェンタース,牝4,56.0,浜中,宮,488(+8),31.2,11,栗東,2022103515,1115,マインドユアビスケッツ,シグルーン,アイルハヴアナザー,-0.8393081531759774,12,-0.0409018752607245,8,-0.6650615236067342,8,-1.0580349092979808,13,0.026190706565894,0.025285092745109
2,3,3,ライフゲート,セ4,58.0,丹内,伊藤圭,512(+2),6.5,2,美浦,2022103778,1091,マインドユアビスケッツ,フィーリンググー,セイントアレックス,0.3684480926902174,4,0.1704212550820343,1,-0.8198108310319605,11,-0.2027092333987511,8,0.0616042161700311,0.1213684451765232
3,3,4,リメンバーヒム,牡4,58.0,横山琉,浜田,446(-2),7.7,6,栗東,2022100321,1192,コパノリッキー,ヴォルトファース,リアルインパクト,0.3833691182950863,3,-0.1611448975551609,13,-0.6174753055771778,6,0.0850261677948198,5,0.082143335377293,0.1024538822918702
4,4,5,タイヨウフレア,牝4,56.0,荻野琢,杉浦,512(+16),64.1,12,美浦,2022105844,1112,ドレフォン,プリマレジェンド,ヴィクトワールピサ,-0.987413169483732,14,0.060055897921531,5,-1.2095150595768696,13,-1.1860636827993472,14,0.0230433186276886,0.0123072526310046
5,4,6,ロードアマルフィ,牡3,55.0,佐々木,中村,514(-2),12.6,5,栗東,2023105786,1197,ルヴァンスレーヴ,アルセナーレ,クロフネ,-0.0570726142771488,6,-0.1041026031940016,11,-0.4807045683441759,4,-0.0189347833757058,6,0.0740325426842634,0.0626107058450318
6,5,7,ユージュアーナ,牝4,56.0,斎藤,奥村豊,466(+4),18.1,8,栗東,2022102952,1178,リアルスティール,アルボナンザ,キングカメハメハ,-0.0930037379969677,7,-0.1041026031940016,11,-0.6942933626275578,9,0.1668339411054228,3,0.0891458227705514,0.0435853532401878
7,5,8,コスモオピニオン,牡6,58.0,長浜,黒岩,524(+6),20.0,10,美浦,2020101258,1214,ダノンバラード,オピニオン,アイルハヴアナザー,-0.6154452414219561,10,0.0097166321421018,6,-0.58984109310889,5,-0.7287451160210879,11,0.0364045741385098,0.03944474468237
8,6,9,アオハルブルース,牡3,55.0,横山武,栗田,516(-10),10.6,4,美浦,2023102313,1170,ゴールドドリーム,ニジノムコウ,Flatter,1.4339206186003883,2,0.0943930095862095,2,0.3882190885145793,2,1.090676907212924,1,0.2245540539711008,0.0744240465705095
9,6,10,エスシービクトリア,牡3,55.0,横山和,村田,514(+6),2.4,1,美浦,2023101793,1140,マクフィ,リアライズキボンヌ,アフリート,2.6331930418392635,1,0.0943930095862095,2,0.4647902046431605,1,0.2901457717063794,2,0.1008450638381298,0.328706205686417
10,7,11,スターオブロンドン,牡3,55.0,小沢,矢作,470(-6),16.2,7,栗東,2023105545,1185,タワーオブロンドン,ナイトオブスターズ,Sea The Stars Sea the Stars,-0.500392682577167,9,0.0097166321421018,6,-0.7618266246252747,10,-0.6426255501334717,10,0.0396786792082883,0.0486972156572469
11,7,12,アラナコア,牡5,58.0,吉田隼,田中克,496(-6),8.6,3,栗東,2021103002,1095,ブリックスアンドモルタル,ハワイアンローズ,キングカメハメハ,0.1559617622356496,5,-0.0409018752607245,8,-0.6313558607629051,7,-0.1023767951208386,7,0.0681058253623154,0.0917319643776047
12,8,13,エーリアル,牝5,56.0,古川吉,西田,516(+2),52.5,13,美浦,2021104856,1015,リアルインパクト,サダムグランジュテ,キングカメハメハ,-0.8504699612135206,13,-0.0722950779835167,10,-1.5249243693259842,14,-0.7614289890550725,12,0.0352339658707675,0.0150265694028076
13,8,14,ラインフォルテ,牡5,58.0,小野楓,水野,510(-13),131.9,14,美浦,2021101932,5592,キタサンブラック,ラインアンジュ,Rockport Harbor,-0.7679144421853925,11,0.0763862999520793,4,-0.8460087260915077,12,-0.3481051974453697,9,0.0532679239775327,0.0059810075333388
