,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ウインスターリング,牡3,57.0,ミシェル,畠山,486(0),20.4,9,美浦,2023105883,5586,シルバーステート,サマーエタニティ,アドマイヤコジーン,-0.4134736474336162,10,-0.1066242271440123,10,0.023328764756464,4,-2.318597345132258,15,0.0137318875046951,0.0380797192626469
1,1,2,セキテイリノ,牡3,57.0,江田照,田中剛,470(+2),9.8,2,美浦,2023103447,689,サトノダイヤモンド,ステイアライヴ,Iffraaj,0.5258971922353981,3,-0.1304341290674979,12,-0.0676127579354354,15,-0.263004691714653,3,0.1072661722637541,0.0792679870365303
2,2,3,ラクシオンデクラ,牡3,55.0,△石神道,尾関,436(-4),60.5,14,美浦,2023103597,1209,ブリックスアンドモルタル,レッドオーラム,ダイワメジャー,-0.6051409253404132,16,-0.0344051895647493,8,0.0056281465397812,7,-2.4974509683822976,16,0.0114829928726963,0.0128401036852561
3,2,4,ジェイエルグリーン,牝3,55.0,原,平岩,456(-2),122.4,15,美浦,2023106314,1184,アニマルキングダム,ジェイエルマリーン,バゴ,-0.6526434652235997,17,-0.1380456186782554,13,-0.0003377322308788,11,-2.52564483272133,17,0.0111637642199004,0.0063466198771078
4,3,5,カテドラルクォーツ,牡3,57.0,岩田康,菊沢,470(-8),137.9,17,美浦,2023103668,5203,ブリックスアンドモルタル,レディトリス,エンパイアメーカー,-0.5276233975335137,14,-0.0096140487193608,6,-0.0003377322308788,11,-1.5435668357431265,10,0.0298072362957585,0.0056332579619869
5,3,6,マイネルオラクル,牡3,57.0,柴田大,尾関,498(-2),33.1,10,美浦,2023106422,1009,ゴールドシップ,アメリオラシオン,ルーラーシップ,-0.4310552286535451,11,-0.0289679241749867,7,0.023328764756464,4,-1.687129047434627,13,0.0258210223796647,0.0234690716905739
6,4,7,ジャストマイウェイ,牝3,55.0,内田博,奥村武,518(+8),43.1,13,美浦,2023105362,422,No Nay Never,ジャストイマジニング,War Front,-0.4455471506734177,12,-0.1852499613367411,16,-0.0676127579354354,15,-1.564564397262742,11,0.0291878822362013,0.0180238114375405
7,4,8,ブラッキッシュ,牡3,57.0,ルメール,木村,428(-2),1.5,1,美浦,2023107028,5339,キタサンブラック,シネマトグラフ,ロードカナロア,3.5318379254532544,1,-0.1821843449363169,15,0.023328764756464,4,-0.3355952865619417,4,0.0997555548492402,0.5178841819719985
8,5,9,クリスタルドレス,牝3,55.0,杉原,高橋文,428(-2),18.8,4,美浦,2023107406,1135,ジャスタウェイ,クレバークリス,クロフネ,1.0641553357012568,2,-0.2538280296032089,18,-0.049668434244494,14,0.4662019888659762,1,0.2224094421885721,0.041320546433936
9,5,10,シホノグラツィア,牡3,57.0,団野,佐藤悠,482(-2),26.4,8,栗東,2023106896,1180,キズナ,ヴィアフィレンツェ,Dansili,-0.2055307981550809,7,0.0098375987784697,5,0.0010006244476213,8,-0.9830614696654636,7,0.052209086928448,0.0294252376120453
10,6,11,エラガバリウム,セ3,57.0,津村,千葉,446(+6),8.9,3,美浦,2023107335,1092,レイデオロ,レッドオリヴィア,ジャングルポケット,0.2998941980292723,4,0.0151590385320053,4,0.0546634427782374,1,-0.7360545757279435,6,0.0668374433545943,0.087283850894157
11,6,12,ディエスルージュ,牝3,55.0,木幡巧,秋本,444(+6),40.2,7,美浦,2023105163,1162,ベンバトル,レッドサーガ,アグネスタキオン,-0.2778300179175527,8,0.2143899664036603,1,0.0546634427782374,1,-0.9882040101745904,8,0.051941288755626,0.0193240366407462
12,7,13,サンクレゾン,牝3,55.0,北村友,大竹,442(-6),20.5,6,美浦,2023103780,1102,サトノダイヤモンド,サンクボヌール,ハービンジャー,0.256263587926908,5,-0.0433014799352716,9,-0.0741411229773615,18,-0.2381111444208383,2,0.109969921123981,0.0378939645345364
13,7,14,ピグマリオン,牡3,57.0,嶋田,室井,454(-2),165.7,18,美浦,2023101391,1134,アメリカンペイトリオット,ヒカルマナムスメ,ディープインパクト,-0.7162243300068278,18,-0.1701433978226801,14,-0.0705569357158268,17,-3.6290116728419743,18,0.0037036038371514,0.0046881489013759
14,7,15,ワイズファミリア,牝3,55.0,丸田,本間,466(-6),20.9,5,美浦,2023103550,1117,ブリックスアンドモルタル,ペイドメルヴェイユ,ローエングリン,0.0338888305939469,6,0.0350431928584215,3,-0.0003377322308788,11,-0.5713713600006319,5,0.0788026533690072,0.0371687211941625
15,8,16,ブリックアブラック,牡3,55.0,△石田,高木,444(-4),50.2,11,美浦,2023102410,1203,ブリックスアンドモルタル,ブラックオニキス,ブラックタイド,-0.5436009618027557,15,-0.1216260419099513,11,-0.0003377322308788,11,-2.0662008041298936,14,0.0176743992825699,0.0154746269513545
16,8,17,ソフィア,牝3,55.0,木幡初,鹿戸,444(+10),81.0,16,美浦,2023107088,1153,リアルスティール,ソブラドラインク,Include,-0.5086367531274412,13,-0.2513009941334617,17,0.023328764756464,4,-1.5858533524546363,12,0.0285730702913287,0.0095904478142962
17,8,18,ハルノアメ,牡3,54.0,▲佐藤,上原博,422(-2),47.7,12,美浦,2023104002,1207,ダノンバラード,スプリングガール,トーセンブライト,-0.3846303940722718,9,0.1173749733052627,2,-0.0003377322308788,11,-1.2579098987698445,9,0.0396625782468098,0.0162856660997483
