,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ホープエトワール,牡4,58.0,菅原隆,天間,438(+6),124.1,16,美浦,2022106893,1129,ディスクリートキャット,デアリングヴェスタ,パイロ,-1.155669657951539,16,-0.9136692386241624,15,-0.063180055197421,14,-2.133697003790214,15,0.0116147070578812,0.0064108736822943
1,1,2,キョウエイカンフ,牡6,58.0,石橋脩,勢司,526(-4),12.4,4,美浦,2020100363,1077,アジアエクスプレス,クラシカルレディ,キングズベスト,0.8998066826638206,3,-0.0729365213792039,6,0.0235372610111741,3,0.3847469176770214,2,0.1441300571128204,0.0641604374171551
2,2,3,サマースイートピー,牝4,56.0,内田博,千葉,482(0),25.7,12,美浦,2022107359,422,モズアスコット,スイートガーデン,ブラックタイド,-0.1901624081848329,8,-0.3731871648179045,8,-0.0032870386899464,10,-0.2494518672727452,7,0.0764408532305008,0.0309567869250086
3,2,4,ホウオウプレミア,牡7,58.0,岩田康,奥村武,486(-4),12.9,8,美浦,2019105041,5203,ロードカナロア,アドマイヤテンバ,クロフネ,-0.2179327280558818,10,-0.539692893644217,11,0.0235372610111741,3,-0.8212059657792582,9,0.0431534851663802,0.0616735987575754
4,3,5,ラヴァグロウ,牝6,56.0,丸田,畠山,450(-2),77.0,15,美浦,2020103937,1117,ホッコータルマエ,ブロンズテーラー,ロージズインメイ,-1.1268428489083733,15,-1.024879612509907,16,-0.063180055197421,14,-2.247862427630838,16,0.0103616005800944,0.0103323301814639
5,3,6,アスタールフナ,牝4,56.0,北村友,中竹,462(+6),6.9,2,栗東,2022101557,1102,ジョーカプチーノ,アスターヒューモア,More Than Ready,1.6407501873805024,2,-0.2471482745886545,7,0.0025229600153954,8,0.4989880498801651,1,0.1615730235310673,0.1153028150685106
6,4,7,レヴィテーション,牝5,56.0,柴田大,中川,464(+10),64.4,14,美浦,2021107259,1009,シニスターミニスター,アンティグラビティ,エンパイアメーカー,-1.0310730126445649,14,-0.6246894268428609,12,-0.063180055197421,14,-1.740770225806813,13,0.0172049807927053,0.0123538730430547
7,4,8,ルーフオブヘヴン,牝5,56.0,原,武藤,474(-4),8.4,3,美浦,2021104874,1184,ドレフォン,スターズインヘヴン,ワークフォース,0.7142375573844957,4,0.0790087166287239,4,0.0235372610111741,3,-0.0174599938767964,3,0.096400284687328,0.0947130266634194
8,5,9,ピコニ,牡5,58.0,木幡巧,牧,500(+4),26.5,11,美浦,2021101727,1162,シニスターミニスター,クリスタルストーン,ブライアンズタイム,-0.7150399662361366,12,-0.6523042388433553,14,-0.063180055197421,14,-1.2259350920433267,12,0.0287901713588656,0.030022242414065
9,5,10,モーゲンセン,牡3,56.0,津村,斎藤誠,514(-4),11.9,5,美浦,2023110008,1092,Mendelssohn,Pioneer Queen,Pioneerof the Nile,0.3236047160136334,5,-0.4310392943259712,9,0.0025229600153954,8,-0.1075173141970307,5,0.0880981764843541,0.0668562541153549
10,6,11,サヨノジャンボリー,牡4,58.0,大野,小笠,474(-8),19.8,10,美浦,2022106243,1096,モーニン,ゴーゴーサンデー,キングカメハメハ,-0.0841934380603305,7,0.1030452530183154,3,0.0097692152845303,6,-0.2418344205601632,6,0.0770253607577607,0.0401812840390264
11,6,12,ジャスパーソレイユ,牡4,58.0,団野,森秀,482(0),14.3,6,栗東,2022110111,1180,Mitole,Hen Escape,ヘニーヒューズ,0.0513343197733393,6,0.1307898097984899,2,0.0025229600153954,8,-0.2803359488342412,8,0.0741161309202913,0.0556356240540366
12,7,13,キタノライブリー,牝4,56.0,木幡初,本間,452(+4),17.8,9,美浦,2022106471,1153,アジアエクスプレス,バトルジェジェジェ,ステイゴールド,-0.4748194006638365,11,-0.6328370226301028,13,-0.0243141275464804,11,-0.9927098650173144,10,0.0363523657233526,0.0446960350546473
13,7,14,イノキ,牡4,58.0,菊沢,岩戸,504(+2),10.5,7,美浦,2022100757,1161,ミスターメロディ,コイクレナイ,タイキシャトル,-0.2048026418042277,9,0.5390452661177754,1,0.0235372610111741,3,-1.1757443897860838,11,0.0302720474066379,0.0757704213307355
14,8,15,サードウインド,牝4,56.0,ミシェル,西田,466(+10),23.2,13,美浦,2022104546,5586,Dandy Man,ヴァルドブラムヘン,Sea The Moon,-0.8129106597062778,13,-0.4685833357458264,10,-0.0417225127435189,12,-1.8476886863026944,14,0.0154603775256735,0.0342926475850311
15,8,16,ドントゥザムーン,牡4,58.0,三浦,高木,470(0),3.1,1,美浦,2022101863,1122,カレンブラックヒル,ドナプリモ,フリオーソ,2.3837132990002106,1,-0.0599466507805355,5,0.0235372610111741,3,-0.0972611223629578,4,0.0890063776642861,0.2566417496686205
