,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ルージュエピック,牝3,55.0,松本,田中克,484(-2),44.3,11,栗東,2023106616,1191,クリソベリル,エターナルディーバ,キングカメハメハ,-0.932004569386054,12,-0.2329568533357146,12,-1.3980478923397113,12,-1.825400679014988,13,0.0149528833279142,0.0179187937756712
1,2,2,テンレッドサン,牝3,55.0,丹内,西園翔,442(-4),6.1,4,栗東,2023104101,1091,ヘニーヒューズ,キンショーユキヒメ,メイショウサムソン,0.2352275609165241,5,0.0943930095862095,3,-0.1069165172941344,5,-0.5367535403134016,6,0.0542471949279058,0.1301315679118417
2,3,3,エリカビアリッツ,牝3,55.0,鮫島駿,堀,446(-8),3.8,1,美浦,2023102608,1157,キズナ,ブレーヴアンナ,War Front,2.372612812864281,1,0.0943930095862095,3,0.1180781382813275,1,1.0027549942292775,1,0.2529166073634766,0.2088954116479564
3,4,4,ルージュリヴィエラ,牝3,53.0,◇小林美,嘉藤,410(-8),7.8,5,美浦,2023105608,1206,ニューイヤーズデイ,ビキニパレード,キングカメハメハ,0.5292310860277375,4,-0.1912384450383498,10,-0.5785593306860638,7,0.2635909543659274,4,0.1207709503522583,0.1017695595207993
4,4,5,サンセリテ,牝3,54.0,☆長浜,鹿戸,456(0),17.8,6,美浦,2023107068,1214,コントレイル,スウィートリーズン,ストリートセンス,-0.6124999279766684,8,-0.2329568533357146,12,-1.0535130549750964,9,-1.137548733809989,10,0.0297478271154803,0.0445956496776536
5,5,6,ウォータースパウト,牝3,55.0,吉田隼,小笠,470(-2),6.8,3,美浦,2023105555,1095,ルヴァンスレーヴ,シネマソングス,ハーツクライ,0.7710647240075178,3,0.0943930095862095,3,0.0575311105059092,2,0.3910978521785758,3,0.1371949184648501,0.1167356712150344
6,5,7,ワンダーアスク,牝3,55.0,川又,笹田,440(0),19.2,9,栗東,2023103191,1166,オルフェーヴル,トレノトマト,デヒア,-0.3680877443779454,7,0.1442329562188831,1,-0.0507314310535258,3,-0.3601670475634834,5,0.0647243690507018,0.0413438835553247
7,6,8,クリコイーコ,牝3,52.0,▲遠藤,荒川,454(-6),8.2,8,栗東,2023100786,1218,ディーマジェスティ,クリノフラゴナール,キングカメハメハ,-0.109190029090319,6,0.0097166321421018,5,-0.1986921188776769,6,-0.7721777034022705,8,0.0428680640768228,0.0968051907636871
8,6,9,シンデレラカラー,牝3,55.0,原田和,加藤和,454(0),155.2,12,美浦,2023101778,1143,ビーチパトロール,カンパニュラ,マンハッタンカフェ,-0.8532350547037154,11,-0.0722950779835167,7,-1.6769881330480123,13,-0.893211501505404,9,0.0379812768372632,0.0051147072439576
9,7,10,セラサイト,牝3,55.0,横山武,茶木,492(+2),5.3,2,栗東,2023107306,1170,クリソベリル,ランプフィーバー,Ghostzapper,1.2322926665684018,2,-0.1611448975551609,9,-0.0842630426237434,4,0.5697082278112335,2,0.164024048260721,0.1497740687287235
10,7,11,マスカルポーネ,牝3,55.0,斎藤,水野,452(+4),14.8,7,美浦,2023104632,1178,リオンディーズ,ベーリーオクルス,キズナ,-0.6279095394075608,9,-0.2329568533357146,12,-1.0504571136750298,8,-1.6013537912659253,12,0.0187079961437116,0.0536353083960969
11,8,12,ティンクルバレット,牝3,53.0,◇古川奈,池添,426(+2),27.9,10,栗東,2023107042,1190,ミッキーアイル,シルバーバレットムーン,Vindication,-0.6343352746374413,10,-0.0722950779835167,7,-1.306588959596907,10,-0.7677675260786705,7,0.0430575373391643,0.0284517048122664
12,8,13,サマースプラッシュ,牝3,52.0,▲和田陽,石栗,504(-4),164.4,13,美浦,2023106163,1223,アポロケンタッキー,アポロユッキー,アポロキングダム,-1.0031667108047575,13,-0.0722950779835167,7,-1.374254950550267,11,-1.5961114830672771,11,0.0188063267397292,0.0048284827509868
