,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,レクスノヴァス,牡4,56.0,横山武,上村,492(+4),4.4,1,栗東,2022107282,01170,キタサンブラック,ウルティマミューズ,キングカメハメハ,2.951525792795972,1,0.09789048657080276,1,0.07774523774364489,1,1.8552433044196632,1,0.3653462446915478,0.1807790688322112
1,2,2,サクソンジェンヌ,牝5,53.0,川又,高橋忠,476(+2),37.0,13,栗東,2021106993,01166,Saxon Warrior,ナイトドライヴ,Dark Angel,1.369230287952841,2,0.026849656865474116,2,-0.18292377141894067,4,1.685917283943504,2,0.30843758309936053,0.02149805142869539
2,3,3,パレハ,牝5,54.0,吉田隼,新谷,452(+6),44.0,14,栗東,2021106752,01095,サトノクラウン,アルマミーア,ディープインパクト,-0.24260148274539803,7,-0.07405899569798838,8,-0.3147071342340203,9,0.47218376026352454,3,0.09163249662082668,0.018077906883221122
3,3,4,ヨヒーン,牝4,53.0,鮫島駿,杉山晴,464(-2),10.0,6,栗東,2022105166,01157,キズナ,レディイヴァンカ,Tiz Wonderful,-0.21890556416909462,6,0.005231164960981348,3,-0.37244668813309967,13,-0.5368907517791998,6,0.03340519621981055,0.07954279028617293
4,4,5,ボンドロア,牡4,53.0,横山典,松永幹,480(+12),8.4,4,栗東,2022105485,00660,サートゥルナーリア,ブリッジクライム,ゼンノロブロイ,-0.18437638179306193,5,-0.09642660223374519,12,-0.3205053667530762,10,-0.9113294060292382,9,0.02297192479148106,0.09469379795972968
5,4,6,シュトルーヴェ,セ7,59.0,佐々木,堀,478(-4),24.6,12,美浦,2019104447,01197,キングカメハメハ,アンチュラス,ディープインパクト,-0.7308692392853804,14,-0.15670903432195946,14,-0.3212098268327164,11,-1.678755493701777,12,0.010663713553093751,0.03233446759600526
6,5,7,コーチェラバレー,牡4,54.0,横山和,安田,436(-6),9.0,5,栗東,2022104733,01140,キズナ,キャンプロック,Myboycharlie,-0.3146685927986986,9,-0.07070044008825477,7,-0.39276979456392563,14,-1.6047374235905774,11,0.011482966822446268,0.0883808780957477
7,5,8,グランドカリナン,牡6,54.0,小林美,田島,460(+10),24.5,11,美浦,2020106234,01206,リアルインパクト,サマーティアラ,マンハッタンカフェ,-0.6149834733293934,11,-0.0809910390067309,10,-0.3236151709953716,12,-0.7735551507144842,7,0.026365255515203807,0.03246644501476446
8,6,9,エコロレイズ,牡5,53.0,横山琉,岩戸,510(+4),16.4,9,美浦,2021103976,01192,アメリカンペイトリオット,ペブルガーデン,ディープインパクト,-0.6425347455884848,12,-0.13780507022270216,13,-0.21200820526271688,6,-2.1637495462137806,14,0.006565657590790729,0.04850170139400789
9,6,10,マイネルカンパーナ,牡6,56.0,丹内,青木,408(-10),13.0,8,美浦,2020105798,01091,ゴールドシップ,マンバラ,Linamix,-0.47561089938460577,10,-0.08826207685364235,11,-0.02828760639253474,2,-1.2309440593516674,10,0.016687470289477025,0.06118676175859457
10,7,11,ブレイヴロッカー,セ6,56.0,斎藤,本田,456(+6),20.1,10,栗東,2020102870,01178,ドゥラメンテ,シティイメージ,Elusive City,-0.6935198151162802,13,-0.01562776644084869,4,-0.28151872898773755,8,-1.9022801023095248,13,0.008527720673104219,0.03957352750555867
11,7,12,ゴールデンスナップ,牝6,55.0,浜中,田中克,476(+8),5.9,2,栗東,2020106909,01115,ゴールドシップ,メイショウジェイ,タニノギムレット,0.2202110633530397,3,-0.05516366681524514,6,-0.20382803556531393,5,-0.4046957454852636,4,0.038126381472654874,0.13481828862063208
12,8,13,ホールネス,牝6,55.0,小沢,藤原,540(+6),8.3,3,栗東,2020110060,01185,Lope de Vega,Missunited,Golan,-0.16900375618292934,4,-0.07961789662816922,9,-0.13786379713756433,3,-0.8704106540229495,8,0.023931403754904598,0.0958346870917746
13,8,14,ギャンブルルーム,牡5,56.0,松本,大久保,506(-2),11.0,7,栗東,2021105559,01191,キズナ,シャンデリアハウス,ヴァーミリアン,-0.2538931937085235,8,-0.02512309792457112,5,-0.22913355816640982,7,-0.46609171902739127,5,0.03585598490529831,0.07231162753288449
