,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4
0,1,1,ヴェストラン,牡5,60.0,中村,本田,448(0),19.8,6,栗東,2021100695,1101,レインボーライン,アテナブルー,ジャングルポケット
1,2,2,エーオーキング,牡4,60.0,草野,久保田,456(+6),3.8,3,美浦,2022102738,1113,リアルスティール,テイコフトウショウ,タイキシャトル
2,3,3,グロッシェン,牡5,60.0,上野,手塚徳,476(0),2.3,1,美浦,2021104844,1087,ニューイヤーズデイ,キャットコイン,ステイゴールド
3,4,4,シグムンド,牡5,60.0,伴,岩戸,510(0),14.8,5,美浦,2021106353,1149,アポロキングダム,アポロプリンセス,カネヒキリ
4,5,5,スラッシュ,牡3,58.0,難波,安達,470(+2),35.9,7,栗東,2023103189,1066,フィレンツェファイア,テンザンオトヒメ,フジキセキ
5,6,6,エンジョイドライブ,牡4,60.0,小野寺,宮本,476(+4),6.0,4,栗東,2022102713,1123,フォーウィールドライブ,プリンセスメイク,キャプテンスティーヴ
6,7,7,ベラトール,牡4,60.0,大江圭,西田,508(+6),3.8,2,美浦,2022102788,1120,ミッキーグローリー,アモーレヴォレ,アグネスデジタル
