,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ルースソラール,牡2,55.0,松山,吉岡,464(+12),2.2,1,栗東,2024107063,1126,Karakontie,ライトオブマイアイズ,Frankel,2.2422473833460868,1,0.0063843664094604,1,0.0099549337642747,1,-0.5455581520538265,9,0.0740136393071779,0.3608795899099343
1,2,2,グルード,牡2,55.0,田口,牧田,410(+2),53.0,8,栗東,2024101155,1208,オルフェーヴル,ザッハトルテ,クロフネ,-0.9760070264613911,10,-0.0027420770634634,7,-0.0013572639167862,3,-0.4336741920138921,8,0.0827756015933992,0.0149799075056953
2,3,3,ニクスルーナ,牝2,55.0,岩田望,高柳大,500(+2),5.7,2,栗東,2024106712,1174,ジャンダルム,ルナベイル,ハーツクライ,0.9422721858471544,2,-0.0259317725097633,9,-0.1293805224490402,9,0.2217575122651769,1,0.1594236390423774,0.1392868592634834
3,4,4,マッセート,牝2,55.0,幸,佐藤悠,462(+12),11.0,5,栗東,2024102172,732,ジャンダルム,フロレンザール,ベルシャザール,-0.15357715068139,5,0.0015920428674595,4,-0.0245490392341098,5,-0.1336716827737869,3,0.1117356552344878,0.0721759179819868
4,5,5,テラレガル,牡2,55.0,松若,秋山,460(-2),9.0,4,栗東,2024101678,1154,ルーラーシップ,アースプレイ,ゼンノロブロイ,0.0180308782786276,4,-0.0263544862773148,10,-0.0823647018965011,8,-0.1164740114880016,2,0.1136738668974384,0.0882150108668728
5,6,6,エイダンバローズ,牡2,55.0,富田,上村,460(-2),12.6,6,栗東,2024100451,1168,ロードカナロア,ターフウォー,War Front,-0.3201963859498891,6,-0.0058270779526039,8,-0.1315313990280865,10,-0.21075623592777,4,0.1034461623985965,0.0630107220477663
6,7,7,スマートメモリー,牝2,55.0,武豊,石坂,440(+8),8.8,7,栗東,2024104520,666,サリオス,スマートグランデ,ドレフォン,-0.4478525838376356,7,0.0035855405955289,2,-0.0321734470337405,6,-0.708834103984649,10,0.0628639859458234,0.0902198974774835
7,7,8,シュプレヒコール,牡2,55.0,吉村,清水久,458(+2),5.3,3,栗東,2024105437,1216,ジャンダルム,フィオリキアリ,キズナ,0.4703830645771041,3,0.0023242324091201,3,0.0024064249593652,2,-0.2498781824779808,6,0.099477288393485,0.1497990750569539
8,8,9,ヤマニンアルセド,牝2,54.0,☆田山,長谷川,414(0),58.7,9,栗東,2024103425,1220,ホークビル,ヤマニンアンプリメ,シニスターミニスター,-0.8254189721021679,8,0.0015920428674595,4,-0.0557679612323172,7,-0.2445823137551106,5,0.1000055045007663,0.0135252997921951
9,8,10,アンドヴェローナ,牝2,55.0,国分恭,高橋忠,404(-6),100.4,10,栗東,2024107153,1124,アドマイヤマーズ,ジャムアンドマム,Invincible Spirit,-0.9498813930164994,9,-0.0024727635607012,6,-0.0158264981601855,4,-0.3216841098434688,7,0.0925846566864476,0.007907720097628
