,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,セレスティアハート,牝3,52.0,▲水沼,的場,436(-2),94.0,13,美浦,2023100186,01201,モズアスコット,プリンセスフローラ,キングカメハメハ,-0.7762892564579317,14,-1.0210571476677066,14,-0.6562538444137929,15,-1.425766449991127,14,0.026316942459563775,0.00836116868298823
1,2,2,マイネルトレマーズ,牡3,57.0,嶋田,手塚久,540(-10),18.9,6,美浦,2023105363,01134,ベンバトル,ネイティヴコード,アグネスデジタル,-0.4803276824300206,10,-0.35866688228811244,7,-0.19439521816752336,8,-1.2715235633103206,13,0.03070593070288462,0.041584648476237766
2,2,3,ピクシーゲイル,牡3,57.0,木幡育,松永康,484(+2),126.6,15,美浦,2023104811,01167,ダノンスマッシュ,エインセル,メイショウサムソン,-0.9311287090661033,15,-0.9448074537209682,13,-0.6230862903047082,14,-2.522125284995643,15,0.008792104446534466,0.0062081347251255435
3,3,4,トルネードアイル,牡3,57.0,北村友,鹿戸,500(-4),2.3,1,美浦,2023105308,01102,ミッキーアイル,チャイマックス,Congrats,2.717623438654828,1,0.14087732625425364,2,0.026013060267015387,3,0.22390618745348817,2,0.13698693676533888,0.34171732878299726
4,3,5,ソナタムーンライト,牡3,57.0,木幡巧,堀内,470(-6),121.9,14,美浦,2023105717,01162,ハービンジャー,ハーモニクス,キンシャサノキセキ,-0.6787109531044478,13,-1.0983062442115208,15,-0.4825184297918803,13,-0.9914378173354564,10,0.040631416159578417,0.006447496769490514
5,4,6,ペタルズダンス,牝3,55.0,武藤,嘉藤,462(-8),23.6,8,美浦,2023106796,01169,クリソベリル,カイカヨソウ,ティンバーカントリー,-0.45965308405249156,8,-0.3264556840472581,6,-0.01880714023501916,4,-0.967517167629155,9,0.04161506387588242,0.03330296000851244
6,4,7,ラブトゥエニイワン,牡3,57.0,岩田康,尾関,454(+2),38.4,11,美浦,2023106827,05203,ロードカナロア,アカノニジュウイチ,ブラックタイド,-0.3089558937184187,7,-0.5177883007493551,8,-0.4040059697994603,11,-0.3973067802621623,5,0.07360202960344338,0.020467444171898275
7,5,8,ペルシアーノ,牝3,52.0,▲佐藤,相沢,452(-2),78.7,12,美浦,2023100653,01207,ダノンプレミアム,スピアーノ,ヴィクトワールピサ,-0.6780625536060317,12,-0.5660388708797163,10,-0.45365048339098857,12,-1.0803520668464908,12,0.037174658830152134,0.009986656368499285
8,5,9,ユイノサダハル,牡3,57.0,江田照,古賀慎,470(+2),5.6,2,美浦,2023101841,00689,キセキ,カノン,フォーティナイナーズサン,0.8412990381532466,4,0.13784896264661262,3,-0.02136395465702767,5,-0.09178790388080671,4,0.09990217706602048,0.14034818860730244
9,6,10,コーリンクレア,牝3,55.0,石橋脩,小野,442(-12),29.0,9,美浦,2023104194,01077,マテラスカイ,コーリンスピカ,トーセンダンス,-0.5332501966844533,11,-0.8541364815367655,11,-0.09349320216988125,7,-1.0462782723808903,11,0.03846316805025109,0.02710171917934116
10,6,11,ルシアージュ,牝3,55.0,三浦,高柳瑞,438(+2),5.6,3,美浦,2023106795,01122,コントレイル,アーデルワイゼ,エイシンフラッシュ,1.2946565529784237,2,-0.13357450080614625,4,-0.0688309574216596,6,0.3635566102683081,1,0.15751741002829975,0.14034818860730244
11,7,12,ホウオウロレンシア,牝3,55.0,菊沢,高木,442(0),19.3,7,美浦,2023102396,01161,ゴールドシップ,ヌーナ,Congrats,-0.2983760376278439,6,-0.1713109404978175,5,0.04159369740016763,2,-0.6942759931809992,7,0.05469123115197812,0.04072279047673024
12,7,13,アルティソナンテ,牝3,55.0,原,古賀大,428(-4),32.5,10,美浦,2023103533,01184,ダノンキングリー,プライマリーコード,クロフネ,-0.46015248346639065,9,-0.5599250136325363,9,-0.21970311320451863,9,-0.7706160576116846,8,0.05067148488842399,0.024183072498489038
13,8,14,オートカリテ,牝3,55.0,ミシェル,牧,518(+2),15.7,5,美浦,2023103555,05586,コントレイル,マジェスティッククオリティ,Quality Road,-0.09110136561579436,5,-0.9135008864567921,12,-0.32276415130066083,10,-0.4235561821313074,6,0.07169515697294804,0.050060500394961384
14,8,15,イサチルクイーン,牝3,55.0,木幡初,竹内,468(+2),7.2,4,美浦,2023102680,01153,リオンディーズ,クインズオライリー,シンボリクリスエス,0.8424291860434301,3,0.8033268662429836,1,0.2579337722151222,1,0.18100480968920896,3,0.13123428899870043,0.10915970225012413
