,0,1,2,3
202205010101,単勝,2,790,4
202205010101,複勝,2,200,4
202205010101,複勝,4,180,2
202205010101,複勝,3,200,3
202205010101,枠連,1-2,590,1
202205010101,馬連,2-4,1560,5
202205010101,ワイド,2-4,580,5
202205010101,ワイド,2-3,760,7
202205010101,ワイド,3-4,540,4
202205010101,馬単,2→4,3500,11
202205010101,三連複,2-3-4,3450,6
202205010101,三連単,2→4→3,19720,34
202205010102,単勝,16,400,2
202205010102,複勝,16,130,2
202205010102,複勝,12,110,1
202205010102,複勝,2,200,3
202205010102,枠連,6-8,330,1
202205010102,馬連,12-16,350,1
202205010102,ワイド,12-16,180,1
202205010102,ワイド,2-16,700,8
202205010102,ワイド,2-12,450,4
202205010102,馬単,16→12,890,2
202205010102,三連複,2-12-16,1420,3
202205010102,三連単,16→12→2,6330,11
202205010103,単勝,4,19070,13
202205010103,複勝,4,3030,13
202205010103,複勝,8,240,4
202205010103,複勝,7,380,6
202205010103,枠連,2-4,9040,22
202205010103,馬連,4-8,65370,61
202205010103,ワイド,4-8,12970,58
202205010103,ワイド,4-7,20620,72
202205010103,ワイド,7-8,1500,16
202205010103,馬単,4→8,199920,143
202205010103,三連複,4-7-8,209060,201
202205010103,三連単,4→8→7,2475070,1505
202205010104,単勝,2,9120,12
202205010104,複勝,2,1660,11
202205010104,複勝,12,2380,13
202205010104,複勝,16,180,2
202205010104,枠連,1-6,8000,21
202205010104,馬連,2-12,267610,110
202205010104,ワイド,2-12,42750,105
202205010104,ワイド,2-16,5130,40
202205010104,ワイド,12-16,3590,29
202205010104,馬単,2→12,574380,211
202205010104,三連複,2-12-16,314170,306
202205010104,三連単,2→12→16,3668310,2134
202205010105,単勝,5,320,2
202205010105,複勝,5,120,3
202205010105,複勝,9,110,2
202205010105,複勝,15,110,1
202205010105,枠連,3-5,1020,5
202205010105,馬連,5-9,930,3
202205010105,ワイド,5-9,240,3
202205010105,ワイド,5-15,150,1
202205010105,ワイド,9-15,160,2
202205010105,馬単,5→9,1650,7
202205010105,三連複,5-9-15,360,1
202205010105,三連単,5→9→15,3530,9
202205010106,単勝,3,520,3
202205010106,複勝,3,230,4
202205010106,複勝,1,320,6
202205010106,複勝,13,1450,10
202205010106,枠連,1-2,1330,6
202205010106,馬連,1-3,2470,11
202205010106,ワイド,1-3,920,12
202205010106,ワイド,3-13,4400,35
202205010106,ワイド,1-13,7630,53
202205010106,馬単,3→1,4290,19
202205010106,三連複,1-3-13,47630,105
202205010106,三連単,3→1→13,151010,380
202205010107,単勝,3,330,1
202205010107,複勝,3,160,1
202205010107,複勝,4,270,7
202205010107,複勝,11,270,5
202205010107,枠連,2-2,1890,8
202205010107,馬連,3-4,1490,4
202205010107,ワイド,3-4,420,2
202205010107,ワイド,3-11,460,3
202205010107,ワイド,4-11,830,11
202205010107,馬単,3→4,2330,6
202205010107,三連複,3-4-11,2900,6
202205010107,三連単,3→4→11,12200,17
202205010108,単勝,9,140,1
202205010108,複勝,9,110,1
202205010108,複勝,6,170,4
202205010108,複勝,10,160,3
202205010108,枠連,3-5,470,3
202205010108,馬連,6-9,580,3
202205010108,ワイド,6-9,290,3
202205010108,ワイド,9-10,210,2
202205010108,ワイド,6-10,530,5
202205010108,馬単,9→6,670,3
202205010108,三連複,6-9-10,1000,3
202205010108,三連単,9→6→10,2720,6
202205010109,単勝,1,2300,10
202205010109,複勝,1,530,10
202205010109,複勝,13,150,1
202205010109,複勝,4,400,7
202205010109,枠連,1-8,2800,10
202205010109,馬連,1-13,4280,17
202205010109,ワイド,1-13,1800,23
202205010109,ワイド,1-4,4280,52
202205010109,ワイド,4-13,800,5
202205010109,馬単,1→13,10680,43
202205010109,三連複,1-4-13,14140,47
202205010109,三連単,1→13→4,103890,376
202205010110,単勝,6,210,1
202205010110,複勝,6,110,1
202205010110,複勝,7,130,3
202205010110,複勝,3,120,2
202205010110,枠連,6-7,410,2
202205010110,馬連,6-7,520,2
202205010110,ワイド,6-7,200,2
202205010110,ワイド,3-6,170,1
202205010110,ワイド,3-7,270,3
202205010110,馬単,6→7,800,2
202205010110,三連複,3-6-7,450,1
202205010110,三連単,6→7→3,1970,2
202205010111,単勝,4,220,1
202205010111,複勝,4,120,1
202205010111,複勝,3,140,2
