,0,1,2,3
202105010101,単勝,2,1020,5
202105010101,複勝,2,270,5
202105010101,複勝,4,150,2
202105010101,複勝,3,220,3
202105010101,枠連,1-2,1180,5
202105010101,馬連,2-4,1920,8
202105010101,ワイド,2-4,630,8
202105010101,ワイド,2-3,980,12
202105010101,ワイド,3-4,530,6
202105010101,馬単,2→4,4140,16
202105010101,三連複,2-3-4,3650,13
202105010101,三連単,2→4→3,24570,75
202105010102,単勝,8,1030,6
202105010102,複勝,8,260,6
202105010102,複勝,11,210,4
202105010102,複勝,3,150,1
202105010102,枠連,4-6,1620,7
202105010102,馬連,8-11,3110,11
202105010102,ワイド,8-11,1120,16
202105010102,ワイド,3-8,680,5
202105010102,ワイド,3-11,570,2
202105010102,馬単,8→11,6470,30
202105010102,三連複,3-8-11,3980,9
202105010102,三連単,8→11→3,27040,68
202105010103,単勝,7,690,4
202105010103,複勝,7,190,4
202105010103,複勝,11,130,1
202105010103,複勝,10,140,2
202105010103,枠連,4-6,720,3
202105010103,馬連,7-11,1240,4
202105010103,ワイド,7-11,440,4
202105010103,ワイド,7-10,520,7
202105010103,ワイド,10-11,260,1
202105010103,馬単,7→11,2190,7
202105010103,三連複,7-10-11,1470,2
202105010103,三連単,7→11→10,9110,19
202105010104,単勝,9,3200,7
202105010104,複勝,9,370,7
202105010104,複勝,11,110,1
202105010104,複勝,8,470,8
202105010104,枠連,6-7,700,5
202105010104,馬連,9-11,1300,5
202105010104,ワイド,9-11,620,5
202105010104,ワイド,8-9,4300,37
202105010104,ワイド,8-11,950,7
202105010104,馬単,9→11,5290,17
202105010104,三連複,8-9-11,8860,32
202105010104,三連単,9→11→8,101930,222
202105010105,単勝,10,170,1
202105010105,複勝,10,110,1
202105010105,複勝,1,160,2
202105010105,複勝,5,720,8
202105010105,枠連,1-5,270,1
202105010105,馬連,1-10,540,2
202105010105,ワイド,1-10,280,1
202105010105,ワイド,5-10,1610,17
202105010105,ワイド,1-5,3060,25
202105010105,馬単,10→1,720,1
202105010105,三連複,1-5-10,8050,19
