,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アメリカンサクラ,牡3,57.0,中井,矢作,520(+2),栗東,2023110080,1141,Liam's Map,Schon,Harlan's Holiday,-0.3938869548601299,10,-0.0142088164409956,15,,13,41.2,44.7,41.6,15
1,1,2,タニセンゴールド,牡3,57.0,秋山稔,河嶋,468(-2),栗東,2023104057,1181,クリソベリル,レユシット,ルーラーシップ,0.0874676363668912,5,-0.0006656286167202,5,,2,56.4,61.4,57.2,3
2,2,3,マイカラー,牡3,57.0,酒井,吉岡,476(-4),栗東,2023110031,1034,City of Light,Moart,Uncle Mo,0.0280817092548878,6,-0.0023364857761926,8,,8,49.3,45.9,46.9,9
3,2,4,クボウサマ,セ3,55.0,△田山,庄野,484(+2),栗東,2023102708,1220,ダイワメジャー,ラプザントゥール,キングカメハメハ,-2.5406392082782,16,-0.07460892378414,13,,15,41.7,44.4,42.1,11
4,3,5,レジェルテ,牡3,57.0,西村淳,柴田,466(+4),栗東,2023107303,1171,シュヴァルグラン,ラリズ,Bernstein,-0.3938869548601299,10,-0.0142088164409956,7,,10,51.3,45.4,49.9,7
5,3,6,ピエナオルカ,牡3,57.0,幸,谷,478(-4),栗東,2023100715,732,ゴールドドリーム,ピエナアイリス,スウェプトオーヴァーボード,-0.3213165318094783,9,-0.0121670059175793,1,,3,78.5,54.4,59.8,2
6,4,7,ラスカルキッド,セ3,54.0,▲和田陽,中竹,476(-2),栗東,2023110033,1223,American Pharoah,Treasure Trail,Pulpit,0.5887225014893029,2,0.0134374648405996,14,,14,41.5,44.7,41.6,16
7,4,8,レディトゥフライト,牡3,57.0,高杉,寺島,460(0),栗東,2023100467,1213,フリオーソ,スズカクエーサー,ジャングルポケット,0.1561051696170666,3,0.0012655277938429,9,,9,48.0,45.7,47.8,8
8,5,9,サンライズアーサー,牡3,54.0,▲森田,前川,502(0),栗東,2023106547,1222,ヴァンゴッホ,カリブメーカー,エンパイアメーカー,0.1381707313707806,4,0.0007609320755946,11,,12,42.4,45.3,41.9,13
9,5,10,メイショウジンライ,牡3,57.0,岩田望,高橋亮,470(-4),栗東,2023103152,1174,インディチャンプ,ヴィヴァシャスヴィヴィアン,Distorted Humor,-0.2541229090179236,7,-0.0102764747568817,3,,6,57.1,47.8,56.4,5
10,6,11,ジーティースティア,牡3,57.0,松若,藤野,486(-3),栗東,2023107300,1154,ルーラーシップ,ラトゥールレディー,キンシャサノキセキ,2.526253283640416,1,0.0679510059519423,10,,11,42.4,45.3,41.6,14
11,6,12,ラヴィアンコール,牡3,57.0,菱田,辻野,486(0),栗東,2023101006,1144,キセキ,ラヴィーゲラン,スペシャルウィーク,-2.0311707978824023,15,-0.0602747375142283,4,,1,56.5,83.3,78.0,1
12,7,13,キタノハイテイル,牡3,54.0,▲川端,羽月,454(-2),栗東,2023101233,1195,ルヴァンスレーヴ,フルーツタルト,ディープインパクト,-0.51923900777987,12,-0.0177356684286811,12,,4,42.4,52.1,43.0,10
13,7,14,クリノリキオー,牡3,57.0,藤懸,高橋忠,518(-4),栗東,2023100477,1138,リアルスティール,エアベルヘザー,エンパイアメーカー,-0.3111661331405983,8,-0.0118814186225386,2,,7,58.1,46.7,56.8,4
14,8,15,サトノトリニティ,牡3,57.0,吉村,池江,494(-10),栗東,2023107272,1216,サトノダイヤモンド,メチャコルタ,El Corredor,-0.9223647783632096,14,-0.0290778434641344,16,,16,40.9,44.4,42.0,12
15,8,16,マテンロウアワー,牡3,57.0,坂井,福永,524(-4),栗東,2023110068,1163,Constitution,Stave,Ghostzapper,-0.7226301438178551,13,-0.0234581948309608,6,,5,52.3,48.5,53.5,6
