,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,レディソフィア,牝3,55.0,ゴンサルベ,小笠,430(-8),美浦,2023103659,5675,ニューイヤーズデイ,スマイルゲート,タニノギムレット,0.1473939682547515,13,-0.1972761146527294,6,,7,53.2,46.6,48.5,7
1,1,2,ゼフィリア,牝3,55.0,原,岩戸,468(+4),美浦,2023107422,1184,サンダースノー,イフィゲニア,エピファネイア,0.5361278019633754,5,-0.0851200511064001,7,,11,51.7,44.9,52.7,4
2,2,3,ジーティーフクフク,牝3,52.0,▲上里,西田,450(-2),美浦,2023106330,1217,リオンディーズ,クイーンキセキ,フジキセキ,1.4301675130863851,2,0.1728250155656538,15,,14,40.3,43.7,42.2,15
3,2,4,ドナソラーレ,牝3,55.0,杉原,池上,428(+4),美浦,2023105596,1135,タワーオブロンドン,スコッチリール,ジャスタウェイ,0.1822918470087324,12,-0.1872075063460562,14,,8,41.2,46.5,42.7,13
4,3,5,ストーリーオブラブ,牝3,55.0,江田照,小野,430(+6),美浦,2023106587,689,マジェスティックウォリアー,オルレアンノオトメ,チーフベアハート,0.5032914877238827,7,-0.0945938643614414,4,,5,54.8,50.7,52.4,5
5,3,6,レヴェンドール,牝3,55.0,野中,柄崎,452(+4),美浦,2023106025,1158,カレンブラックヒル,メルティングポット,Hard Spun,0.2009345458119195,11,-0.1818287830903579,12,,16,42.8,43.4,42.8,12
6,4,7,アルティソナンテ,牝3,55.0,大野,大竹,444(+10),美浦,2023103533,1096,ダノンキングリー,プライマリーコード,クロフネ,0.7260691948827912,3,-0.0303188553084649,11,,12,43.3,44.3,43.3,11
7,4,8,タマモチョコチップ,牝3,55.0,菊沢,菊沢,446(0),美浦,2023104727,1161,クリソベリル,タマモジャイブ,ヘニーヒューズ,0.4901517711382839,8,-0.0983848873199931,2,,1,59.6,82.5,80.7,1
8,5,9,ルージュアリスタ,牝3,55.0,丸山,宮田,496(0),美浦,2023103427,1127,コントレイル,シャーラレイ,Afleet Alex,0.6608605078836277,4,-0.0491326271200864,8,,4,48.4,53.8,45.8,10
9,5,10,ブリサマリーナ,牝3,55.0,木幡巧,久保田,460(+6),美浦,2023103066,1162,サートゥルナーリア,ディープラヴ,ディープインパクト,1.670919251475674,1,0.2422858263524956,5,,6,54.0,49.7,61.4,2
10,6,11,ジューンミレニアム,牝3,52.0,▲石田,鈴木慎,476(-6),美浦,2023101723,1203,キセキ,ジューンワルツ,ハービンジャー,0.0128866166199313,14,-0.2360836836607591,13,,10,41.8,44.9,42.7,14
11,6,12,オウケンサクラコ,牝3,55.0,丸田,田中勝,416(0),美浦,2023105601,1117,レインボーライン,オウケンサクラブ,オウケンブルースリ,0.5064992997254893,6,-0.0936683581782916,10,,9,44.6,45.9,47.0,9
12,7,13,ルージュボニート,牝3,52.0,▲石神道,高柳瑞,444(0),美浦,2023106623,1209,キズナ,レッドディオーサ,キングカメハメハ,0.3578856862315798,10,-0.1365458142511427,3,,3,56.7,54.3,50.8,6
13,7,14,アイリーノリチャン,牝3,55.0,嶋田,尾形,446(+14),美浦,2023106065,1134,ロードカナロア,アイリーグレイ,クロフネ,0.3882864937794641,9,-0.127774684476635,16,,13,40.1,43.8,42.2,16
14,8,15,ホウオウロレンシア,牝3,52.0,▲佐藤,高木,440(+4),美浦,2023102396,1207,ゴールドシップ,ヌーナ,Congrats,-1.4291400887653691,16,-0.6521319531456431,1,,2,79.1,61.2,57.5,3
15,8,16,トランセンコ,牝3,55.0,木幡育,松永康,452(+16),美浦,2023104273,1167,トランセンド,オトリコミチュウ,ブラックタイド,-0.7651304709951058,15,-0.4605543274588689,9,,15,48.4,43.7,47.2,8
