,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ワンダーアスク,牝3,55.0,川又,笹田,442(+12),栗東,2023103191,1166,オルフェーヴル,トレノトマト,デヒア,0.7849585382712557,5,0.0,7,,7,51.7,47.8,49.8,7
1,2,2,コウソクユノ,牝3,55.0,横山武,中舘,432(+4),美浦,2023106929,1170,ブリックスアンドモルタル,エルディアマンテ,キングカメハメハ,0.7849585382712557,5,0.0,5,,6,53.1,48.0,53.5,3
2,3,3,ベルラフィネ,牝3,55.0,小沢,岡田,432(-14),栗東,2023100305,1185,ドレフォン,ラフィネシチー,ゴールドアリュール,0.7849585382712557,5,0.0,13,,5,41.7,49.6,43.6,9
3,3,4,スマートコーラル,牝3,51.0,★河原田,石坂,490(-6),栗東,2023106001,1204,マジェスティックウォリアー,スマートサクソン,ドリームジャーニー,0.7849585382712557,5,0.0,10,,8,43.4,47.0,42.9,12
4,4,5,ドゥブルヴェ,牝3,55.0,佐々木,池添,486(0),栗東,2023106953,1197,ルヴァンスレーヴ,カンデラ,ダイワメジャー,-0.2402980541350707,11,-0.0064907629733172,8,,10,44.1,44.5,43.4,11
5,4,6,ルージュアイラ,牝3,53.0,◇今村,池江,404(-2),栗東,2023105270,1193,ドレフォン,ヴィルトゥース,ディープインパクト,-0.2402980541350707,11,-0.0064907629733172,12,,9,41.9,45.2,45.2,8
6,5,7,ビーチイン,牝3,55.0,横山和,和田勇,420(0),美浦,2023105830,1140,ダノンプレミアム,アグアアスール,ロードカナロア,0.7849585382712557,5,0.0,2,,1,58.5,81.6,59.5,2
7,5,8,コサージュ,牝3,55.0,横山琉,清水久,412(+2),栗東,2023107147,1192,ヘニーヒューズ,ハイヒール,トーセンホマレボシ,0.7849585382712557,5,0.0,4,,14,53.7,43.7,53.4,4
8,6,9,ファイネクローネ,牝3,55.0,浜中,緒方,442(+6),栗東,2023103354,1115,サトノクラウン,エリンズロマーネ,ノヴェリスト,-1.4298325721243383,14,-0.0140215476198475,1,,3,77.2,51.1,51.8,6
9,6,10,テンレッドサン,牝3,55.0,丹内,西園翔,446(+2),栗東,2023104101,1091,ヘニーヒューズ,キンショーユキヒメ,メイショウサムソン,0.7849585382712557,5,0.0,3,,2,56.0,59.1,78.5,1
10,7,11,アンミックス,牝3,55.0,斎藤,高柳大,446(+4),栗東,2023106301,1178,パイロ,リリーホワイト,ヨハネスブルグ,0.7849585382712557,5,0.0,9,,4,43.4,50.4,43.5,10
11,7,12,エルファリス,牝3,52.0,▲大久保,加藤和,450(+8),美浦,2023103842,1194,ダンカーク,ミアフィリア,ゴールドアリュール,0.7849585382712557,5,0.0,11,,13,42.3,43.9,41.6,13
12,8,13,ミリオンアップ,牝3,55.0,荻野琢,野中,456(+8),栗東,2023102250,1112,オルフェーヴル,レッドリボン,ディープブリランテ,0.7849585382712557,5,0.0,6,,12,52.9,44.0,52.9,5
13,8,14,テリオスリコ,牝3,55.0,古川吉,松下,444(+2),栗東,2023101796,1015,ルーラーシップ,ブライトロージー,ハーツクライ,-0.8529301026957997,13,-0.0103692549006235,14,,11,39.9,44.3,40.4,14
