,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,チムニートップス,牡4,58.0,武藤,池添,490(-10),栗東,2022110051,1169,Tapit,Speedinthruthecity,City Zip,-0.6914073777731974,7,-0.019480427470262,8,,8,45.4,46.6,46.2,13
1,2,2,コズミックダンサー,牡4,58.0,ディー,橋田,492(+4),栗東,2022104740,5674,アドマイヤマーズ,ギエム,Medaglia d'Oro,1.140348506206793,3,0.0446513287332008,6,,5,49.6,49.9,46.6,7
2,3,3,タッチャブル,牡6,58.0,亀田,中村,518(-6),栗東,2020105670,1176,リアルスティール,フルボイス,ルーラーシップ,-1.2934596567587917,12,-0.0405589294231265,13,,9,43.6,45.5,46.2,11
3,3,4,トクシースタローン,牡7,58.0,原,辻,514(-2),美浦,2019103728,1184,ホッコータルマエ,プライムウィッシュ,シンボリクリスエス,-0.6914073777731974,7,-0.019480427470262,10,,10,44.4,45.4,46.4,8
4,4,5,サイモンルモンド,セ9,58.0,野中,的場,460(+6),美浦,2017106722,1158,ダノンシャンティ,プレゼンスウーマン,サクラローレル,-1.2934596567587917,12,-0.0405589294231265,12,,14,44.0,44.4,46.2,12
5,4,6,シゲルカミカゼ,牡6,58.0,大野,松山,516(-2),美浦,2020102077,1096,ドレフォン,ゼクト,サウスヴィグラス,1.140348506206793,3,0.0446513287332008,5,,3,50.5,50.2,48.0,5
6,5,7,インペリアルライン,セ7,58.0,木幡巧,中舘,486(+6),美浦,2019104953,1162,ドゥラメンテ,ルーヴインペリアル,Giant's Causeway,1.140348506206793,3,0.0446513287332008,4,,2,51.3,57.0,48.8,4
7,5,8,キャストロププ,牡4,58.0,ゴンサルベ,尾形,506(+2),美浦,2022100749,5675,ルヴァンスレーヴ,キャストロメファ,トワイニング,-1.2934596567587917,12,-0.0405589294231265,11,,12,44.4,44.6,46.2,10
8,6,9,ビービーアジャイル,牡3,55.0,ルメール,中舘,488(+2),美浦,2023106494,5339,サンダースノー,ツインダイヤ,ゴールドアリュール,1.140348506206793,3,0.0446513287332008,1,,1,81.8,82.6,84.3,1
9,6,10,トレインザマインド,セ4,58.0,津村,中舘,542(+8),美浦,2022104766,1092,マインドユアビスケッツ,ケアレスウィスパー,フジキセキ,1.140348506206793,3,0.0446513287332008,9,,6,44.8,48.1,46.3,9
10,7,11,タガノマルアフ,牡4,58.0,石川,角田,472(-6),栗東,2022107133,1150,サトノアラジン,タガノアニード,アイルハヴアナザー,-1.2934596567587917,12,-0.0405589294231265,7,,11,47.1,44.7,47.0,6
11,7,12,デルマタモン,牡8,58.0,北村宏,勢司,506(-2),美浦,2018100976,1043,オンファイア,デルマトモエゴゼン,キングカメハメハ,-1.2934596567587917,12,-0.0405589294231265,14,,13,43.6,44.4,46.2,14
12,8,13,セイントエルモズ,牡3,55.0,菊沢,小島,542(+4),美浦,2023101132,1161,サンダースノー,セイントヘレナ,ディープスカイ,-0.6914073777731974,7,-0.019480427470262,2,,4,56.5,49.9,51.0,2
13,8,14,エイカイソウル,牡5,58.0,戸崎圭,藤原,492(+2),栗東,2021105094,5386,ホッコータルマエ,スピナッチ,ゼンノロブロイ,-0.6914073777731974,7,-0.019480427470262,3,,7,53.1,46.7,50.4,3
