,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ウインモナーク,牡7,56.0,横山武,奥平,510(+6),美浦,2019100214,1170,ビッグアーサー,コスモメリー,アドマイヤジャパン,-1.012551114427044,12,-1.0220510609850253,9,,15,45.9,45.5,48.5,6
1,1,2,シンバーシア,牝5,53.0,石川,萩原,462(+2),美浦,2021105599,1150,ロードカナロア,スウィートリーズン,ストリートセンス,-0.120054881995172,6,-0.4930758360879205,6,,5,47.9,47.9,51.6,4
2,2,3,カズゴルティス,セ5,54.0,三浦,西園翔,484(-2),栗東,2021105608,1122,アルアイン,スネガエクスプレス,ウォーエンブレム,0.2938656386974962,4,-0.2477485253761135,12,,3,44.6,53.0,44.3,12
3,2,4,ルージュラナキラ,牝4,54.0,横山和,加藤征,462(+4),美浦,2022102434,1140,アドマイヤマーズ,レッドアネラ,カジノドライヴ,-0.2253575594859953,7,-0.5554878726700778,2,,1,57.9,85.2,58.5,2
4,3,5,メイクアスナッチ,牝6,52.0,舟山,武市,462(+12),美浦,2020102672,1221,ルーラーシップ,スナッチマインド,ディープインパクト,-0.8264913283186638,11,-0.9117749459443936,14,,13,44.5,45.6,44.3,15
5,3,6,モリノドリーム,牝7,54.0,津村,鈴木伸,492(-4),美浦,2019102273,1092,モーリス,グロリエッテ,アドマイヤムーン,-0.3514932635276951,8,-0.6302474738744516,10,,8,45.4,46.3,44.8,11
6,4,7,テイエムリステット,牡5,55.0,石橋脩,秋山,476(-6),栗東,2021103725,1077,モーリス,シーズアウーマン,ネオユニヴァース,-1.501865747276257,14,-1.3120638459707756,5,,6,49.4,47.1,50.9,5
7,4,8,ウイングレイテスト,牡9,58.0,松岡,畠山,520(+10),美浦,2017101423,1085,スクリーンヒーロー,グレートキャティ,サクラユタカオー,-0.5403840770314924,9,-0.7422015157216764,8,,4,46.7,49.5,48.0,8
8,5,9,ツインクルトーズ,牝6,52.0,木幡巧,牧,520(+6),美浦,2020103915,1162,マインドユアビスケッツ,ツインクルスター,サクラバクシンオー,-1.396063471666513,13,-1.2493557016654584,13,,14,44.5,45.6,44.3,13
9,5,10,ユキマル,牡6,55.0,丹内,尾形,506(+6),美浦,2020101174,1091,グレーターロンドン,キニナルーイ,シニスターミニスター,0.5868667180767714,3,-0.0740891795686481,1,,2,83.9,58.3,84.4,1
10,6,11,ティニア,牡6,56.0,荻野極,池江,504(0),栗東,2020110090,1160,Frankel,フォローアドリーム,Giant's Causeway,0.2748962453776284,5,-0.2589915298089695,7,,9,47.8,46.3,46.8,9
11,6,12,クムシラコ,牡8,54.0,嶋田,千葉,472(+2),美浦,2018103205,1134,ディスクリートキャット,デイドリーマー,ネオユニヴァース,-1.695400601848141,16,-1.426770373015309,15,,10,44.5,45.9,44.2,16
12,7,13,エコロレジーナ,牝6,54.0,菊沢,菊沢,508(+2),美浦,2020101262,1161,アメリカンペイトリオット,ハーズシャドウ,オルフェーヴル,1.449762350382854,2,0.4373420114831104,11,,12,45.4,45.7,45.1,10
13,7,14,カルロヴェローチェ,セ6,57.0,丸山,須貝,502(0),栗東,2020103434,1127,シルバーステート,スサーナトウショウ,ロックオブジブラルタル,1.721077771253675,1,0.5981484446734608,3,,7,57.5,47.1,51.8,3
14,8,15,レッドシュヴェルト,牡6,55.0,佐々木,尾関,476(0),美浦,2020103517,1197,レッドファルクス,ハイドバウンド,Grand Slam,-0.5742987342956133,10,-0.7623024559852712,4,,11,49.6,45.8,48.2,7
15,8,16,ディヴィナシオン,牡9,54.0,菅原明,森秀,492(+12),栗東,2017100583,1179,ヴィクトワールピサ,フギン,ストリートセンス,-1.5167902137736249,15,-1.3209094553246694,16,,16,44.5,45.1,44.3,14
