,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ロジステート,牝3,55.0,横山武,尾形,美浦,2022103450,01170,シルバーステート ,ロジシエロ ,ロジユニヴァース ,-1.2870537849085446,8
1,1,2,ビーラブドウィッチ,牝3,52.0,▲石神道,中川,美浦,2022104017,01209,マジェスティックウォリアー Majestic Warrior(米) ,ビーウィッチド ,ハービンジャー Harbinger(英) ,-3.1760753490307025,14
2,2,3,サンパギータチャン,牝3,52.0,▲佐藤,杉浦,美浦,2022107197,01207,ダノンレジェンド ,マコトサンパギータ ,ジャングルポケット ,-2.8080947473696303,12
3,2,4,ニューウォーク,牝3,53.0,△小林脩,粕谷,美浦,2022103461,01183,ニューイヤーズデイ ,ウエスタンユーノー ,アドマイヤコジーン ,-0.3911739347901145,4
4,3,5,ラクスノカミカザリ,牝3,55.0,野中,加藤和,美浦,2022102673,01158,バトルプラン Battle Plan(米) ,ラクスクライン ,ステイゴールド ,-2.509824010581629,11
5,3,6,セイウンオウカ,牝3,55.0,津村,相沢,美浦,2022104072,01092,レーヴミストラル ,ニシノオウレイ ,ダイワメジャー ,-2.4653506180471725,10
6,4,7,ロベルタインパクト,牝3,52.0,▲長浜,岩戸,美浦,2022100209,01214,シャンハイボビー Shanghai Bobby(米) ,リマンドインパクト ,ディープインパクト ,-2.896295269178867,13
7,4,8,アサクサグレース,牝3,55.0,杉原,戸田,美浦,2022100547,01135,フォーウィールドライブ Four Wheel Drive(米) ,チャイニーズフレア ,タヤスツヨシ ,0.5063267336276739,1
8,5,9,チュッチュポッポ,牝3,55.0,武藤,武藤,美浦,2022105749,01169,ディーマジェスティ ,リアハッピー ,サウスヴィグラス ,-3.6759646719782513,16
9,5,10,タマモクロッシェ,牝3,51.0,★小林美,水野,美浦,2022103980,01206,ディーマジェスティ ,タマモキャペリン ,ダンカーク Dunkirk(米) ,-1.1496276459544155,7
10,6,11,ミキノオーボエ,牝3,55.0,石橋脩,南田,美浦,2022102592,01077,スマートファルコン ,ミキノクラリネット ,パーソナルラッシュ ,-2.1102993545372093,9
11,6,12,ハニーローリエ,牝3,55.0,大野,小手川,美浦,2022101604,01096,ルーラーシップ ,トーホウハニー ,ステイゴールド ,-0.016023389110995927,3
12,7,13,ジョイナーテソーロ,牝3,55.0,佐々木,畠山,美浦,2022102267,01197,フィエールマン ,ボストンテソーロ ,Temple City ,0.3010020422471949,2
13,7,14,デンリッレハウエル,牝3,52.0,▲石田,林,美浦,2022102975,01203,レイデオロ ,スズカグラーテ ,サウスヴィグラス ,-0.9566973304473593,5
14,8,15,カウスリップ,牝3,55.0,横山和,中舘,美浦,2022100627,01140,ロードカナロア ,キープセイク ,Sea The Stars Sea the Stars(愛) ,-1.1087348907710166,6
15,8,16,キャラメリー,牝3,55.0,丸田,佐藤吉,美浦,2022102834,01117,アニマルキングダム Animal Kingdom(米) ,キャラメルフレンチ ,タイキシャトル ,-3.462571754849142,15
