,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,オーシンエイチ,牡3,55.0,吉村誠之助,宮,栗東,2022101541,01216,ニューイヤーズデイ ,ダンツペンダント ,オレハマッテルゼ ,-1.1974972548676275,4
1,1,2,トワイライトシティ,牝3,55.0,西村淳,杉山晴,栗東,2022104005,01171,エピファネイア ,エセンテペ ,Oratorio ,-1.852651436163284,10
2,2,3,ラブリイグレイス,牝3,55.0,池添,宮地,栗東,2022104975,01032,サトノクラウン ,ピサノグラフ ,サンデーサイレンス Sunday Silence(米) ,-1.4659543670716906,5
3,2,4,プリムツァール,牝3,55.0,戸崎圭,蛯名正,美浦,2022105501,05386,イスラボニータ ,プレミアステップス Premier Steps(愛) ,Footstepsinthesand (英) ,-1.7199994666134113,7
4,3,5,ファストパスキー,牡3,57.0,坂井,田中剛,美浦,2022105274,01163,モーリス ,オレンドン Olendon(仏) ,Le Havre ,-3.026192765773847,15
5,3,6,コデラエネ,牝3,55.0,和田翼,宗像,美浦,2022102047,01146,ディープブリランテ ,ゲストアスリート ,ブライアンズタイム Brian's Time(米) ,-0.6585229540846131,2
6,4,7,ラマヌジャン,牡3,57.0,浜中,宮地,栗東,2022104385,01115,カリフォルニアクローム California Chrome(米) ,オールザットジャズ ,タニノギムレット ,-1.8162212722618214,9
7,4,8,ピラニアキッス,牝3,54.0,☆泉谷,嘉藤,美浦,2022101599,01182,ルーラーシップ ,トーホウアイレス ,ハーツクライ ,-0.7783109626543212,3
8,5,9,ディクシーヴォーグ,牝3,55.0,藤懸,宗像,美浦,2022102530,01138,デクラレーションオブウォー ,レッドヴォーグ ,シンボリクリスエス ,-2.0099837729192953,12
9,5,10,ルミナヴィクター,牡3,57.0,小野寺,矢作,栗東,2022100013,01123,シルバーステート ,ミスハレクラニ ,シンボリクリスエス ,-0.38520127001991383,1
10,6,11,フロウアンドライム,牡3,57.0,武豊,大和田,美浦,2022104663,00666,ラブリーデイ ,ウリウリ ,ディープインパクト ,-1.723785603834569,8
11,6,12,エールヴェガ,牝3,55.0,国分優,畑端,栗東,2022105886,01125,サトノクラウン ,ガラシア ,シンボリクリスエス ,-1.5521299137755575,6
12,7,13,ソラムパレード,牡3,57.0,吉田隼,久保田,美浦,2022102344,01095,サトノアラジン ,エバーグレーズ ,シンボリクリスエス ,-2.111924296203395,13
13,7,14,ハツヒノデ,牝3,52.0,▲今村,笹田,栗東,2022102610,01193,ニューイヤーズデイ ,スーサンゴー ,ジャングルポケット ,-2.138688163643882,14
14,8,15,ハクサンアイリス,牡3,57.0,小崎,高橋一,栗東,2022100328,01152,ハクサンムーン ,キャメロンロード ,デュランダル ,-1.9602074493345127,11
15,8,16,インヘリット,牝3,53.0,△高杉,金成,美浦,2022102416,01213,エタリオウ ,パンドラズホープ ,キングカメハメハ ,-4.257045772620247,16
