,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202005010806,1,8,11,スタンサンセイ,牡4,56.0,ルメール,0:2:13.4,,1.4,1.0,536,[東] 高橋文雅,2100,晴,ダート,良,2020年02月23日,1勝クラス,2016104697,05339,3-3-5-5,37.5
202005010806,2,2,2,デストロイ,牡6,57.0,Ｍ．デム,0:2:13.7,1.3/4,11.5,4.0,522,[東] 高橋裕,2100,晴,ダート,良,2020年02月23日,1勝クラス,2014106286,05212,5-5-3-2,38.0
202005010806,3,5,5,シャイニーロケット,牡5,55.0,木幡育也,0:2:14.1,2.1/2,177.6,11.0,470,[東] 佐藤吉勝,2100,晴,ダート,良,2020年02月23日,1勝クラス,2015102242,01167,8-8-9-9,37.6
202005010806,4,1,1,トランスポーター,牡4,56.0,吉田豊,0:2:14.2,1/2,6.7,2.0,492,[東] 戸田博文,2100,晴,ダート,良,2020年02月23日,1勝クラス,2016103524,00733,3-3-3-2,38.5
202005010806,5,6,7,アイヅリュウコ,牡4,56.0,ミナリク,0:2:14.2,ハナ,90.4,9.0,474,[東] 小笠倫弘,2100,晴,ダート,良,2020年02月23日,1勝クラス,2016106330,05517,6-6-6-6,38.0
202005010806,6,7,9,エグジットラック,牡6,57.0,江田照男,0:2:14.5,2,7.0,3.0,518,[東] 田村康仁,2100,晴,ダート,良,2020年02月23日,1勝クラス,2014101508,00689,10-10-10-10,37.8
202005010806,7,4,4,ボヘミアラプソディ,牡4,56.0,大野拓弥,0:2:14.7,1.1/2,14.5,5.0,486,[東] 伊藤圭三,2100,晴,ダート,良,2020年02月23日,1勝クラス,2016105723,01096,11-11-11-11,37.3
202005010806,8,7,8,ロジポルカ,牡4,56.0,内田博幸,0:2:15.5,5,37.7,8.0,468,[東] 菊沢隆徳,2100,晴,ダート,良,2020年02月23日,1勝クラス,2016100920,00422,1-1-2-2,39.9
202005010806,9,6,6,ジェイケイエース,牡4,56.0,丸山元気,0:2:15.6,1/2,17.0,6.0,546,[東] 松永康利,2100,晴,ダート,良,2020年02月23日,1勝クラス,2016100848,01127,9-9-8-6,39.4
202005010806,10,3,3,トゥービーシック,牝4,54.0,横山和生,0:2:16.0,2.1/2,159.1,10.0,438,[東] 古賀史生,2100,晴,ダート,良,2020年02月23日,1勝クラス,2016105328,01140,6-6-6-6,39.8
202005010806,11,8,10,ユイノチョッパー,牡5,56.0,野中悠太,0:2:16.3,1.3/4,37.3,7.0,508,[東] 竹内正洋,2100,晴,ダート,良,2020年02月23日,1勝クラス,2015100093,01158,2-2-1-1,40.9
