,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,イージーゴーイング,牡3,57.0,小沢,飯田,栗東,2022103087,01185,バゴ  Bago(仏)  ,バオバブ  ,クロフネ  ,-2.444654596633593,12
1,1,2,ビップディラン,牡3,57.0,坂井,小椋,栗東,2022100382,01163,ミッキーグローリー  ,ビップシンドウ  ,ロードカナロア  ,-1.6043338829149205,9
2,2,3,テルモピュライ,牡3,57.0,角田和,飯田,栗東,2022102565,01186,マジェスティックウォリアー  Majestic Warrior(米)  ,ゴールデンオーラ  ,ステイゴールド  ,-2.51268225178867,13
3,2,4,モズノセイギ,牡3,57.0,松若,荒川,栗東,2022102648,01154,モズアスコット  ,セイギハカツ  ,Raven's Pass  ,-2.6705250051469225,15
4,3,5,メイショウハヤセ,牝3,55.0,岩田康,笹田,栗東,2022102545,05203,ロジャーバローズ  ,ヴィヴァマリアンヌ  ,ヘニーヒューズ  Henny Hughes(米)  ,-0.3471020584421799,3
5,3,6,ララベルドゥニュイ,牝3,53.0,◇永島,松下,栗東,2022100391,01187,バゴ  Bago(仏)  ,ララプリムヴェール  ,クロフネ  ,-1.3807653131993027,8
6,4,7,マイベストダンサー,牝3,52.0,▲田山,斉藤崇,栗東,2022104948,01220,バゴ  Bago(仏)  ,ハピネスダンサー  ,メイショウサムソン  ,-1.8772129069980465,10
7,4,8,カフジアッサム,牡3,57.0,鮫島良,河嶋,栗東,2022105881,01099,マクフィ  Makfi(英)  ,ティイ  ,エイシンフラッシュ  ,-2.9593967575486997,16
8,5,9,ジュンライトニング,牡3,57.0,酒井,清水久,栗東,2022104611,01034,エピファネイア  ,アドマイヤリード  ,ステイゴールド  ,-2.4195768124090367,11
9,5,10,エイシンヤタガラス,牡3,57.0,バデル,渡辺,栗東,2022103977,05644,ディーマジェスティ  ,エイシンノーティス  ,キングカメハメハ  ,-2.5483964477042345,14
10,6,11,サトノビエント,牝3,55.0,団野,上村,栗東,2022105254,01180,ブリックスアンドモルタル  Bricks and Mortar(米)  ,エクセラントカーヴ  ,ダイワメジャー  ,-1.364442886633233,7
11,6,12,ヴノ,牡3,57.0,田口,野中,栗東,2022100464,01208,キズナ  ,ニコール  ,キングカメハメハ  ,-0.7586084327464305,4
12,7,13,タイセイフィオーレ,牡3,56.0,☆吉村,高野,栗東,2022101447,01216,エピファネイア  ,フィオレドーロ  ,オルフェーヴル  ,0.29957067884236127,2
13,7,14,ティプタラ,牡3,57.0,和田竜,友道,栗東,2022110147,01018,Dubawi  ,Meow  ,Storm Cat  (米)  ,-1.2123543994339385,5
14,8,15,ヴェルニッツ,牡3,57.0,幸,杉山晴,栗東,2022104869,00732,ロードカナロア  ,セットスクエア  Set Square(豪)  ,Reset  ,-1.3332386417721052,6
15,8,16,ブルーブレイブ,牝3,54.0,☆西塚,清水久,栗東,2022101169,01200,キタサンブラック  ,スリーシスターズ  ,パイロ  Pyro(米)  ,1.2136763865530187,1
