,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リーティアコナル,牡3,57.0,小崎,友道,栗東,2022110040,01152,Kingman (英) ,ファハンムーラ ,English Channel ,0.27439083799014896,3
1,2,2,ハイアップグレード,牡3,57.0,酒井,谷,栗東,2022101326,01034,ディーマジェスティ ,ピントゥハティ ,アドマイヤムーン ,-1.720387668110026,11
2,3,3,ルージュスティーズ,牝3,55.0,団野,斉藤崇,栗東,2022103063,01180,ハービンジャー Harbinger(英) ,レッドコルディス ,ハーツクライ ,-0.4730382245869229,8
3,4,4,セプトラム,セ3,57.0,小沢,渡辺,栗東,2022105811,01185,レイデオロ ,ソベラニア Soberania(独) ,Monsun ,0.35273287801859265,2
4,4,5,キャスパインパクト,牡3,54.0,▲川端,清水久,栗東,2022100963,01195,エピファネイア ,キャスパリーグ ,ディープインパクト ,-0.1037819010775672,5
5,5,6,ラストショット,牡3,54.0,▲橋木,高橋康,栗東,2022107245,01215,トーセンジョーダン ,クリストフォリ ,ヘニーヒューズ Henny Hughes(米) ,1.3356097831500582,1
6,5,7,クランドゥイユ,牝3,52.0,▲古川奈,矢作,栗東,2022110076,01190,Kingman (英) ,ヴィラダモーレ Villa d'Amore(愛) ,Mastercraftsman ,-2.1264294422405845,12
7,6,8,ヴェシレンキ,牡3,55.0,△吉村,清水久,栗東,2022105206,01216,キズナ ,アクアリング ,Anabaa ,-1.2343265585652567,10
8,6,9,エーグルドール,牡3,57.0,松山,橋口,栗東,2022105544,01126,ブリックスアンドモルタル Bricks and Mortar(米) ,ラクレソニエール La Cressonniere(仏) ,Le Havre ,-0.8376748908815542,9
9,7,10,ブライトノヴァ,牡3,56.0,☆高杉,茶木,栗東,2022103495,01213,ウインブライト ,ヴンダーゾンネ ,グラスワンダー ,-2.8814827003189873,13
10,7,11,アンテステーリア,牡3,57.0,北村友一,石坂,栗東,2022103487,01102,エピファネイア ,アナンジュパス ,ディープインパクト ,0.26833999600995245,4
11,8,12,グレートシール,牡3,57.0,川田,中内田,栗東,2022110102,01088,Siyouni ,Follow A Star ,Galileo (愛) ,-0.25371334442815585,6
12,8,13,ショウナンバジャラ,牡3,57.0,西村淳,高野,栗東,2022104828,01171,ドゥラメンテ ,シークレットスパイス Secret Spice(米) ,ディスクリートキャット Discreet Cat(米) ,-0.26876979393121514,7
