,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マグノリアロード,牝3,55.0,古川吉,牧,美浦,2022101984,01015,サンダースノー Thunder Snow(愛) ,ゴールデンリーヴス Golden Leaves(米) ,Tiznow ,-2.1813279219276622,11
1,1,2,ポッドロルフ,牡3,57.0,横山和,小野,美浦,2022100700,01140,モズアスコット ,グリエルマ ,ロードカナロア ,-3.3137711444278777,15
2,2,3,シャルパンティエ,牝3,55.0,石橋脩,南田,美浦,2022101362,01077,ダノンバラード ,ミスリンディ ,Stormy Atlantic ,-0.6826852130764107,7
3,2,4,カールルイコ,牝3,52.0,▲柴田裕,南田,美浦,2022102830,01212,ロジャーバローズ ,メイショウブリエ ,タイキシャトル ,-1.9980823031823096,10
4,3,5,クレドール,牝3,55.0,原田和,小笠,美浦,2022105653,01143,ダイワメジャー ,ジュリアー Giulia(米) ,Sky Mesa ,-0.5929512487984467,6
5,3,6,サンタアニタ,牝3,55.0,戸崎圭,斎藤誠,美浦,2022103594,05386,ナダル Nadal(米) ,ワンスインナムーン ,アドマイヤムーン ,-1.9200278931714951,9
6,4,7,ミッキーズベスト,牡3,57.0,岩田望,大竹,美浦,2022104134,01174,ブリックスアンドモルタル Bricks and Mortar(米) ,スマイルスター ,ゼンノロブロイ ,-3.0638380327004873,14
7,4,8,ソシエテトウショウ,牝3,52.0,▲遠藤,杉浦,美浦,2022104071,01218,タワーオブロンドン ,ソルシエトウショウ ,マーベラスサンデー ,-4.544662549992484,16
8,5,9,トレヴィ,牝3,55.0,ルメール,木村,美浦,2022102988,05339,スワーヴリチャード ,ドメニカ Domenica(伯) ,Redattore ,0.5713437981201884,3
9,5,10,ユキノエミリオ,牡3,57.0,三浦,竹内,美浦,2022104316,01122,ビッグアーサー ,ブランカ ,ディープインパクト ,-0.9000046280478134,8
10,6,11,ダングラール,牡3,57.0,ディー,田中博,美浦,2022105288,05674,ダイワメジャー ,カンカンガール ,Exchange Rate ,-0.5825535794372105,5
11,6,12,ポッドロワール,牡3,57.0,木幡巧,畠山,美浦,2022101573,01162,レイデオロ ,レディヴァルール Lady Valeur(愛) ,Multiplex ,0.6075308378930195,2
12,7,13,パリモード,牝3,55.0,的場,的場,美浦,2022103073,01108,ワールドエース ,グッドファッション ,アドマイヤマックス ,-2.5118025743245433,12
13,7,14,トモジャシック,牡3,57.0,石川,大根田,栗東,2022104293,01150,タリスマニック Talismanic(英) ,トモジャオール ,エンパイアメーカー Empire Maker(米) ,-2.9075454294344762,13
14,8,15,アーラグラシア,牝3,55.0,レーン,栗田,美浦,2022104702,05585,レイデオロ ,エールデュレーヴ ,ディープインパクト ,0.8048247260915111,1
15,8,16,ニホンピロリーチ,牝3,55.0,幸,大橋,栗東,2022104212,00732,リーチザクラウン ,ニホンピロアンバー ,スウェプトオーヴァーボード Swept Overboard(米) ,0.16558652074186445,4
