,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,エリカサンタモニカ,牝3,55.0,Ｍデムーロ,茶木,栗東,2022103054,05212,アドマイヤマーズ ,シャマアウェイ Shamarway(米) ,Giant's Causeway (米) ,-1.8019213633336444,6
1,1,2,クインズメレンゲ,牝3,55.0,田口,吉岡,栗東,2022103954,01208,ブラックタイド ,ターフデザイナー ,Unbridled's Song (米) ,-3.6880061528861847,14
2,2,3,ミンストレルソング,牝3,55.0,シュタルケ,秋山,栗東,2022105404,05115,ロードカナロア ,ダンスファンタジア ,ファルブラヴ Falbrav(愛) ,3.4081187072586974,1
3,2,4,シャンクドール,牝3,55.0,太宰,石橋,栗東,2022104060,01037,マジェスティックウォリアー Majestic Warrior(米) ,グーテデロワ ,スペシャルウィーク ,-2.0232588285357225,8
4,3,5,ハヤブサオヒメサマ,牝3,51.0,★河原田,渡辺,栗東,2022105973,01204,ロードカナロア ,フェアリーダンス ,アグネスタキオン ,1.562791350797364,2
5,3,6,ルクスデイジー,牝3,55.0,川田,高橋亮,栗東,2022101127,01088,カリフォルニアクローム California Chrome(米) ,スマートアストリア ,ストラヴィンスキー ,-1.8068231229763139,7
6,4,7,オメガセレナーデ,牝3,55.0,岩田康,辻野,栗東,2022106532,05203,ドゥラメンテ ,チェルカービレ ,ダイワメジャー ,-2.178635610719911,9
7,4,8,サッポロキタコ,牝3,55.0,浜中,田中克,栗東,2022103261,01115,パイロ Pyro(米) ,メイショウトモシビ ,ハーツクライ ,-3.005093945865706,12
8,5,9,ステアハート,牝3,55.0,坂井,新谷,栗東,2022105385,01163,Gun Runner (米) ,スピーチ Speech(米) ,Mr Speaker ,-1.6245566430142442,5
9,5,10,メイショウワタユキ,牝3,52.0,▲田山,安達,栗東,2022102636,01220,ビーチパトロール Beach Patrol(米) ,メイショウブルック ,ディープスカイ ,-3.0991168398292386,13
10,6,11,ベラヴィットーリア,牝3,55.0,松山,高柳大,栗東,2022105721,01126,ダイワメジャー ,ベラポーサ ,Tapit (米) ,-2.4417984421078938,10
11,6,12,ナリタヒカリ,牝3,55.0,和田竜,荒川,栗東,2022102739,01018,ルヴァンスレーヴ ,ナリタモード ,ナリタセンチュリー ,-0.49701167675681684,4
12,7,13,クリフウォーク,牝3,55.0,北村友,池添,栗東,2022104650,01102,Kingman (英) ,イーヴンソー Even So(愛) ,Camelot (英) ,-2.607919780432141,11
13,7,14,アイブリンク,牝3,55.0,松若,大久保,栗東,2022100358,01154,モズアスコット ,バルビーナ ,ブラックタイド ,-0.3130495332431941,3
14,8,15,テンペスタリー,牝3,55.0,川須,長谷川,栗東,2022100647,01128,Authentic (米) ,フライングティパット Flying Tipat(米) ,Tapit (米) ,-4.438400025761455,16
15,8,16,ゴーオンパーパス,牝3,54.0,☆吉村,長谷川,栗東,2022105920,01216,ルヴァンスレーヴ ,ヒカルダイヤモンド ,アグネスタキオン ,-4.349883529428336,15
