,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ディニトーソ,牡4,55.0,長岡,辻野,,栗東,2022104004,1142,ディーマジェスティ,ウォータームージカ,フレンチデピュティ,-0.189837388468305,7,-0.4827663848182774,9,,3,48.0,49.9,46.6,9
1,2,2,ロサンゼルス,牡5,56.0,北村友,伊藤圭,,美浦,2021103711,1102,カリフォルニアクローム,イチリュウ,キングヘイロー,-0.740787833850198,9,-0.7423184585353378,10,,11,46.7,45.7,44.1,10
2,3,3,ゼットエール,牡4,57.0,松本,吉田,,栗東,2022107278,1191,サンダースノー,ゼットガガ,バゴ,0.2923465285924241,5,-0.2556101375819621,3,,5,54.5,47.3,54.9,3
3,4,4,ジョディーズマロン,牡8,56.0,秋山稔,北出,,栗東,2018101989,1181,ディスクリートキャット,ジョディーズロマン,サムライハート,-0.084936445890254,6,-0.4333476804516174,8,,9,49.3,46.4,52.8,5
4,4,5,ショウナンハクウン,牡6,55.0,吉村,大竹,,美浦,2020103670,1216,ダイワメジャー,ラッドルチェンド,Danehill Dancer,-1.2889472825880373,11,-1.0005556971837029,11,,7,45.8,46.8,42.0,11
5,5,6,ゴールドサーベル,牡5,54.0,酒井,大久保,,栗東,2021105039,1034,レッドファルクス,ゴルトキルシェ,ステイゴールド,-1.3511856536503564,12,-1.0298761168501205,7,,13,49.5,45.5,48.1,8
6,5,7,ロードマイライフ,牡5,54.0,田口,佐藤悠,,栗東,2021103312,1208,ロードカナロア,フェリス,ジャングルポケット,-0.652999099009437,8,-0.7009612940790633,12,,6,35.1,47.0,37.1,12
7,6,8,ナスノカンゲツ,牡6,54.0,国分恭,武井,,美浦,2020109094,1124,ダイワメジャー,フリスコベイ,ハードスパン,-1.4551897351880043,13,-1.0788723110893743,13,,12,34.9,45.6,36.9,13
8,6,9,ライジン,牡6,55.0,池添,池添,,栗東,2020107082,1032,Speightstown,ケンジントン,Kitten's Joy,0.8938224815726679,3,0.0277444403034523,4,,8,52.8,46.8,50.5,7
9,7,10,アンズアメ,牝4,55.0,鮫島駿,高柳大,,栗東,2022106689,1157,ドレフォン,ホウライマツリ,エンパイアメーカー,2.37017257237243,1,0.7232511429685886,5,,2,51.5,52.4,51.9,6
10,7,11,タカネノハナコサン,牝6,53.0,菱田,緒方,,栗東,2020105415,1144,カレンブラックヒル,ジャムトウショウ,デザートキング,-0.8493795392488156,10,-0.7934758767041291,6,,10,51.2,46.0,53.1,4
11,8,12,ボディブロー,牡5,55.0,幸,森秀,,栗東,2021110057,732,City of Light,Race to Urga,Bernstein,0.7143888548135711,4,-0.056786519441239,2,,4,55.2,47.8,56.1,2
12,8,13,ノボリショウリュウ,牡5,56.0,浜中,石橋,,栗東,2021102718,1115,リアルスティール,スウィングダンス,クロフネ,2.154938802838525,2,0.621854780219953,1,,1,75.6,82.7,75.8,1
