,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ゴールデンボート,セ3,57.0,江田照,矢野,,美浦,2023100862,689,ゴールドシップ,ハイマーク,マヤノトップガン,1.727843985688489,1,0.1306512600880256,11,,8,44.1,45.2,43.8,11
1,2,2,トゥルージョワ,牡3,57.0,西塚,福永,,栗東,2023102586,1200,ロードカナロア,ディヴァインラヴ,エピファネイア,-1.422878882253994,13,-0.1633161854453566,5,,15,51.1,43.6,51.0,6
2,2,3,サトノワーグナー,牡3,57.0,斎藤,斎藤誠,,美浦,2023100925,1178,ロードカナロア,サトノワルキューレ,ディープインパクト,-1.422878882253994,13,-0.1633161854453566,7,,3,46.3,57.2,47.8,7
3,3,4,ヒケヤイワフネ,牡3,57.0,木幡育,高橋文,,美浦,2023100425,1167,アルアイン,ミスクリスエス,シンボリクリスエス,1.451070075228429,2,0.1048278148475494,9,,14,45.0,43.7,43.8,12
4,3,5,アスクハッピーマン,牡3,55.0,◇古川奈,矢作,,栗東,2023103190,1190,サートゥルナーリア,トレノエンジェル,タイキシャトル,0.5138155281749974,5,0.0173804776617915,14,,11,43.8,44.0,44.8,9
5,4,6,ジーゲスツーク,牡3,55.0,△鷲頭,井上,,栗東,2023104410,1202,レイデオロ,ペルフィカ,ゼンノロブロイ,0.5138155281749974,5,0.0173804776617915,12,,10,44.0,44.4,44.1,10
6,4,7,マルシュボヌール,牝3,53.0,△舟山,柴田,,栗東,2023107245,1221,ドレフォン,マルシュロレーヌ,オルフェーヴル,-1.422878882253994,13,-0.1633161854453566,1,,2,81.7,57.2,60.0,2
7,5,8,タイガーゲイト,牡3,57.0,菊沢,大和田,,美浦,2023102964,1161,リオンディーズ,ロイヤルヴォルト,ディープインパクト,-1.422878882253994,13,-0.1633161854453566,15,,12,43.5,44.0,41.1,15
8,5,9,アドフランマム,牡3,57.0,横山典,本田,,栗東,2023105187,660,パイロ,フィアマロッサ,アイルハヴアナザー,-1.422878882253994,13,-0.1633161854453566,6,,9,49.1,44.5,51.4,5
9,6,10,アラクラン,牡3,54.0,▲小林美,田村,,美浦,2023107086,1206,リアルスティール,セルキス,Monsun,-0.6118190275132595,9,-0.0876430133937287,3,,5,56.5,49.7,57.1,3
10,6,11,アイビーチーキー,牡3,54.0,▲上里,加藤士,,美浦,2023106573,1217,フリオーソ,クールマジョリック,エンパイアメーカー,0.5138155281749974,5,0.0173804776617915,8,,1,45.6,81.5,79.0,1
11,7,12,オーケーグリット,牡3,57.0,石川,相沢,,美浦,2023101880,1150,ハービンジャー,ヒアーズトウショウ,フジキセキ,0.5138155281749974,5,0.0173804776617915,13,,6,43.9,48.2,42.1,14
12,7,13,グランドタルマエ,牡3,57.0,横山琉,相沢,,美浦,2023105076,1192,ホッコータルマエ,ニシノヘレンド,Oasis Dream,1.451070075228429,2,0.1048278148475494,10,,13,44.4,43.9,42.5,13
13,8,14,エッジランナー,牡3,57.0,武藤,戸田,,美浦,2023106686,1169,サンダースノー,アスールダリア,エスポワールシチー,0.0094147186910261,8,-0.0296809186284518,2,,4,58.1,54.9,45.2,8
14,8,15,ストリートクイーン,牝3,55.0,藤懸,高橋一,,栗東,2023101091,1138,ルヴァンスレーヴ,ストリートキャット,アドマイヤムーン,-0.6118190275132595,9,-0.0876430133937287,4,,7,52.9,48.0,56.3,4
