,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,キョンチャン,牝3,55.0,江田照,深山,450(-4),美浦,2023101852,00689,バゴ,ミサコ,クロフネ,-2.2726147553816456,16
1,1,2,アクシズ,牡3,54.0,▲舟山,尾形,440(+6),美浦,2023105799,01221,ダノンプレミアム,グラナダ,Galileo,-2.0040696735290653,15
2,2,3,サノノキャニオン,牡3,57.0,横山武,栗田,510(-6),美浦,2023101421,01170,ヘニーヒューズ,コーラルビュー,キングヘイロー,0.44467585267041415,3
3,2,4,スノーランス,牝3,55.0,菅原明,上原佑,474(+6),美浦,2023103693,01179,ニューイヤーズデイ,シャルロワ,ハーツクライ,2.004428129829191,1
4,3,5,イーアンベ,牡3,57.0,丸山,和田雄,472(+8),美浦,2023100461,01127,アジアエクスプレス,オーネットサクセス,アドマイヤボス,-0.3453821578764307,6
5,3,6,スフェーンテソーロ,牝3,55.0,木幡巧,牧,480(0),美浦,2023100121,01162,フィレンツェファイア,ルレシャンテ,ヴィクトワールピサ,-1.2867310669913148,11
6,4,7,ダイユウサルターレ,牡3,57.0,佐々木,松永康,514(+2),美浦,2023102809,01197,サートゥルナーリア,ラストワルツ,ゼンノロブロイ,0.0014720436098097749,4
7,4,8,タイセイエキサイト,牡3,57.0,菊沢,青木,514(-6),美浦,2023103968,01161,アジアエクスプレス,コウセイエリザベス,アイルハヴアナザー,-1.7422174574987606,13
8,5,9,ミスタートントン,牡3,57.0,石橋脩,勢司,464(+6),美浦,2023107532,01077,Mo Town,Breezing Bye,City Zip,-0.9724382715219085,8
9,5,10,サトミノアカリ,牝3,52.0,▲小林美,鈴木伸,472(-4),美浦,2023103139,01206,シャンハイボビー,デヒアバーズ,デヒア,-0.2640223348897196,5
10,6,11,ガルディーノ,牡3,54.0,▲石田,新開,490(+6),美浦,2023105402,01203,ダイワメジャー,ドロミティ,Pure Prize,-1.8057713388694778,14
11,6,12,コックピットサイト,牡3,57.0,荻野極,鹿戸,484(+10),美浦,2023103717,01160,ドレフォン,ベラポーサ,Tapit,-0.5980797238567556,7
12,7,13,グラスリッキー,牡3,57.0,大野,杉浦,472(0),美浦,2023104251,01096,コパノリッキー,グラスベローナ,ゼンノロブロイ,-1.4442343395377026,12
13,7,14,エンカウンターベイ,牝3,52.0,▲佐藤,田中剛,436(-2),美浦,2023101101,01207,ダノンスマッシュ,アゴベイ,ハーツクライ,-1.0989938674937754,10
14,8,15,ヘイスティハート,牡3,57.0,戸崎圭,小笠,476(-6),美浦,2023104708,05386,フォーウィールドライブ,ビップコルベット,シニスターミニスター,0.6147730158802617,2
15,8,16,オンマイビート,牡3,57.0,丹内,松山,466(+4),美浦,2023100344,01091,ジャスタウェイ,グラマラススカイ,カネヒキリ,-0.9751836351220989,9
