,式別,馬番,配当,人気
202607010608,単勝,7,680,4
202607010608,複勝,7,320,4
202607010608,複勝,3,470,5
202607010608,馬連,3-7,3850,13
202607010608,ワイド,3-7,1300,14
202607010608,ワイド,4-7,3150,19
202607010608,ワイド,3-4,3430,21
202607010608,馬単,7→3,7570,26
202607010608,三連複,3-4-7,18820,32
202607010608,三連単,7→3→4,116240,173
202607010609,単勝,6,430,2
202607010609,複勝,6,150,1
202607010609,複勝,2,220,4
202607010609,複勝,11,250,5
202607010609,枠連,1-3,1110,3
202607010609,馬連,2-6,1210,3
202607010609,ワイド,2-6,420,2
202607010609,ワイド,6-11,600,6
202607010609,ワイド,2-11,1370,22
202607010609,馬単,6→2,2540,6
202607010609,三連複,2-6-11,4550,14
202607010609,三連単,6→2→11,25540,80
202607010610,単勝,8,210,1
202607010610,複勝,8,110,1
202607010610,複勝,14,190,3
202607010610,複勝,13,250,5
202607010610,枠連,5-8,420,1
202607010610,馬連,8-14,760,1
202607010610,ワイド,8-14,330,1
202607010610,ワイド,8-13,510,5
202607010610,ワイド,13-14,920,11
202607010610,馬単,8→14,1060,1
202607010610,三連複,8-13-14,2110,6
202607010610,三連単,8→14→13,6520,9
202607010611,単勝,9,350,1
202607010611,複勝,9,190,2
202607010611,複勝,6,1180,14
202607010611,複勝,8,570,7
202607010611,枠連,3-5,2890,12
202607010611,馬連,6-9,11220,37
202607010611,ワイド,6-9,3520,36
202607010611,ワイド,8-9,1610,13
202607010611,ワイド,6-8,14280,91
202607010611,馬単,9→6,15510,50
202607010611,三連複,6-8-9,56010,158
202607010611,三連単,9→6→8,245730,666
202607010612,単勝,11,170,1
202607010612,複勝,11,110,1
202607010612,複勝,14,340,6
202607010612,複勝,6,340,5
202607010612,枠連,6-7,840,4
202607010612,馬連,11-14,1230,4
202607010612,ワイド,11-14,580,5
202607010612,ワイド,6-11,600,6
202607010612,ワイド,6-14,2640,27
202607010612,馬単,11→14,1720,5
202607010612,三連複,6-11-14,4920,15
202607010612,三連単,11→14→6,12370,32
202607020101,単勝,1,250,2
202607020101,複勝,1,220,2
202607020101,複勝,6,280,3
202607020101,複勝,3,320,4
202607020101,枠連,1-6,710,3
202607020101,馬連,1-6,700,3
202607020101,ワイド,1-6,280,3
202607020101,ワイド,1-3,360,6
202607020101,ワイド,3-6,330,5
202607020101,馬単,1→6,1100,5
202607020101,三連複,1-3-6,810,3
202607020101,三連単,1→6→3,3770,12
202607020102,単勝,11,190,1
202607020102,複勝,11,110,1
202607020102,複勝,12,1100,10
202607020102,複勝,1,210,4
202607020102,枠連,7-8,1080,5
202607020102,馬連,11-12,5050,16
202607020102,ワイド,11-12,1770,19
202607020102,ワイド,1-11,310,2
202607020102,ワイド,1-12,4740,38
202607020102,馬単,11→12,6910,26
202607020102,三連複,1-11-12,8620,25
202607020102,三連単,11→12→1,51840,150
202607020103,単勝,10,260,1
202607020103,複勝,10,130,1
202607020103,複勝,6,130,3
202607020103,複勝,12,200,5
202607020103,枠連,5-7,380,1
202607020103,馬連,6-10,480,2
202607020103,ワイド,6-10,210,1
202607020103,ワイド,10-12,490,7
202607020103,ワイド,6-12,550,9
202607020103,馬単,10→6,840,1
202607020103,三連複,6-10-12,1370,4
202607020103,三連単,10→6→12,5380,13
202607020104,単勝,8,310,1
202607020104,複勝,8,150,1
202607020104,複勝,14,200,3
202607020104,複勝,9,2980,14
202607020104,枠連,4-7,650,1
202607020104,馬連,8-14,1010,2
202607020104,ワイド,8-14,370,2
202607020104,ワイド,8-9,7140,47
202607020104,ワイド,9-14,13830,67
202607020104,馬単,8→14,1940,4
202607020104,三連複,8-9-14,54920,114
202607020104,三連単,8→14→9,185400,456
202607020105,単勝,12,200,1
202607020105,複勝,12,110,1
202607020105,複勝,3,570,6
202607020105,複勝,4,240,4
202607020105,枠連,2-6,610,3
202607020105,馬連,3-12,4790,11
202607020105,ワイド,3-12,1490,11
202607020105,ワイド,4-12,580,6
202607020105,ワイド,3-4,3000,27
202607020105,馬単,12→3,6170,19
202607020105,三連複,3-4-12,9770,26
202607020105,三連単,12→3→4,34750,96
202607020106,単勝,12,460,2
202607020106,複勝,12,220,3
202607020106,複勝,13,220,4
202607020106,複勝,14,630,8
202607020106,枠連,6-7,1000,5
202607020106,馬連,12-13,1790,6
202607020106,ワイド,12-13,690,5
202607020106,ワイド,12-14,1710,19
202607020106,ワイド,13-14,1840,21
202607020106,馬単,12→13,2720,10
202607020106,三連複,12-13-14,9290,26
202607020106,三連単,12→13→14,34610,89
202607020107,単勝,1,330,2
202607020107,複勝,1,200,3
202607020107,複勝,10,300,5
202607020107,複勝,7,170,2
202607020107,枠連,1-8,1740,8
202607020107,馬連,1-10,2230,7
202607020107,ワイド,1-10,660,6
202607020107,ワイド,1-7,420,3
202607020107,ワイド,7-10,710,9
202607020107,馬単,1→10,3190,11
202607020107,三連複,1-7-10,2710,8
202607020107,三連単,1→10→7,13890,44
202607020108,単勝,8,210,1
202607020108,複勝,8,110,1
202607020108,複勝,1,130,2
202607020108,複勝,2,210,5
202607020108,馬連,1-8,380,1
202607020108,ワイド,1-8,200,1
202607020108,ワイド,2-8,520,9
202607020108,ワイド,1-2,440,6
202607020108,馬単,8→1,730,1
202607020108,三連複,1-2-8,1180,4
202607020108,三連単,8→1→2,3740,7
202607020109,単勝,2,260,1
202607020109,複勝,2,150,1
202607020109,複勝,9,2170,11
202607020109,複勝,12,190,3
202607020109,枠連,1-5,5620,15
202607020109,馬連,2-9,29330,42
202607020109,ワイド,2-9,7580,46
202607020109,ワイド,2-12,460,2
202607020109,ワイド,9-12,11440,57
202607020109,馬単,2→9,39170,76
202607020109,三連複,2-9-12,30050,77
202607020109,三連単,2→9→12,247350,547
202607020110,単勝,12,790,5
202607020110,複勝,12,180,4
202607020110,複勝,13,180,5
202607020110,複勝,9,130,1
202607020110,枠連,8-8,1830,9
202607020110,馬連,12-13,1780,10
202607020110,ワイド,12-13,480,8
202607020110,ワイド,9-12,310,2
202607020110,ワイド,9-13,370,3
202607020110,馬単,12→13,4390,21
202607020110,三連複,9-12-13,1460,5
202607020110,三連単,12→13→9,12900,50
202607020111,単勝,3,150,1
202607020111,複勝,3,110,1
202607020111,複勝,7,110,2
202607020111,複勝,2,220,5
202607020111,馬連,3-7,220,1
202607020111,ワイド,3-7,130,1
202607020111,ワイド,2-3,530,8
202607020111,ワイド,2-7,680,11
202607020111,馬単,3→7,310,1
202607020111,三連複,2-3-7,1190,5
202607020111,三連単,3→7→2,2750,8
202607020112,単勝,3,970,5
202607020112,複勝,3,280,6
202607020112,複勝,4,140,1
202607020112,複勝,8,200,3
202607020112,枠連,2-2,1910,9
202607020112,馬連,3-4,1440,5
202607020112,ワイド,3-4,530,4
202607020112,ワイド,3-8,1270,17
202607020112,ワイド,4-8,480,3
202607020112,馬単,3→4,3250,12
202607020112,三連複,3-4-8,3520,10
202607020112,三連単,3→4→8,20220,60
202607020201,単勝,8,800,4
202607020201,複勝,8,150,4
202607020201,複勝,6,110,2
202607020201,複勝,1,110,1
202607020201,枠連,6-8,1640,5
202607020201,馬連,6-8,1790,6
202607020201,ワイド,6-8,370,5
202607020201,ワイド,1-8,250,3
202607020201,ワイド,1-6,140,1
202607020201,馬単,8→6,4430,13
202607020201,三連複,1-6-8,530,2
202607020201,三連単,8→6→1,7760,26
202607020202,単勝,3,250,2
202607020202,複勝,3,160,2
202607020202,複勝,4,690,6
202607020202,馬連,3-4,2520,10
202607020202,ワイド,3-4,750,10
202607020202,ワイド,1-3,380,5
202607020202,ワイド,1-4,1790,15
202607020202,馬単,3→4,3840,15
202607020202,三連複,1-3-4,5560,17
202607020202,三連単,3→4→1,21590,74
202607020203,単勝,6,190,1
202607020203,複勝,6,110,1
202607020203,複勝,8,120,2
202607020203,複勝,7,160,4
202607020203,枠連,6-7,190,1
202607020203,馬連,6-8,310,1
202607020203,ワイド,6-8,170,1
202607020203,ワイド,6-7,240,3
202607020203,ワイド,7-8,410,5
202607020203,馬単,6→8,490,1
202607020203,三連複,6-7-8,550,2
202607020203,三連単,6→8→7,1650,2
202607020204,単勝,11,350,2
202607020204,複勝,11,160,2
202607020204,複勝,14,160,3
202607020204,複勝,1,120,1
202607020204,枠連,6-8,750,2
202607020204,馬連,11-14,760,1
202607020204,ワイド,11-14,380,4
202607020204,ワイド,1-11,310,1
202607020204,ワイド,1-14,360,3
202607020204,馬単,11→14,1230,1
202607020204,三連複,1-11-14,1010,1
202607020204,三連単,11→14→1,4380,1
202607020205,単勝,6,590,4
202607020205,複勝,6,150,4
202607020205,複勝,15,150,3
202607020205,複勝,14,120,1
202607020205,枠連,3-8,1180,5
202607020205,馬連,6-15,1210,5
202607020205,ワイド,6-15,470,6
202607020205,ワイド,6-14,270,2
202607020205,ワイド,14-15,280,3
202607020205,馬単,6→15,3020,13
202607020205,三連複,6-14-15,860,3
202607020205,三連単,6→15→14,7090,18
202607020206,単勝,1,220,1
202607020206,複勝,1,120,1
202607020206,複勝,2,140,2
202607020206,複勝,9,630,8
202607020206,枠連,1-2,480,2
202607020206,馬連,1-2,470,2
202607020206,ワイド,1-2,200,1
202607020206,ワイド,1-9,1440,14
202607020206,ワイド,2-9,2070,22
202607020206,馬単,1→2,810,3
202607020206,三連複,1-2-9,4610,15
202607020206,三連単,1→2→9,12500,39
202607020207,単勝,14,1630,7
202607020207,複勝,14,380,7
202607020207,複勝,11,330,6
202607020207,複勝,5,110,1
202607020207,枠連,7-8,2140,9
202607020207,馬連,11-14,7050,23
202607020207,ワイド,11-14,1890,24
202607020207,ワイド,5-14,710,7
202607020207,ワイド,5-11,550,5
202607020207,馬単,14→11,13570,44
202607020207,三連複,5-11-14,4180,15
202607020207,三連単,14→11→5,43200,145
202607020208,単勝,2,320,1
202607020208,複勝,2,160,1
202607020208,複勝,8,840,10
202607020208,複勝,10,300,6
202607020208,枠連,2-6,920,3
202607020208,馬連,2-8,5160,21
202607020208,ワイド,2-8,1680,23
202607020208,ワイド,2-10,600,6
202607020208,ワイド,8-10,5330,41
202607020208,馬単,2→8,6600,28
202607020208,三連複,2-8-10,14560,53
202607020208,三連単,2→8→10,48530,182
202607020209,単勝,1,520,2
202607020209,複勝,1,210,4
202607020209,複勝,4,220,5
202607020209,複勝,8,180,2
202607020209,枠連,1-3,1130,5
202607020209,馬連,1-4,1560,5
202607020209,ワイド,1-4,550,5
202607020209,ワイド,1-8,510,4
202607020209,ワイド,4-8,590,7
202607020209,馬単,1→4,2970,10
202607020209,三連複,1-4-8,2340,2
202607020209,三連単,1→4→8,15210,37
202607020210,単勝,10,270,1
202607020210,複勝,10,120,1
202607020210,複勝,6,260,6
202607020210,複勝,2,180,2
202607020210,枠連,3-5,1590,7
202607020210,馬連,6-10,1530,6
202607020210,ワイド,6-10,520,5
202607020210,ワイド,2-10,340,1
202607020210,ワイド,2-6,1080,13
202607020210,馬単,10→6,2580,8
202607020210,三連複,2-6-10,2780,6
202607020210,三連単,10→6→2,11570,16
202607020211,単勝,9,680,4
202607020211,複勝,9,200,4
202607020211,複勝,13,180,2
202607020211,複勝,11,160,1
202607020211,枠連,5-7,2920,15
202607020211,馬連,9-13,3150,12
202607020211,ワイド,9-13,830,10
202607020211,ワイド,9-11,620,4
202607020211,ワイド,11-13,490,1
202607020211,馬単,9→13,6240,23
202607020211,三連複,9-11-13,4050,6
202607020211,三連単,9→13→11,28060,56
202607020212,単勝,2,1880,4
202607020212,複勝,2,240,4
202607020212,複勝,5,340,6
202607020212,複勝,7,110,1
202607020212,枠連,2-3,2110,7
202607020212,馬連,2-5,11330,24
202607020212,ワイド,2-5,2470,23
202607020212,ワイド,2-7,540,4
202607020212,ワイド,5-7,720,7
202607020212,馬単,2→5,23200,41
202607020212,三連複,2-5-7,5500,13
202607020212,三連単,2→5→7,73530,167
